word,onsets,offsets
is,132.7745,132.8845
a,132.8845,132.9445
red,132.9445,133.3
faced,133.3,133.6645
gentleman,133.6645,134.1445
he,134.2445,134.6445
has,134.6445,134.7945
never,134.7945,135.1345
smelled,135.1345,135.5345
a,135.5345,135.5745
flower,135.5745,136.0679
he,136.3123,136.3773
has,136.3773,136.4873
never,136.4873,136.7573
looked,136.7573,136.9773
at,136.9773,137.0673
a,137.0673,137.1073
star,137.1073,137.6373
he,137.8173,137.9973
has,137.9973,138.1273
never,138.1273,138.5473
loved,138.5473,138.8273
anyone,138.8273,139.3764
he,139.7704,139.8354
has,139.8354,139.9654
never,139.9654,140.2754
done,140.2754,140.5254
anything,140.5254,140.8054
but,140.8054,141.1154
sums,141.1154,141.9554
and,142.0454,142.1654
all,142.1654,142.4254
day,142.4254,142.7654
long,142.7654,143.0154
he,143.0154,143.1654
repeats,143.1654,143.7754
just,143.7754,144.1154
like,144.1154,144.3554
you,144.3554,144.6654
i,144.6654,145.0854
am,145.0854,145.2354
busy,145.2354,145.6254
with,145.6254,145.7854
matters,145.7854,146.2054
of,146.2054,146.3054
consequence,146.3054,147.1774
and,147.3968,147.6118
that,147.6118,147.7318
makes,147.7318,148.0418
him,148.0418,148.1318
swell,148.1318,148.5818
up,148.5818,148.7718
with,148.7718,148.9118
pride,148.9118,149.4261
but,149.855,149.95
this,149.95,150.17
is,150.17,150.3
not,150.3,150.49
a,150.49,150.56
man,150.56,151.0
he,151.0,151.46
s,151.46,151.52
a,151.52,151.56
mushroom,151.56,152.2591
a,152.8427,152.8977
what,152.8977,153.3976
a,153.7517,153.8167
mushroom,153.8167,154.6617
the,155.2403,155.3053
little,155.3053,155.5553
prince,155.5553,156.0753
was,156.0753,156.2753
now,156.2753,156.6153
white,156.6153,156.9353
with,156.9353,157.1353
rage,157.1353,157.6445
flowers,158.5624,159.0774
have,159.0774,159.1874
been,159.1874,159.3674
growing,159.3674,159.7374
thorns,159.7374,160.2374
for,160.2374,160.4774
millions,160.4774,160.9374
of,160.9374,161.0274
years,161.0274,161.572
for,161.8962,162.0812
millions,162.0812,162.5012
of,162.5012,162.6012
years,162.6012,162.9912
the,162.9912,163.0712
sheep,163.0712,163.4012
have,163.4012,163.5212
eaten,163.5212,163.9512
the,163.9512,164.0212
flowers,164.0212,164.5312
all,164.5312,164.7412
the,164.7412,164.8212
same,164.8212,165.3454
and,165.7594,165.9744
it,165.9744,166.1144
s,166.1144,166.1744
not,166.1744,166.4844
a,166.4844,166.5244
matter,166.5244,166.7144
of,166.7144,166.9444
consequence,166.9444,167.6744
to,167.6744,167.7544
try,167.7544,168.0444
to,168.0444,168.1744
understand,168.1744,168.8544
why,168.8544,169.1244
they,169.1244,169.2444
take,169.2444,169.5444
so,169.5444,169.8244
much,169.8244,170.0944
trouble,170.0944,170.5044
to,170.5044,170.5944
grow,170.5944,170.8344
thorns,170.8344,171.2944
which,171.2944,171.4644
are,171.4644,171.5344
never,171.5344,171.9044
of,171.9044,171.9944
any,171.9944,172.2844
use,172.2844,172.7026
is,173.3561,173.5211
the,173.5211,173.6411
war,173.6411,173.8711
between,173.8711,174.2011
the,174.2011,174.2711
flowers,174.2711,174.8511
and,174.8511,174.9911
sheep,174.9911,175.3611
not,175.3611,175.6211
important,175.6211,176.3153
is,176.6296,176.9646
it,176.9646,177.1146
not,177.1146,177.3146
of,177.3146,177.4346
more,177.4346,177.7046
consequence,177.7046,178.4246
and,178.4246,178.5546
more,178.5546,178.7646
important,178.7646,179.3246
than,179.3246,179.4546
the,179.4546,179.5246
sums,179.5246,179.9646
of,179.9646,180.0746
a,180.0746,180.1246
fat,180.1246,180.5846
red,180.5846,180.9
faced,180.9,181.2746
gentleman,181.2746,181.8431
and,182.2022,182.5872
if,182.5872,182.7172
i,182.7172,182.8872
myself,182.8872,183.5672
know,183.5672,183.8272
of,183.8272,183.9372
a,183.9372,183.9872
unique,183.9872,184.5272
flower,184.5272,184.9572
which,184.9572,185.1972
grows,185.1972,185.4672
nowhere,185.4672,185.9172
but,185.9172,186.0772
on,186.0772,186.2072
my,186.2072,186.4472
planet,186.4472,187.2372
that,187.2372,187.4272
a,187.4272,187.4772
little,187.4772,187.8172
sheep,187.8172,188.1872
can,188.1872,188.3672
destroy,188.3672,188.7172
in,188.7172,188.8872
one,188.8872,189.2472
stroke,189.2472,189.8072
just,189.8072,190.1572
like,190.1572,190.3872
that,190.3872,190.7072
one,190.7072,190.9372
morning,190.9372,191.3672
without,191.3672,191.8072
realising,191.8072,192.3972
what,192.3972,192.5572
he,192.5572,192.7172
s,192.7172,192.8172
done,192.8172,193.0572
is,193.0572,193.4672
that,193.4672,193.6172
not,193.6172,194.2172
important,194.2172,194.9985
he,195.5821,195.6971
blushed,195.6971,196.2371
and,196.2371,196.3571
continued,196.3571,197.0114
if,197.8544,197.9694
someone,197.9694,198.4494
loves,198.4494,198.7394
a,198.7394,198.7994
flower,198.7994,199.3094
of,199.3094,199.4094
which,199.4094,199.7894
just,199.7894,200.1594
one,200.1594,200.4594
specimen,200.4594,201.1394
exists,201.1394,201.6194
amongst,201.6194,202.0194
the,202.0194,202.2194
millions,202.2194,202.6694
and,202.6694,202.9194
millions,202.9194,203.3694
of,203.3694,203.4694
stars,203.4694,204.2494
it,204.2494,204.4094
s,204.4094,204.4394
enough,204.4394,204.7594
to,204.7594,204.9194
make,204.9194,205.1294
him,205.1294,205.2194
happy,205.2194,205.6394
when,205.6394,205.7894
he,205.7894,205.8794
looks,205.8794,206.1594
at,206.1594,206.2594
them,206.2594,206.5124
he,206.8864,206.9914
can,206.9914,207.1514
say,207.1514,207.5063
my,207.7657,208.0507
flower,208.0507,208.5407
is,208.5407,208.7107
out,208.7107,208.9307
there,208.9307,209.1207
somewhere,209.1207,209.6704
but,210.2491,210.3741
if,210.3741,210.5241
the,210.5241,210.6241
sheep,210.6241,211.0541
eats,211.0541,211.3541
the,211.3541,211.4241
flower,211.4241,211.9041
for,211.9041,212.1741
him,212.1741,212.5941
it,212.5941,212.7241
s,212.7241,212.7641
as,212.7641,212.8741
if,212.8741,213.0041
suddenly,213.0041,213.6641
all,213.6641,213.8841
the,213.8841,213.9741
stars,213.9741,214.4541
have,214.4541,214.5841
gone,214.5841,214.8141
out,214.8141,215.1526
and,215.5416,215.7266
you,215.7266,215.8466
think,215.8466,216.0866
that,216.0866,216.2366
s,216.2366,216.2866
not,216.2866,216.4566
important,216.4566,217.1914
he,218.0892,218.1542
couldn,218.1542,218.4342
t,218.4342,218.4742
say,218.4742,218.6542
anything,218.6542,219.0842
more,219.0842,219.399
he,219.9826,220.0576
suddenly,220.0576,220.5676
burst,220.5676,221.0376
into,221.0376,221.2376
tears,221.2376,221.8171
night,222.5554,222.9304
had,222.9304,223.0804
fallen,223.0804,223.555
i,224.5477,224.6427
had,224.6427,224.8027
put,224.8027,225.0027
down,225.0027,225.3327
my,225.3327,225.5227
tools,225.5227,226.1172
of,226.65099999999998,226.78599999999997
what,226.78599999999997,227.05599999999998
moment,227.05599999999998,227.606
was,227.606,227.75599999999997
my,227.75599999999997,227.916
hammer,227.916,228.40599999999998
my,228.40599999999998,228.636
bolt,228.636,229.25599999999997
or,229.25599999999997,229.446
thirst,229.446,230.12599999999998
or,230.12599999999998,230.226
death,230.226,230.7197
there,231.5377,231.7227
was,231.7227,232.1327
on,232.1327,232.2727
a,232.2727,232.3227
star,232.3227,232.8927
on,232.8927,233.1727
a,233.1727,233.2327
planet,233.2327,233.8627
my,233.8627,234.1427
planet,234.1427,234.7927
earth,234.7927,235.2158
a,235.7196,235.8046
little,235.8046,236.0546
prince,236.0546,236.5846
to,236.5846,236.6846
be,236.6846,236.8046
comforted,236.8046,237.4886
i,238.2418,238.3568
took,238.3568,238.6468
him,238.6468,238.7368
in,238.7368,238.8768
my,238.8768,239.0768
arms,239.0768,239.5867
i,239.8311,239.9261
rocked,239.9261,240.3661
him,240.3661,240.5307
i,240.7951,240.9401
said,240.9401,241.3051
the,242.0084,242.0734
flower,242.0734,242.5534
that,242.5534,242.7634
you,242.7634,242.9034
love,242.9034,243.2234
isn,243.2234,243.4934
t,243.4934,243.6034
in,243.6034,243.7034
danger,243.7034,244.2381
i,244.8216,244.9066
ll,244.9066,244.9666
draw,244.9666,245.2666
you,245.2666,245.4766
a,245.4766,245.5366
muzzle,245.5366,245.9166
for,245.9166,246.0866
your,246.0866,246.2266
sheep,246.2266,246.9366
i,246.9766,247.0066
ll,247.0066,247.0666
draw,247.0666,247.2166
you,247.2166,247.4566
a,247.4566,247.5766
railing,247.5766,248.0366
for,248.0366,248.1866
your,248.1866,248.2966
flower,248.2966,249.1066
i,249.3066,249.4152
i,250.2482,250.3332
wasn,250.3332,250.6032
t,250.6032,250.6432
sure,250.6432,250.8832
what,250.8832,251.0732
to,251.0732,251.1632
say,251.1632,251.56799999999998
i,252.43599999999998,252.59099999999998
felt,252.59099999999998,252.94099999999997
very,252.94099999999997,253.291
awkward,253.291,253.7606
i,254.2893,254.3943
didn,254.3943,254.6043
t,254.6043,254.6543
know,254.6543,254.8043
how,254.8043,254.9943
to,254.9943,255.1243
reach,255.1243,255.5143
him,255.5143,255.6943
where,255.6943,255.9443
to,255.9443,256.0743
find,256.0743,256.4643
him,256.4643,256.6836
it,257.4567,257.5617
s,257.5617,257.6017
so,257.6017,257.7617
secretive,257.7617,258.5717
the,258.5717,258.7117
land,258.7117,259.0317
of,259.0317,259.1417
tears,259.1417,259.7409
i,260.8351,260.9801
learned,260.9801,261.3401
very,261.3401,261.7101
quickly,261.7101,262.2101
to,262.2101,262.4401
know,262.4401,262.6001
this,262.6001,262.9001
flower,262.9001,263.2701
better,263.2701,263.7343
there,264.4127,264.7577
had,264.7577,264.8677
always,264.8677,265.2677
been,265.2677,265.5077
very,265.5077,265.8677
simple,265.8677,266.4277
flowers,266.4277,266.9577
on,266.9577,267.0677
the,267.0677,267.1377
planet,267.1377,267.6277
of,267.6277,267.7077
the,267.7077,267.8277
little,267.8277,268.1077
prince,268.1077,268.8077
decorated,268.8077,269.5677
with,269.5677,269.6877
a,269.6877,269.7377
single,269.7377,270.4077
row,270.4077,270.6877
of,270.6877,270.8077
petals,270.8077,271.6777
that,271.6777,271.9077
didn,271.9077,272.1377
t,272.1377,272.1677
take,272.1677,272.4877
up,272.4877,272.6677
any,272.6677,272.9177
space,272.9177,273.4477
and,273.4477,273.5877
didn,273.5877,273.7577
t,273.7577,273.7877
bother,273.7877,274.1677
anyone,274.1677,274.6936
they,275.2523,275.6173
would,275.6173,275.7673
appear,275.7673,276.1973
one,276.1973,276.4873
morning,276.4873,276.9073
in,276.9073,277.0473
the,277.0473,277.1073
grass,277.1073,277.6267
and,278.0057,278.2407
by,278.2407,278.4707
evening,278.4707,278.9307
they,278.9307,279.0807
d,279.0807,279.1107
have,279.1107,279.2007
faded,279.2007,279.5607
away,279.5607,279.9356
but,280.7736,280.9086
this,280.9086,281.3286
one,281.3286,281.4986
had,281.4986,281.6486
sprouted,281.6486,282.2486
one,282.2486,282.4786
day,282.4786,282.7086
from,282.7086,282.9686
a,282.9686,283.0186
seed,283.0186,283.5086
blown,283.5086,283.8586
in,283.8586,284.0886
from,284.0886,284.3586
no,284.3586,284.5886
one,284.5886,284.7986
knows,284.7986,285.1786
where,285.1786,285.5224
and,285.8516,286.3266
the,286.3266,286.3866
little,286.3866,286.6066
prince,286.6066,287.0666
had,287.0666,287.2166
watched,287.2166,287.5666
very,287.5666,287.9066
closely,287.9066,288.5866
this,288.5866,288.7666
sprout,288.7666,289.3966
that,289.3966,289.5166
was,289.5166,289.6966
not,289.6966,289.8966
like,289.8966,290.1866
the,290.1866,290.2766
other,290.2766,290.4766
sprouts,290.4766,291.0993
it,291.6479,291.7929
could,291.7929,291.9229
have,291.9229,292.0229
been,292.0229,292.1829
a,292.1829,292.2729
new,292.2729,292.4529
kind,292.4529,292.7429
of,292.7429,292.8929
baobab,292.8929,293.5219
but,294.2951,294.6501
the,294.6501,294.7501
shrub,294.7501,295.2801
soon,295.2801,295.7301
stopped,295.7301,296.2401
growing,296.2401,296.719
and,296.9634,297.1284
began,297.1284,297.5284
to,297.5284,297.6184
produce,297.6184,298.0984
a,298.0984,298.1284
flower,298.1284,298.623
the,299.5059,299.6009
little,299.6009,299.8909
prince,299.8909,300.7109
who,300.7109,300.9109
witnessed,300.9109,301.3709
the,301.3709,301.5309
appearance,301.5309,302.0909
of,302.0909,302.1909
a,302.1909,302.2409
huge,302.2409,302.9609
bud,302.9609,303.8009
felt,303.8009,304.1009
that,304.1009,304.2609
a,304.2609,304.4209
miraculous,304.4209,305.0209
apparition,305.0209,305.7709
must,305.7709,306.0509
emerge,306.0509,306.4609
from,306.4609,306.6309
it,306.6309,306.8527
but,307.4963,307.6113
the,307.6113,307.7013
flower,307.7013,308.1913
never,308.1913,308.5313
stopped,308.5313,308.9013
preparing,308.9013,309.4913
for,309.4913,309.6713
her,309.6713,309.7713
future,309.7713,310.2313
beauty,310.2313,310.7713
safe,310.7713,311.3713
in,311.3713,311.5113
her,311.5113,311.6813
green,311.6813,312.0813
chamber,312.0813,312.6295
she,313.1831,313.3481
chose,313.3481,313.7681
her,313.7681,313.8881
colours,313.8881,314.3581
carefully,314.3581,314.9477
she,315.2469,315.3919
dressed,315.3919,315.8019
slowly,315.8019,316.4417
she,316.6611,317.0961
arranged,317.0961,317.6661
her,317.6661,317.7561
petals,317.7561,318.3561
one,318.3561,318.7161
by,318.7161,318.9761
one,318.9761,319.3706
she,319.6798,320.0648
did,320.0648,320.2248
not,320.2248,320.4148
want,320.4148,320.6248
to,320.6248,320.7248
come,320.7248,320.9648
out,320.9648,321.3248
all,321.3248,321.5848
rumpled,321.5848,322.2248
like,322.2248,322.4848
the,322.4848,322.5548
poppies,322.5548,323.2229
she,323.6269,324.0719
would,324.0719,324.2519
only,324.2519,324.5819
want,324.5819,324.8619
to,324.8619,325.0119
appear,325.0119,325.4419
in,325.4419,325.5819
the,325.5819,325.6619
full,325.6619,326.3719
radiance,326.3719,326.9619
of,326.9619,327.0319
her,327.0319,327.2019
beauty,327.2019,327.6905
oh,328.2442,328.4292
yes,328.4292,328.9241
she,329.1884,329.4934
was,329.4934,329.6634
a,329.6634,329.7234
very,329.7234,330.1034
flirtatious,330.1034,331.0334
creature,331.0334,331.5328
and,332.1064,332.5014
her,332.5014,332.6214
mysterious,332.6214,333.3414
adornment,333.3414,334.2614
had,334.2614,334.4814
thus,334.4814,334.8414
lasted,334.8414,335.4014
for,335.4014,335.5514
days,335.5514,336.2214
and,336.2214,336.4214
days,336.4214,336.9844
then,337.6379,338.1729
one,338.1729,338.6129
morning,338.6129,339.1729
exactly,339.1729,340.0329
at,340.0329,340.1129
sunrise,340.1129,340.9267
she,341.2259,341.4109
suddenly,341.4109,341.9409
showed,341.9409,342.3109
herself,342.3109,342.7657
and,343.3144,343.7594
after,343.7594,344.0394
having,344.0394,344.3794
worked,344.3794,344.7894
with,344.7894,344.9394
such,344.9394,345.3794
care,345.3794,345.8094
and,345.8094,345.9694
attention,345.9694,346.5294
to,346.5294,346.6094
detail,346.6094,347.2194
she,347.2194,347.6994
said,347.6994,347.9994
with,347.9994,348.1394
a,348.1394,348.2194
yawn,348.2194,348.6425
oh,349.6052,349.7702
i,349.7702,350.0902
have,350.0902,350.8402
only,350.8402,351.1202
just,351.1202,351.4302
woken,351.4302,351.8402
up,351.8402,352.1289
i,352.4331,352.5681
do,352.5681,352.7481
apologize,352.7481,353.6081
i,353.6681,353.7081
am,353.7081,353.8081
not,353.8081,354.0081
yet,354.0081,354.1681
presentable,354.1681,354.9222
the,355.8799,355.9449
little,355.9449,356.1949
prince,356.1949,356.6449
couldn,356.6449,356.9249
t,356.9249,356.9949
restrain,356.9949,357.5049
his,357.5049,357.6849
admiration,357.6849,358.4444
you,359.2276,359.3226
re,359.3226,359.3826
so,359.3826,359.7726
beautiful,359.7726,360.7021
am,361.3556,361.5406
i,361.5406,361.6706
not,361.6706,362.3151
the,362.5495,362.6145
flower,362.6145,363.1145
responded,363.1145,363.8145
sweetly,363.8145,364.4189
and,365.1322,365.3072
i,365.3072,365.4072
was,365.4072,365.6272
born,365.6272,365.8572
at,365.8572,365.9572
the,365.9572,366.0572
same,366.0572,366.4072
moment,366.4072,366.8272
as,366.8272,366.9472
the,366.9472,367.0472
sun,367.0472,367.5468
the,368.5794,368.6444
little,368.6444,368.9144
prince,368.9144,369.4544
guessed,369.4544,369.8544
easily,369.8544,370.2644
enough,370.2644,370.7844
that,370.7844,370.9344
she,370.9344,371.0744
was,371.0744,371.2444
not,371.2444,371.5644
very,371.5644,371.8144
modest,371.8144,372.3632
but,372.7822,372.9272
how,372.9272,373.1872
moving,373.1872,373.7772
she,373.7772,374.0672
was,374.0672,374.5521
it,375.6449,375.7799
s,375.7799,375.8799
time,375.8799,376.2699
i,376.2699,376.4399
think,376.4399,376.7699
for,376.7699,376.9299
breakfast,376.9299,377.8899
she,377.9099,378.1799
added,378.1799,378.4499
an,378.4499,378.5299
instant,378.5299,379.0799
later,379.0799,379.5333
if,380.3015,380.4065
you,380.4065,380.5565
would,380.5565,380.6465
have,380.6465,380.9065
the,380.9065,380.9865
kindness,380.9865,381.6465
to,381.6465,381.7365
think,381.7365,381.9965
of,381.9965,382.2065
my,382.2065,382.4765
needs,382.4765,382.8856
and,383.5889,383.7739
the,383.7739,383.8339
little,383.8339,384.1439
prince,384.1439,384.6039
completely,384.6039,385.4239
abashed,385.4239,386.2939
having,386.2939,386.6539
gone,386.6539,386.9339
to,386.9339,387.0339
look,387.0339,387.2739
for,387.2739,387.4239
a,387.4239,387.4839
sprinkling,387.4839,388.1939
can,388.1939,388.5239
of,388.5239,388.6339
fresh,388.6339,389.0939
water,389.0939,389.5764
tended,389.9505,390.2955
to,390.2955,390.4655
the,390.4655,390.5455
flower,390.5455,390.9852
and,391.494,391.999
like,391.999,392.289
that,392.289,392.889
she,392.889,393.039
had,393.039,393.17900000000003
soon,393.17900000000003,393.519
begun,393.519,393.849
to,393.849,393.949
torment,393.949,394.599
him,394.599,394.72900000000004
with,394.72900000000004,394.85900000000004
her,394.85900000000004,395.019
vanity,395.019,395.5922
one,396.2407,396.7457
day,396.7457,396.9057
for,396.9057,397.1157
example,397.1157,397.7657
speaking,397.7657,398.3257
of,398.3257,398.4457
her,398.4457,398.6157
four,398.6157,398.9957
thorns,398.9957,399.6057
she,399.6057,399.7857
told,399.7857,400.1057
the,400.1057,400.1957
little,400.1957,400.4257
prince,400.4257,400.9043
let,401.4381,401.6231
them,401.6231,401.8831
come,401.8831,402.3531
the,402.3531,402.4631
tigers,402.4631,403.1531
with,403.1531,403.3331
their,403.3331,403.5331
claws,403.5331,404.2468
there,404.9551,405.1401
