word,onsets,offsets
pull,377.5625,377.9025
the,377.9025,377.9825
plant,377.9825,378.4325
out,378.4325,378.6325
straight,378.6325,379.0625
away,379.0625,379.4765
as,379.7009,379.8359
soon,379.8359,380.0359
as,380.0359,380.1959
it,380.1959,380.2859
can,380.2859,380.4059
be,380.4059,380.5259
recognised,380.5259,381.2354
now,382.288,382.51300000000003
there,382.51300000000003,382.69300000000004
were,382.69300000000004,382.793
some,382.793,383.01300000000003
terrible,383.01300000000003,383.61300000000006
seeds,383.61300000000006,384.033
on,384.033,384.12300000000016
the,384.12300000000016,384.19300000000004
planet,384.19300000000004,384.64300000000003
of,384.64300000000003,384.75300000000004
the,384.75300000000004,384.82300000000004
little,384.82300000000004,385.07300000000004
prince,385.07300000000004,385.6071
there,386.1757,386.3407
were,386.3407,386.4407
the,386.4407,386.5507
seeds,386.5507,387.0307
of,387.0307,387.1707
baobab,387.3553,387.9103
trees,387.9103,388.5047
the,389.1132,389.1782
soil,389.1782,389.5382
of,389.5382,389.6382
the,389.6382,389.7282
planet,389.7282,390.2082
was,390.2082,390.3382
infested,390.3382,391.0082
with,391.0082,391.2082
them,391.2082,391.4273
a,392.2703,392.3453
baobab,392.3453,393.1349
if,393.4391,393.5641
you,393.5641,393.6741
get,393.6741,393.9741
to,393.9741,394.1241
it,394.1241,394.2641
too,394.2641,394.7041
late,394.7041,395.0783
can,395.3926,395.6176
never,395.6176,395.9276
be,395.9276,396.0676
got,396.0676,396.3276
rid,396.3276,396.4976
of,396.4976,396.6623
it,397.2459,397.3809
takes,397.3809,397.8209
over,397.8209,398.0909
the,398.0909,398.2309
entire,398.2309,398.8209
planet,398.8209,399.3799
it,399.3799,399.9837
pierces,399.9837,400.4487
it,400.4487,400.6087
with,400.6087,400.7287
its,400.7287,400.9287
roots,400.9287,401.4332
and,401.7823,402.1973
if,402.1973,402.4073
the,402.4073,402.4873
planet,402.4873,402.9173
is,402.9173,403.1373
too,403.1373,403.3573
small,403.3573,404.0062
and,404.3553,404.5003
if,404.5003,404.6803
there,404.6803,404.7803
are,404.7803,404.8403
too,404.8403,405.1403
many,405.1403,405.4103
baobabs,405.4103,406.1697
they,406.5438,406.6488
shatter,406.6488,407.1788
it,407.1788,407.2588
to,407.2588,407.3488
pieces,407.3488,408.0283
it,408.9012,409.0562
s,409.0562,409.1262
a,409.1262,409.1662
matter,409.1662,409.5862
of,409.5862,409.7762
discipline,409.7762,410.4504
the,410.7896,410.8746
little,410.8746,411.1246
prince,411.1246,411.5346
told,411.5346,411.8246
me,411.8246,411.9846
later,411.9846,412.4139
after,412.8578,413.1628
grooming,413.1628,413.6228
oneself,413.6228,414.2128
in,414.2128,414.2928
the,414.2928,414.3828
morning,414.3828,414.8328
the,414.8328,415.2728
planet,415.2728,415.8928
must,415.8928,416.1928
be,416.1928,416.3028
carefully,416.3028,416.8428
groomed,416.8428,417.3551
you,417.9088,418.0438
must,418.0438,418.4238
see,418.4238,418.6638
to,418.6638,418.8638
it,418.8638,418.9838
that,418.9838,419.1738
you,419.1738,419.2938
regularly,419.2938,419.8438
pull,419.8438,420.1638
out,420.1638,420.3638
the,420.3638,420.5038
baobabs,420.5038,421.2538
as,421.2538,421.3738
soon,421.3738,421.6038
as,421.6038,421.7738
they,421.7738,421.8638
can,421.8638,422.0338
be,422.0338,422.1638
told,422.1638,422.4938
apart,422.4938,422.8938
from,422.8938,423.0738
the,423.0738,423.2538
rose,423.2538,423.5238
bushes,423.5238,423.9863
to,424.2656,424.3506
which,424.3506,424.6206
they,424.6206,424.7706
look,424.7706,425.0406
very,425.0406,425.3406
similar,425.3406,425.8506
when,425.8506,426.0106
they,426.0106,426.0806
re,426.0806,426.1406
very,426.1406,426.5206
young,426.5206,426.8547
it,427.583,427.68800000000016
s,427.68800000000016,427.728
a,427.728,427.75800000000004
very,427.75800000000004,428.06800000000004
boring,428.06800000000004,428.61800000000005
job,428.61800000000005,429.0324
but,429.3466,429.4616
very,429.4616,429.8116
easy,429.8116,430.3014
and,431.3939,431.6089
one,431.6089,431.9189
day,431.9189,432.1889
he,432.1889,432.3489
suggested,432.3489,432.9389
that,432.9389,433.1189
i,433.1189,433.2789
apply,433.2789,433.6089
myself,433.6089,434.1189
to,434.1189,434.2689
making,434.2689,434.6089
a,434.6089,434.7189
beautiful,434.7189,435.2689
drawing,435.2689,435.7729
so,435.9674,436.3224
that,436.3224,436.4924
the,436.4924,436.5924
children,436.5924,437.0924
from,437.0924,437.2724
where,437.2724,437.4724
i,437.4724,437.6024
come,437.6024,437.9624
from,437.9624,437.9624
would,437.9624,438.1324
understand,438.1324,438.7624
all,438.7624,438.9424
this,438.9424,439.3314
if,440.0897,440.3047
one,440.3047,440.5547
day,440.5547,440.7547
they,440.7547,440.9147
travel,440.9147,441.5191
he,441.7535,441.8485
said,441.8485,442.0685
to,442.0685,442.2185
me,442.2185,442.3885
it,442.3885,442.7885
could,442.7885,443.1385
come,443.1385,443.3885
in,443.3885,443.5385
useful,443.5385,444.0819
sometimes,444.5358,445.3808
there,445.3808,445.5208
s,445.5208,445.5808
no,445.5808,445.7908
harm,445.7908,446.0708
in,446.0708,446.1808
postponing,446.1808,446.8908
one,446.8908,447.0708
s,447.0708,447.1808
work,447.1808,447.5449
but,448.0287,448.1337
in,448.1337,448.2337
the,448.2337,448.3237
case,448.3237,448.6437
of,448.6437,449.1137
baobabs,449.1137,449.5137
that,449.5137,449.8237
always,449.8237,450.3437
leads,450.3437,450.6437
to,450.6437,450.7437
a,450.7437,450.7737
catastrophe,450.7737,451.6119
i,452.3052,452.3802
used,452.3802,452.7202
to,452.7202,452.7902
know,452.7902,452.9702
a,452.9702,453.0302
planet,453.0302,453.5002
inhabited,453.5002,454.1202
by,454.1202,454.4202
a,454.4202,454.4702
lazy,454.4702,454.9202
man,454.9202,455.3698
he,455.9583,456.0733
had,456.0733,456.2833
neglected,456.2833,456.9033
three,456.9033,457.4433
little,457.4433,457.8133
bushes,457.8133,458.4274
and,459.1757,459.5007
based,459.5007,459.9107
on,459.9107,460.0307
what,460.0307,460.1707
the,460.1707,460.2607
little,460.2607,460.5007
prince,460.5007,460.9307
told,460.9307,461.2807
me,461.2807,461.4599
i,461.8788,462.0238
drew,462.0238,462.3138
this,462.3138,462.5538
planet,462.5538,463.0634
i,463.6919,463.7869
don,463.7869,463.9869
t,463.9869,464.0169
like,464.0169,464.1769
to,464.1769,464.2569
sound,464.2569,464.5869
like,464.5869,464.7569
a,464.7569,464.7969
moralist,464.7969,465.4616
but,465.9255,466.0505
the,466.0505,466.1205
danger,466.1205,466.5805
of,466.5805,466.7005
the,466.7005,466.7905
baobabs,466.7905,467.4105
is,467.4105,467.5205
so,467.5205,467.7205
little,467.7205,468.1305
understood,468.1305,468.8346
and,469.1937,469.4587
the,469.4587,469.5787
risks,469.5787,469.9587
run,469.9587,470.1687
by,470.1687,470.3087
anyone,470.3087,470.8587
who,470.8587,471.0487
might,471.0487,471.2787
get,471.2787,471.4987
lost,471.4987,471.8787
on,471.8787,471.9387
an,471.9387,472.0487
asteroid,472.0487,472.8279
are,473.1321,473.2271
so,473.2271,473.4571
large,473.4571,474.0871
that,474.0871,474.3871
for,474.3871,474.5271
once,474.5271,474.9215
i,475.3056,475.3906
am,475.3906,475.5106
breaking,475.5106,475.9206
my,475.9206,476.0606
normal,476.0606,476.4606
reserve,476.4606,476.8804
i,477.4391,477.5741
say,477.5741,477.9391
children,478.3631,478.7931
beware,479.25199999999995,479.73699999999997
of,479.73699999999997,479.847
baobabs,479.847,480.6414
it,481.3947,481.5297
s,481.5297,481.5897
to,481.5897,481.6897
warn,481.6897,481.9397
my,481.9397,482.1597
friends,482.1597,482.5497
of,482.5497,482.6497
the,482.6497,482.7297
danger,482.7297,483.2397
they,483.2397,483.3597
ve,483.3597,483.5097
long,483.5097,483.6697
been,483.6697,483.8497
skirting,483.8497,484.5339
like,484.7384,484.9034
myself,484.9034,485.4434
without,485.4434,485.7334
knowing,485.7334,486.0634
it,486.0634,486.7234
that,486.7234,486.8934
i,486.8934,486.9634
have,486.9634,487.1334
worked,487.1334,487.4334
so,487.4334,487.7534
hard,487.7534,488.0934
on,488.0934,488.2134
this,488.2134,488.4134
drawing,488.4134,488.8364
the,489.6096,489.7446
lesson,489.7446,490.1346
which,490.1346,490.3346
i,490.3346,490.4446
pass,490.4446,490.9046
on,490.9046,491.0946
by,491.0946,491.2846
this,491.2846,491.5246
means,491.5246,491.9946
was,491.9946,492.1946
worth,492.1946,492.4746
the,492.4746,492.6546
effort,492.6546,493.0337
you,493.73699999999997,493.842
might,493.842,494.06199999999995
be,494.06199999999995,494.19199999999995
wondering,494.19199999999995,494.7068
why,495.3253,495.5403
is,495.5403,495.7903
it,495.7903,495.9203
that,495.9203,496.0603
in,496.0603,496.1803
this,496.1803,496.5203
book,496.5203,496.7903
there,496.7903,496.9103
aren,496.9103,497.1003
t,497.1003,497.1603
any,497.1603,497.3603
other,497.3603,497.5703
drawings,497.5703,498.0603
as,498.0603,498.2003
impressive,498.2003,498.8003
as,498.8003,498.9303
the,498.9303,499.0103
drawing,499.0103,499.4003
of,499.4003,499.5003
the,499.5003,499.6003
baobabs,499.6003,500.3688
the,500.9174,500.9824
answer,500.9824,501.3424
is,501.3424,501.4524
simple,501.4524,501.9023
i,502.4309,502.5259
tried,502.5259,502.9659
but,502.9659,503.1059
i,503.1059,503.2059
couldn,503.2059,503.4359
t,503.4359,503.5159
succeed,503.5159,504.0504
when,504.6291,504.9341
i,504.9341,505.0441
drew,505.0441,505.2741
the,505.2741,505.3941
baobabs,505.3941,506.2183
i,506.5924,506.6574
was,506.6574,506.8274
spurred,506.8274,507.3274
on,507.3274,507.5374
by,507.5374,507.6774
a,507.6774,507.7774
sense,507.7774,508.1174
of,508.1174,508.1974
urgency,508.1974,508.8921
oh,510.0649,510.1799
little,510.1799,510.5099
prince,510.5099,511.0446
i,511.2341,511.3691
came,511.3691,511.7191
to,511.7191,511.8791
understand,511.8791,512.6491
gradually,512.6491,513.3091
in,513.3091,513.5491
this,513.5491,513.8491
way,513.8491,514.1191
your,514.1191,514.3591
sad,514.3591,514.8691
life,514.8691,515.2287
for,516.5356,516.7506
a,516.7506,516.8706
long,516.8706,517.2306
time,517.2306,517.6006
your,517.6006,517.9306
only,517.9306,518.3406
entertainment,518.3406,519.2706
was,519.2706,519.4406
the,519.4406,519.5306
softness,519.5306,520.2506
of,520.2506,520.3306
the,520.3306,520.4206
sunsets,520.4206,521.1847
i,521.898,522.073
learned,522.073,522.433
this,522.433,522.743
new,522.743,522.933
detail,522.933,523.453
on,523.453,523.5830000000002
the,523.5830000000002,523.663
fourth,523.663,524.133
day,524.133,524.3330000000002
in,524.3330000000002,524.453
the,524.453,524.513
morning,524.513,524.9730000000002
when,524.9730000000002,525.493
you,525.493,525.623
said,525.623,525.923
to,525.923,526.0830000000002
me,526.0830000000002,526.337
i,526.8607,526.9357
m,526.9357,526.9957
very,526.9957,527.2957
fond,527.2957,527.6657
of,527.6657,527.7457
sunsets,527.7457,528.6353
let,528.8947,529.0797
s,529.0797,529.1797
go,529.1797,529.3197
and,529.3197,529.4597
see,529.4597,529.6397
a,529.6397,529.6697
sunset,529.6697,530.2197
now,530.2197,530.6042
but,531.3325,531.5275
we,531.5275,531.6575
have,531.6575,531.9275
to,531.9275,532.0475
wait,532.0475,532.4921
wait,533.2903,533.5453
for,533.5453,533.7553
what,533.7553,534.2049
wait,534.9831,535.2481
until,535.2481,535.5781
the,535.5781,535.6481
sun,535.6481,535.9481
goes,535.9481,536.2881
down,536.2881,536.5880000000002
you,537.8002,537.9152
seemed,537.9152,538.3052
surprised,538.3052,538.9952
at,538.9952,539.1152
first,539.1152,539.6494
and,539.8639,540.0489
then,540.0489,540.2089
you,540.2089,540.3389
chuckled,540.3389,540.8389
at,540.8389,540.9789
yourself,540.9789,541.4889
and,541.6289,541.7289
you,541.7289,541.7889
said,541.7889,542.1135
i,542.732,542.857
think,542.857,543.107
myself,543.107,543.547
at,543.547,543.687
home,543.687,543.8969999999998
still,543.8969999999998,544.3566
indeed,545.1248,545.6648
when,546.0239,546.4289
it,546.4289,546.5789
s,546.5789,546.6289
noon,546.6289,546.8789
in,546.8789,546.9889
the,546.9889,547.0589
united,547.0589,547.5989
states,547.5989,548.4489
the,548.4489,548.5589
sun,548.5589,549.0389
everybody,549.0389,549.6189
knows,549.6189,550.0889
is,550.0889,550.1889
setting,550.1889,550.5289
over,550.5289,550.7789
france,550.7789,551.3628
it,552.1259,552.3009
would,552.3009,552.4509
suffice,552.4509,553.0109
to,553.0109,553.1309
be,553.1309,553.2609
able,553.2609,553.5609
to,553.5609,553.7009
go,553.7009,553.9809
to,553.9809,554.1309
france,554.1309,554.6409
in,554.6409,554.7509
one,554.7509,555.0609
minute,555.0609,555.5109
to,555.5109,555.6509
be,555.6509,555.8109
able,555.8109,556.0609
to,556.0609,556.1609
see,556.1609,556.4109
a,556.4109,556.4409
sunset,556.4409,557.0649
unfortunately,557.7532,558.6382
france,558.6382,559.0982
is,559.0982,559.2782
much,559.2782,559.6882
too,559.6882,559.9082
far,559.9082,560.2282
away,560.2282,560.6677
but,561.2812,561.4262
on,561.4262,561.6262
your,561.6262,561.8962
tiny,561.8962,562.3362
planet,562.3362,562.8559
all,563.2699,563.4249
you,563.4249,563.6549
needed,563.6549,564.0749
was,564.0749,564.2649
to,564.2649,564.3649
move,564.3649,564.6549
your,564.6549,564.8649
chair,564.8649,565.2249
a,565.2249,565.2549
few,565.2549,565.4749
steps,565.4749,566.1092
and,566.4833,566.6483
you,566.6483,566.7983
watched,566.7983,567.2183
the,567.2183,567.2783
twilight,567.2783,567.9183
falling,567.9183,568.3483
whenever,568.3483,568.6583
you,568.6583,568.9083
liked,568.9083,569.2925
one,570.3351,570.6001
day,570.6001,570.7801
i,570.7801,570.8901
saw,570.8901,571.1401
the,571.1401,571.2401
sunset,571.2401,571.8301
forty,571.8301,572.2001
four,572.2001,572.4401
times,572.4401,573.0746
and,573.8029,573.9779
a,573.9779,574.0379
little,574.0379,574.3579
later,574.3579,574.6679
you,574.6679,574.8879
added,574.8879,575.2579
you,575.9313,576.0763
know,576.0763,576.3813
you,577.0197,577.1847
love,577.1847,577.5247
the,577.5247,577.6147
sunset,577.6147,578.2547
when,578.2547,578.4047
you,578.4047,578.5247
re,578.5247,578.6747
really,578.6747,579.0847
sad,579.0847,579.6296
the,580.712,580.837
day,580.837,581.137
you,581.137,581.317
saw,581.317,581.637
it,581.637,581.807
forty,581.807,582.177
four,582.177,582.427
times,582.427,583.0966
were,583.3559,583.4709
you,583.4709,583.7009
were,583.7009,583.7609
really,583.7609,584.1209
that,584.1209,584.3809
sad,584.3809,584.7609
then,584.7609,585.1257
but,586.0186,586.1136
the,586.1136,586.2136
little,586.2136,586.4636
prince,586.4636,586.8636
made,586.8636,587.0436
no,587.0436,587.2536
reply,587.2536,587.7378
