word,onsets,offsets
yawned,59.53100000000001,60.0348
it,60.6184,60.7634
is,60.7634,60.9034
contrary,60.9034,61.4534
to,61.4534,61.5534
etiquette,61.5534,61.9734
to,61.9734,62.1534
yawn,62.1534,62.3834
in,62.3834,62.4834
the,62.4834,62.5434
presence,62.5434,62.9934
of,62.9934,63.4734
a,63.4734,63.5034
king,63.5034,63.6623
the,63.8917,64.0067
monarch,64.0067,64.4367
said,64.4367,64.6767
to,64.6767,64.7967
him,64.7967,65.0614
i,65.5302,65.6652
forbid,65.6652,65.9852
you,65.9852,66.0752
to,66.0752,66.1852
do,66.1852,66.3352
so,66.3352,66.6451
i,67.4732,67.5882
can,67.5882,67.8982
t,67.8982,67.9282
stop,67.9282,68.2782
myself,68.2782,69.0082
replied,69.1582,69.6082
the,69.6082,69.6982
little,69.6982,69.9182
prince,69.9182,70.4482
thoroughly,70.4482,70.8982
embarrassed,70.8982,71.4713
i,72.015,72.09
ve,72.09,72.15
come,72.15,72.41
on,72.41,72.52
a,72.52,72.61
long,72.61,72.99
journey,72.99,73.49
and,73.49,73.65
i,73.65,73.72
haven,73.72,74.07
t,74.07,74.11
slept,74.11,74.6944
ah,75.1833,75.4683
then,75.4683,75.8483
the,76.1883,76.3483
king,76.3483,76.6183
said,76.6183,77.3583
i,77.4183,77.4583
order,77.4583,77.8383
you,77.8383,78.0183
to,78.0183,78.1783
yawn,78.1783,78.5214
i,78.8656,78.9906
have,78.9906,79.1906
not,79.1906,79.3506
seen,79.3506,79.5406
anyone,79.5406,79.9106
yawning,79.9106,80.2306
for,80.2306,80.3806
years,80.3806,80.8654
yawns,81.2145,81.7695
to,81.7695,81.8495
me,81.8495,82.0795
are,82.0795,82.1095
objects,82.1095,82.9695
of,82.9695,83.0495
curiosity,83.0495,83.7235
come,84.0377,84.2027
now,84.2027,84.4077
yawn,84.6272,84.8422
again,84.8422,85.1522
it,85.1522,85.3122
is,85.3122,85.4022
an,85.4022,85.4822
order,85.4822,85.7671
that,86.6251,86.9601
frightens,86.9601,87.5401
me,87.5401,87.7595
i,88.1386,88.3436
can,88.3436,88.4636
t,88.4636,88.5336
any,88.5336,88.7436
more,88.7436,89.0234
said,89.3876,89.5726
the,89.5726,89.6426
little,89.6426,89.8726
prince,89.8726,90.3326
blushing,90.3326,90.8021
hum,91.3907,91.8257
hum,91.8257,92.8957
replied,92.9157,93.3457
the,93.3457,93.4257
king,93.4257,93.9946
then,94.2739,94.6089
i,94.6089,95.1
i,95.1,95.7589
order,95.7589,96.1189
you,96.1189,96.5989
sometimes,96.5989,97.2689
to,97.2689,97.4089
yawn,97.4089,98.1689
and,98.1689,98.3289
sometimes,98.3289,98.9189
to,98.9189,99.5478
he,100.1314,100.3264
sputtered,100.3264,100.7964
a,100.7964,100.8664
bit,100.8664,101.1664
and,101.1664,101.2964
seemed,101.2964,101.7064
vexed,101.7064,102.2256
for,102.6844,103.0594
the,103.0594,103.1294
king,103.1294,103.5094
fundamentally,103.5094,104.2794
insisted,104.2794,104.9094
that,104.9094,105.0194
his,105.0194,105.1994
authority,105.1994,105.7794
be,105.7794,105.9094
respected,105.9094,106.6181
he,106.8874,107.2224
didn,107.2224,107.4224
t,107.4224,107.4624
tolerate,107.4624,108.0124
disobedience,108.0124,108.8566
he,109.1009,109.1859
was,109.1859,109.3359
an,109.3359,109.4459
absolute,109.4459,110.2559
monarch,110.2559,110.7603
but,111.1692,111.7642
because,111.7642,112.2642
he,112.2642,112.3942
was,112.3942,112.5942
good,112.5942,112.7942
at,112.7942,112.9142
heart,112.9142,113.5331
he,113.8373,113.9323
gave,113.9323,114.2123
reasonable,114.2123,114.6623
orders,114.6623,115.2519
if,116.1199,116.4849
i,116.4849,116.5749
ordered,116.5749,117.0549
a,117.0549,117.0849
general,117.0849,117.6392
he,117.9584,118.0234
would,118.0234,118.1734
often,118.1734,118.4334
say,118.4334,118.7734
if,118.7734,119.3334
i,119.3334,119.3734
ordered,119.3734,119.7634
a,119.7634,119.8534
general,119.8534,120.3734
to,120.3734,120.5134
change,120.5134,120.9134
himself,120.9134,121.3334
into,121.3334,121.5334
a,121.5334,121.6134
seabird,121.6134,122.3268
and,122.6161,122.7411
if,122.7411,122.9011
the,122.9011,122.9911
general,122.9911,123.3911
did,123.3911,123.6111
not,123.6111,123.7911
obey,123.7911,124.1111
me,124.1111,124.2711
it,124.2711,124.9611
would,124.9611,125.1411
not,125.1411,125.2911
be,125.2911,125.4311
the,125.4311,125.5111
general,125.5111,125.9211
s,125.9211,126.0311
fault,126.0311,126.4243
it,126.7784,126.9834
would,126.9834,127.1034
be,127.1034,127.2234
my,127.2234,127.4634
fault,127.4634,127.8876
may,128.9052,129.1102
i,129.1102,129.2302
sit,129.2302,129.5902
down,129.5902,130.0399
the,130.4489,130.5139
little,130.5139,130.7539
prince,130.7539,131.1539
enquired,131.1539,131.6739
timidly,131.6739,132.1933
i,132.7669,132.8019
order,132.8019,133.2919
you,133.2919,133.4819
to,133.4819,133.5619
sit,133.5619,133.7619
down,133.7619,134.1165
replied,134.3509,134.7859
the,134.7859,134.8659
king,134.8659,135.1659
who,135.1659,135.6659
majestically,135.6659,136.5859
gathered,136.5859,137.0059
in,137.0059,137.1259
a,137.1259,137.2159
fold,137.2159,137.6359
of,137.6359,137.7159
his,137.7159,137.8759
ermine,137.8759,138.2159
mantle,138.2159,138.7243
but,139.6573,139.7723
the,139.7723,139.8423
little,139.8423,140.1123
prince,140.1123,140.5323
was,140.5323,140.6623
astonished,140.6623,141.3968
the,141.8556,141.9206
planet,141.9206,142.4506
was,142.4506,142.6306
tiny,142.6306,143.1802
over,143.5493,144.0943
what,144.0943,144.3643
could,144.3643,144.5443
this,144.5443,144.8343
king,144.8343,145.1643
really,145.1643,145.7043
rule,145.7043,146.1884
sire,147.2659,147.8759
he,148.1701,148.2651
said,148.2651,148.5251
to,148.5251,148.6351
him,148.6351,149.1844
excuse,149.4187,150.0037
my,150.0037,150.1737
asking,150.1737,150.6537
you,150.6537,150.7637
a,150.7637,150.8237
question,150.8237,151.5482
i,151.9722,152.0772
order,152.0772,152.4472
you,152.4472,152.6372
to,152.6372,152.7772
ask,152.7772,152.9972
me,152.9972,153.0772
a,153.0772,153.1072
question,153.1072,153.6316
hastened,153.9957,154.4207
to,154.4207,154.5207
say,154.5207,154.8007
the,154.8007,154.8707
king,154.8707,155.2554
sire,155.8789,156.4089
over,156.6782,156.9232
what,156.9232,157.1832
do,157.1832,157.3132
you,157.3132,157.4732
rule,157.4732,157.953
over,158.6563,158.9913
everything,158.9913,159.6163
said,159.8307,160.0457
the,160.0457,160.1357
king,160.1357,160.4857
with,160.4857,160.6057
a,160.6057,160.6357
magnificent,160.6357,161.6057
simplicity,161.6057,162.3151
over,163.0434,163.3484
everything,163.3484,164.0832
the,164.7616,165.0566
king,165.0566,165.4266
made,165.4266,165.6266
a,165.6266,165.6666
subtle,165.6666,166.1966
gesture,166.1966,166.7266
pointing,166.7266,167.1866
out,167.1866,167.4266
his,167.4266,167.6266
planet,167.6266,168.1866
the,168.1866,168.4066
other,168.4066,168.6266
planets,168.6266,169.1566
and,169.1566,169.2766
the,169.2766,169.3366
stars,169.3366,169.9243
over,170.7573,171.0923
all,171.0923,171.3523
that,171.3523,171.9021
asked,172.1564,172.4514
the,172.4514,172.5314
little,172.5314,172.7714
prince,172.7714,173.1912
over,173.8297,174.1747
all,174.1747,174.4847
that,174.4847,174.9394
the,175.1638,175.2288
king,175.2288,175.4488
answered,175.4488,175.9386
for,176.3875,176.5125
his,176.5125,176.6725
rule,176.6725,177.0325
was,177.0325,177.2025
not,177.2025,177.3925
only,177.3925,177.6925
absolute,177.6925,178.8025
it,178.8025,178.9925
was,178.9925,179.1725
also,179.1725,179.5625
universal,179.5625,180.3111
and,181.0444,181.2294
the,181.2294,181.2994
stars,181.2994,181.7594
obey,181.7594,182.1694
you,182.1694,182.3992
of,183.0027,183.0777
course,183.0777,183.5575
the,183.9166,183.9816
king,183.9816,184.2116
said,184.2116,184.5465
they,184.8707,185.3457
obey,185.3457,185.7657
instantly,185.7657,186.3948
i,186.8188,186.9538
do,186.9538,187.0638
not,187.0638,187.2338
tolerate,187.2338,187.7038
insubordination,187.7038,188.5785
such,189.7707,190.2257
power,190.2257,190.6657
filled,190.6657,191.0557
the,191.0557,191.1457
little,191.1457,191.3957
prince,191.3957,191.8257
with,191.8257,191.9857
wonder,191.9857,192.4597
if,192.8438,193.2288
he,193.2288,193.3588
had,193.3588,193.4888
held,193.4888,193.7988
it,193.7988,193.9088
himself,193.9088,194.5688
he,194.5688,194.9888
would,194.9888,195.2288
ve,195.2288,195.2888
been,195.2888,195.3988
able,195.3988,195.6688
to,195.6688,195.8188
watch,195.8188,196.2188
not,196.2188,196.5888
forty,196.5888,196.9888
four,196.9888,197.4718
but,197.6962,197.9212
seventy,197.9212,198.3712
two,198.3712,198.8012
or,198.8012,198.8912
even,198.8912,199.1612
a,199.1612,199.2412
hundred,199.2412,199.7712
or,199.7712,199.9112
even,199.9112,200.1712
two,200.1712,200.5212
hundred,200.5212,200.9512
sunsets,200.9512,201.5212
on,201.5212,201.6212
the,201.6212,201.6912
same,201.6912,202.0112
day,202.0112,202.3112
without,202.3112,203.0412
ever,203.0412,203.2212
having,203.2212,203.5712
to,203.5712,203.7312
move,203.7312,203.9212
his,203.9212,204.1412
chair,204.1412,204.4694
and,205.4871,205.6621
as,205.6621,205.7921
he,205.7921,205.9121
felt,205.9121,206.2321
a,206.2321,206.3221
bit,206.3221,206.5921
sad,206.5921,207.2721
as,207.2721,207.4521
he,207.4521,207.5621
remembered,207.5621,208.0721
his,208.0721,208.3221
forsaken,208.3221,208.8621
little,208.8621,209.0721
planet,209.0721,209.5705
he,210.0494,210.1344
plucked,210.1344,210.5644
up,210.5644,210.7044
his,210.7044,210.9044
courage,210.9044,211.3744
to,211.3744,211.4844
ask,211.4844,211.8244
the,211.8244,211.8944
king,211.8944,212.1144
a,212.1144,212.1844
favour,212.1844,212.6529
i,213.8651,214.0001
d,214.0001,214.0601
like,214.0601,214.2701
to,214.2701,214.3901
see,214.3901,214.6101
a,214.6101,214.6501
sunset,214.6501,215.4048
do,215.8886,216.0336
that,216.0336,216.3236
for,216.3236,216.5336
me,216.5336,216.7584
order,217.0377,217.2527
the,217.2527,217.3427
sun,217.3427,217.6527
to,217.6527,217.7427
set,217.7427,218.2024
if,219.1352,219.2902
i,219.2902,219.4302
ordered,219.4302,219.7502
a,219.7502,219.7902
general,219.7902,220.2402
to,220.2402,220.3302
fly,220.3302,220.6402
from,220.6402,220.8802
one,220.8802,221.1802
flower,221.1802,221.5002
to,221.5002,221.6402
another,221.6402,221.9502
like,221.9502,222.1702
a,222.1702,222.2302
butterfly,222.2302,222.8191
or,223.1483,223.2533
to,223.2533,223.3733
write,223.3733,223.6333
a,223.6333,223.6933
tragic,223.6933,224.1133
drama,224.1133,224.5929
or,224.8622,224.9772
to,224.9772,225.1072
change,225.1072,225.4672
himself,225.4672,225.8372
into,225.8372,226.0372
a,226.0372,226.0872
sea,226.0872,226.3772
bird,226.3772,226.6669
and,227.2605,227.4055
if,227.4055,227.5355
the,227.5355,227.6555
general,227.6555,228.0555
did,228.0555,228.2755
not,228.2755,228.4955
carry,228.4955,228.8555
out,228.8555,229.0355
the,229.0355,229.1655
order,229.1655,229.4855
received,229.4855,230.0749
which,230.4339,230.6689
one,230.6689,230.8189
of,230.8189,230.9089
us,230.9089,231.1189
would,231.1189,231.2289
be,231.2289,231.3789
in,231.3789,231.4689
the,231.4689,231.5789
wrong,231.5789,231.8334
you,232.4819,232.8519
said,233.206,233.40099999999998
the,233.40099999999998,233.49099999999999
little,233.49099999999999,233.72099999999998
prince,233.72099999999998,234.18099999999998
firmly,234.18099999999998,234.6705
exactly,235.31400000000002,236.1687
one,236.8871,237.0821
must,237.0821,237.3321
ask,237.3321,237.6621
of,237.6621,237.7421
each,237.7421,237.9821
person,237.9821,238.5221
that,238.5221,238.8721
which,238.8721,239.1321
they,239.1321,239.2321
can,239.2321,239.4821
give,239.4821,239.8858
the,240.1451,240.2101
king,240.2101,240.5001
went,240.5001,240.7701
on,240.7701,240.9899
authority,241.5087,242.3637
is,242.3637,242.5137
based,242.5137,242.9037
above,242.9037,243.1937
all,243.1937,243.8437
on,243.8437,243.9937
reason,243.9937,244.5371
if,245.1256,245.2706
you,245.2706,245.4206
ordered,245.4206,245.7506
your,245.7506,245.9406
people,245.9406,246.3506
to,246.3506,246.4506
go,246.4506,246.6206
and,246.6206,246.7906
throw,246.7906,247.0506
themselves,247.0506,247.5406
into,247.5406,247.7606
the,247.7606,247.8506
sea,247.8506,248.1206
they,248.1206,248.1806
would,248.1806,248.9206
rise,248.9206,249.2806
up,249.2806,249.4306
in,249.4306,249.5106
revolution,249.5106,250.1491
i,250.8874,250.9424
have,250.9424,251.2424
the,251.2424,251.3824
right,251.3824,251.6424
to,251.6424,251.7224
demand,251.7224,252.1424
obedience,252.1424,252.7324
because,252.7324,252.9824
my,252.9824,253.1624
orders,253.1624,253.5524
are,253.5524,253.6724
reasonable,253.6724,254.1316
then,255.1542,255.4292
my,255.4292,255.6292
sunset,255.6292,256.334
the,256.6383,256.7033
little,256.7033,256.9533
prince,256.9533,257.3233
reminded,257.3233,257.7733
him,257.7733,257.9833
who,257.9833,258.1833
never,258.1833,258.5233
forgot,258.5233,258.9033
a,258.9033,258.9433
question,258.9433,259.4833
once,259.4833,259.6833
he,259.6833,259.7533
had,259.7533,259.8433
asked,259.8433,260.1733
it,260.1733,260.3772
you,261.2102,261.3352
shall,261.3352,261.4852
have,261.4852,261.6752
your,261.6752,261.8252
sunset,261.8252,262.3099
i,262.5942,262.6992
shall,262.6992,262.8692
command,262.8692,263.2492
it,263.2492,263.4389
but,263.7781,264.2431
i,264.2431,264.3831
shall,264.3831,264.6031
wait,264.6031,264.9431
according,264.9431,265.3531
to,265.3531,265.4631
my,265.4631,265.6131
science,265.6131,266.1131
of,266.1131,266.1931
government,266.1931,267.0531
until,267.0531,267.3231
conditions,267.3231,267.9631
are,267.9631,268.0931
favourable,268.0931,268.6862
when,269.5142,269.7192
will,269.7192,269.8992
that,269.8992,270.1892
be,270.1892,270.4039
inquired,270.6783,271.1433
the,271.1433,271.2233
little,271.2233,271.4433
prince,271.4433,271.9279
hum,272.5066,273.2114
hum,273.4508,274.1958
replied,274.1958,274.7958
the,274.7958,274.8558
king,274.8558,275.1658
who,275.1658,275.6558
consulted,275.6558,276.2158
a,276.2158,276.2858
bulky,276.2858,276.8258
almanac,276.8258,277.3041
hum,277.9625,278.9324
hum,279.4561,279.9161
that,280.4997,280.9147
will,280.9147,281.1547
be,281.1547,281.6047
about,281.6047,282.5043
about,283.058,284.1077
that,284.7312,285.1362
will,285.1362,285.2662
be,285.2662,285.4662
this,285.4662,285.7162
evening,285.7162,286.1162
about,286.1162,286.4762
twenty,286.4762,286.7962
minutes,286.7962,287.0462
to,287.0462,287.1462
eight,287.1462,287.3854
and,287.7944,288.0894
you,288.0894,288.2294
will,288.2294,288.3994
see,288.3994,288.8694
how,288.8694,289.0994
well,289.0994,289.2594
i,289.2594,289.3994
am,289.3994,289.5194
obeyed,289.5194,290.0093
the,290.9221,291.0271
little,291.0271,291.2471
prince,291.2471,291.6271
yawned,291.6271,292.1569
he,292.7456,292.8406
was,292.8406,292.9906
regretting,292.9906,293.5706
his,293.5706,293.8206
lost,293.8206,294.1306
sunset,294.1306,294.7902
and,295.2193,295.6543
then,295.6543,295.8943
he,295.8943,296.0843
was,296.0843,296.2643
already,296.2643,296.7443
getting,296.7443,297.0743
a,297.0743,297.1543
little,297.1543,297.3843
bored,297.3843,297.8336
i,298.7265,298.8115
ve,298.8115,298.8715
nothing,298.8715,299.2615
more,299.2615,299.4615
to,299.4615,299.5815
do,299.5815,299.8015
here,299.8015,300.1163
he,300.4006,300.4956
said,300.4956,300.7156
to,300.7156,300.9456
the,300.9456,301.1956
king,301.1956,301.5656
i,301.6556,301.6856
ll,301.6856,301.7456
set,301.7456,302.0156
off,302.0156,302.3844
do,302.9032,302.9782
not,302.9782,303.2282
go,303.2282,303.5179
said,303.7524,303.9374
the,303.9374,304.0374
king,304.0374,304.2974
who,304.2974,304.7974
was,304.7974,304.9974
very,304.9974,305.2974
proud,305.2974,305.6774
of,305.6774,305.7474
having,305.7474,306.0274
a,306.0274,306.0974
subject,306.0974,306.6857
do,307.0149,307.0899
not,307.0899,307.3299
go,307.3299,307.5398
i,307.8041,307.8591
will,307.8591,308.0091
make,308.0091,308.2091
you,308.2091,308.2891
a,308.2891,308.3491
minister,308.3491,308.8791
minister,309.4826,309.9476
of,309.9476,310.0976
what,310.0976,310.4472
minster,311.0058,311.3808
of,311.3808,311.8508
of,312.1601,312.4251
justice,312.4251,313.5944
but,314.3128,314.4378
there,314.4378,314.6278
s,314.6278,314.6678
nobody,314.6678,315.1278
here,315.1278,315.2678
to,315.2678,315.4078
judge,315.4078,315.9972
we,316.6856,316.7806
do,316.7806,316.8906
not,316.8906,317.1606
know,317.1606,317.3206
that,317.3206,317.7253
the,317.9397,318.0047
king,318.0047,318.2447
said,318.2447,318.5247
to,318.5247,318.6247
him,318.6247,318.8047
i,318.8347,318.8647
have,318.8647,319.6647
not,319.6647,319.8247
yet,319.8247,320.0447
made,320.0447,320.2547
a,320.2547,320.2947
complete,320.2947,320.7447
tour,320.7447,321.0847
of,321.0847,321.1647
my,321.1647,321.3147
kingdom,321.3147,321.7929
i,322.4712,322.5762
am,322.5762,322.6762
very,322.6762,322.9062
old,322.9062,323.5162
i,323.5162,323.5462
have,323.5462,323.8462
no,323.8462,323.9962
space,323.9962,324.3462
for,324.3462,324.4962
a,324.4962,324.5262
carriage,324.5262,325.0162
and,325.0162,325.1062
it,325.1062,325.1962
tires,325.1962,325.5762
me,325.5762,325.6662
to,325.6662,325.7662
walk,325.7662,326.1347
oh,327.0226,327.1476
but,327.1476,327.2776
i,327.2776,327.3876
ve,327.3876,327.4976
already,327.4976,327.9476
looked,327.9476,328.3171
said,328.5165,328.7115
the,328.7115,328.8015
little,328.8015,329.0515
prince,329.0515,329.7615
who,329.7615,329.8515
leant,329.8515,330.3115
over,330.3115,330.6215
to,330.6215,330.7715
give,330.7715,330.9715
one,330.9715,331.2615
more,331.2615,331.5115
glance,331.5115,331.9115
at,331.9115,332.0115
the,332.0115,332.1215
other,332.1215,332.3015
side,332.3015,332.5915
of,332.5915,332.6515
the,332.6515,332.7315
planet,332.7315,333.2496
there,333.7235,333.8185
was,333.8185,333.9485
no,333.9485,334.0685
one,334.0685,334.3085
there,334.3085,334.5785
either,334.5785,334.9284
then,335.7864,335.9414
you,335.9414,336.0514
shall,336.0514,336.2714
judge,336.2714,336.6014
yourself,336.6014,337.4614
the,337.5914,337.6814
king,337.6814,337.9214
answered,337.9214,338.3804
that,338.7196,338.9646
is,338.9646,339.1346
the,339.1346,339.2146
most,339.2146,339.5346
difficult,339.5346,340.0646
thing,340.0646,340.2246
of,340.2246,340.3546
all,340.3546,340.6491
it,341.3324,341.4174
is,341.4174,341.5574
much,341.5574,341.8674
more,341.8674,342.0874
difficult,342.0874,342.5174
to,342.5174,342.6574
judge,342.6574,342.9174
oneself,342.9174,343.6674
than,343.6674,343.8374
to,343.8374,343.9474
judge,343.9474,344.2274
someone,344.2274,344.5774
else,344.5774,344.9313
if,345.5398,345.6848
you,345.6848,345.7748
succeed,345.7748,346.2748
in,346.2748,346.4248
judging,346.4248,346.7348
yourself,346.7348,347.3448
rightly,347.3448,347.7793
then,348.0237,348.1687
you,348.1687,348.2987
are,348.2987,348.4087
truly,348.4087,348.8887
wise,348.8887,349.4134
yes,350.1316,350.6816
said,350.8662,351.0512
the,351.0512,351.1412
little,351.1412,351.3612
prince,351.3612,352.1612
but,352.1612,352.3912
i,352.3912,352.5412
can,352.5412,352.7612
judge,352.7612,353.0212
myself,353.0212,353.6412
anywhere,353.6412,354.1999
i,354.6238,354.6988
don,354.6988,354.8988
t,354.8988,354.9488
have,354.9488,355.0688
to,355.0688,355.2588
live,355.2588,355.4588
here,355.4588,355.8986
hum,356.5471,357.1071
hum,357.5709,358.1009
said,358.6946,358.8796
the,358.8796,358.9596
king,358.9596,359.4496
i,359.5396,359.6296
am,359.6296,359.7696
fairly,359.7696,360.1896
certain,360.1896,360.6396
that,360.6396,360.8696
somewhere,360.8696,361.2896
on,361.2896,361.4296
my,361.4296,361.5896
planet,361.5896,362.0396
there,362.0396,362.1496
is,362.1496,362.2596
an,362.2596,362.3296
old,362.3296,362.5996
rat,362.5996,363.0096
i,363.0396,363.0696
hear,363.0696,363.4996
him,363.4996,363.6396
at,363.6396,363.7796
night,363.7796,364.1074
you,364.6761,364.7711
can,364.7711,364.9311
judge,364.9311,365.2011
this,365.2011,365.4211
old,365.4211,365.6211
rat,365.6211,365.9706
from,366.23,366.395
time,366.395,366.635
to,366.635,366.735
time,366.735,367.035
you,367.035,367.145
will,367.145,367.235
condemn,367.235,367.615
him,367.615,367.785
to,367.785,367.905
death,367.905,368.2899
thus,368.8136,369.2786
his,369.2786,369.5986
life,369.5986,369.8886
will,369.8886,369.9886
depend,369.9886,370.4986
on,370.4986,370.6286
your,370.6286,370.8386
justice,370.8386,371.3826
but,371.9313,372.0863
you,372.0863,372.1563
will,372.1563,372.3263
pardon,372.3263,372.7263
him,372.7263,372.9163
on,372.9163,373.0363
each,373.0363,373.2663
occasion,373.2663,373.7463
to,373.7463,373.8663
conserve,373.8663,374.3063
him,374.3063,374.3963
there,374.5763,374.9763
is,374.9763,375.1063
only,375.1063,375.3363
one,375.3363,375.5663
of,375.5663,375.6563
him,375.6563,375.8698
i,376.6979,377.0779
replied,377.4919,377.8669
the,377.8669,377.9569
little,377.9569,378.1669
prince,378.1669,378.6116
don,378.9607,379.1757
t,379.1757,379.2557
like,379.2557,379.4957
to,379.4957,379.5857
condemn,379.5857,380.0457
anyone,380.0457,380.4957
to,380.4957,380.6157
death,380.6157,381.0951
and,381.7286,381.9936
now,381.9936,382.1136
i,382.1136,382.2936
think,382.2936,382.5736
i,382.5736,382.6036
ll,382.6036,382.6936
go,382.6936,382.8936
on,382.8936,383.0436
my,383.0436,383.1936
way,383.1936,383.5385
no,384.0622,384.5072
said,384.6672,384.8872
the,384.8872,384.9572
king,384.9572,385.3116
but,386.0049,386.1199
the,386.1199,386.2099
little,386.2099,386.4699
prince,386.4699,387.2899
having,387.2899,387.5899
readied,387.5899,387.8499
himself,387.8499,388.3299
to,388.3299,388.6099
leave,388.6099,388.9239
had,389.1084,389.3134
no,389.3134,389.5334
wish,389.5334,389.8834
to,389.8834,389.9734
grieve,389.9734,390.2934
the,390.2934,390.4634
old,390.4634,390.6634
monarch,390.6634,391.1629
if,392.0907,392.2257
your,392.2257,392.3857
majesty,392.3857,392.9557
wishes,392.9557,393.3357
to,393.3357,393.4257
be,393.4257,393.5457
promptly,393.5457,394.1557
obeyed,394.1557,394.6349
he,395.004,395.089
should,395.089,395.399
be,395.399,395.539
able,395.539,395.769
to,395.769,395.899
give,395.899,396.129
me,396.129,396.319
a,396.319,396.349
reasonable,396.349,396.899
order,396.899,397.3633
he,397.8321,398.1671
should,398.1671,398.4671
be,398.4671,398.6271
able,398.6271,398.9171
for,398.9171,399.1371
example,399.1371,399.8761
to,400.0806,400.2056
order,400.2056,400.4856
me,400.4856,400.6356
to,400.6356,400.8356
leave,400.8356,401.0656
within,401.0656,401.3056
a,401.3056,401.3556
minute,401.3556,401.8751
it,402.4288,402.5938
