word,onsets,offsets
said,121.90899999999999,122.084
the,122.084,122.154
fox,122.154,122.5837
i,122.8979,122.9829
m,122.9829,123.0429
not,123.0429,123.2429
tamed,123.2429,123.7177
oh,124.4709,124.7809
i,125.1749,125.2299
m,125.2299,125.2699
sorry,125.2699,125.7499
said,125.7499,126.0799
the,126.0799,126.1799
little,126.1799,126.3899
prince,126.3899,126.8042
but,127.3877,127.4927
after,127.4927,127.7727
some,127.7727,128.0427
thought,128.0427,128.3027
he,128.3027,128.4927
added,128.4927,128.8177
what,129.4562,129.5512
does,129.5512,129.7012
that,129.7012,129.8912
mean,129.8912,130.386
tame,130.5755,131.1055
you,131.7989,131.9039
aren,131.9039,132.0739
t,132.0739,132.1039
from,132.1039,132.3439
here,132.3439,132.6088
said,132.8182,132.9832
the,132.9832,133.0632
fox,133.0632,133.5278
what,134.1214,134.2664
is,134.2664,134.3964
it,134.3964,134.5164
that,134.5164,134.6964
you,134.6964,134.7964
re,134.7964,134.8664
looking,134.8664,135.1664
for,135.1664,135.4658
i,136.2938,136.3788
m,136.3788,136.4388
looking,136.4388,136.7588
for,136.7588,136.9088
men,136.9088,137.3288
said,137.6529,137.8079
the,137.8079,137.8879
little,137.8879,138.1279
prince,138.1279,138.5876
what,138.7871,139.3321
does,139.3321,139.6321
tame,139.6321,140.0821
mean,140.0821,140.6462
men,141.4593,141.9693
said,142.2337,142.4187
the,142.4187,142.4887
fox,142.4887,142.9281
they,143.2523,143.3573
have,143.3573,143.5373
guns,143.5373,144.0973
and,144.0973,144.3273
they,144.3273,144.4573
hunt,144.4573,144.8716
it,145.3904,145.4754
s,145.4754,145.5054
very,145.5054,145.7554
bothersome,145.7554,146.3001
they,146.9036,146.9886
also,146.9886,147.4086
raise,147.4086,147.7786
chickens,147.7786,148.6477
it,148.9419,149.0369
s,149.0369,149.0869
their,149.0869,149.2369
sole,149.2369,149.4569
interest,149.4569,150.0369
are,150.4908,150.6558
you,150.6558,150.7358
looking,150.7358,151.0758
for,151.0758,151.2358
chickens,151.2358,151.8703
no,152.384,152.804
said,153.0683,153.2833
the,153.2833,153.3733
little,153.3733,153.5833
prince,153.5833,154.00799999999995
i,154.2174,154.5724
m,154.5724,154.6324
looking,154.6324,154.9524
for,154.9524,155.1224
friends,155.1224,155.7368
what,155.9663,156.3613
does,156.3613,156.6613
tame,156.6613,156.9013
mean,156.9013,157.4105
it,158.1737,158.3587
s,158.3587,158.4287
something,158.4287,158.8887
that,158.8887,159.0787
s,159.0787,159.1487
too,159.1487,159.3487
often,159.3487,159.6387
forgotten,159.6387,160.158
said,160.572,160.767
the,160.767,160.847
fox,160.847,161.2968
it,161.4912,161.8962
means,161.8962,162.3162
to,162.3162,162.5462
establish,162.5462,163.2662
bonds,163.2662,163.885
to,164.5783,164.6833
establish,164.6833,165.3833
bonds,165.3833,165.8679
that,166.3318,166.4968
s,166.4968,166.6068
right,166.6068,166.9515
said,167.1809,167.3559
the,167.3559,167.4359
fox,167.4359,167.8756
to,168.1799,168.6249
me,168.6249,168.7949
you,168.7949,169.1249
re,169.1249,169.2149
still,169.2149,169.4949
only,169.4949,169.8249
a,169.8249,169.8549
little,169.8549,170.1549
boy,170.1549,170.5394
just,170.7588,171.0238
like,171.0238,171.2138
a,171.2138,171.2438
hundred,171.2438,171.6238
thousand,171.6238,172.0738
other,172.0738,172.3338
little,172.3338,172.5738
boys,172.5738,173.0438
and,173.1838,173.3138
i,173.3138,173.4038
don,173.4038,173.5938
t,173.5938,173.6238
need,173.6238,173.8838
you,173.8838,174.0929
and,174.4471,174.6421
you,174.6421,174.8221
don,174.8221,175.1321
t,175.1321,175.1821
need,175.1821,175.3321
me,175.3321,175.5721
either,175.5721,175.9568
to,176.5804,176.7354
you,176.7354,177.0354
i,177.0354,177.1854
m,177.1854,177.2554
only,177.2554,177.5354
a,177.5354,177.5654
fox,177.5654,178.0949
just,178.3193,178.5943
like,178.5943,178.7843
a,178.7843,178.8243
hundred,178.8243,179.2243
thousand,179.2243,179.5843
other,179.5843,179.7543
foxes,179.7543,180.3436
but,181.02200000000002,181.14700000000002
if,181.14700000000002,181.267
you,181.267,181.36700000000002
tame,181.36700000000002,181.80700000000002
me,181.80700000000002,182.1267
we,182.4509,182.5259
ll,182.5259,182.6959
need,182.6959,182.9359
each,182.9359,183.2359
other,183.2359,183.4906
to,184.0293,184.1543
me,184.1543,184.5442
you,184.8884,185.0234
ll,185.0234,185.0934
be,185.0934,185.2834
unique,185.2834,185.7634
in,185.7634,185.8534
the,185.8534,185.9634
entire,185.9634,186.5034
world,186.5034,186.9731
to,187.3771,187.5321
you,187.5321,187.8571
i,188.1065,188.2915
ll,188.2915,188.3815
be,188.3815,188.4615
unique,188.4615,188.9315
in,188.9315,189.0315
the,189.0315,189.1015
entire,189.1015,189.5715
world,189.5715,189.9861
i,190.8939,190.9489
m,190.9489,191.0389
beginning,191.0389,191.4389
to,191.4389,191.5689
understand,191.5689,192.3986
said,192.5831,192.7581
the,192.7581,192.8381
little,192.8381,193.0981
prince,193.0981,193.5327
there,194.1563,194.3213
s,194.3213,194.3613
a,194.3613,194.4213
flower,194.4213,195.4013
i,195.4013,195.5413
think,195.5413,195.7913
she,195.7913,195.9513
s,195.9513,196.0713
tamed,196.0713,196.4613
me,196.4613,196.695
it,197.4432,197.5682
s,197.5682,197.5982
possible,197.5982,198.108
said,198.4222,198.6072
the,198.6072,198.6872
fox,198.6872,199.1219
on,199.4211,199.9261
earth,199.9261,200.3461
you,200.3461,200.4461
see,200.4461,200.7161
all,200.7161,200.8861
kinds,200.8861,201.3061
of,201.3061,201.4061
things,201.4061,201.9004
oh,202.5389,202.8439
but,202.8439,203.0239
she,203.0239,203.2139
s,203.2139,203.2539
not,203.2539,203.4539
on,203.4539,203.6039
earth,203.6039,204.1283
said,204.4076,204.6026
the,204.6026,204.7126
little,204.7126,204.9326
prince,204.9326,205.4273
the,206.1257,206.2007
fox,206.2007,206.6307
seemed,206.6307,206.9007
very,206.9007,207.1907
intrigued,207.1907,207.7701
on,208.24400000000003,208.36900000000003
another,208.36900000000003,208.679
planet,208.679,209.2886
yes,209.8523,210.2822
are,211.2051,211.3601
there,211.3601,211.4701
hunters,211.4701,212.1501
on,212.1501,212.3201
that,212.3201,212.5301
planet,212.5301,213.1446
no,213.828,214.238
that,214.9713,215.2263
s,215.2263,215.3463
interesting,215.3463,216.081
and,216.8591,217.1691
chickens,217.4684,218.2182
no,218.8916,219.2916
nothing,220.6235,220.9585
s,220.9585,221.0585
perfect,221.0585,221.7331
sighed,221.9576,222.2726
the,222.2726,222.3626
fox,222.3626,222.8621
but,223.6652,223.7802
the,223.7802,223.8602
fox,223.8602,224.2702
came,224.2702,224.5202
back,224.5202,224.7702
to,224.7702,224.8802
his,224.8802,225.0502
idea,225.0502,225.4897
my,226.7071,226.8621
life,226.8621,227.2221
is,227.2221,227.3821
very,227.3821,227.6321
monotonous,227.6321,228.4018
i,228.8207,228.9457
hunt,228.9457,229.2657
chickens,229.2657,229.7854
men,230.0098,230.2148
hunt,230.2148,230.5248
me,230.5248,230.7398
all,231.4281,231.6831
the,231.6831,231.8131
chickens,231.8131,232.2531
look,232.2531,232.3831
alike,232.3831,232.7826
and,233.0818,233.1968
all,233.1968,233.4068
the,233.4068,233.4768
men,233.4768,233.7968
look,233.7968,233.9968
alike,233.9968,234.3368
so,234.7168,234.9268
i,234.9268,234.9668
get,234.9668,235.1468
a,235.1468,235.1968
bit,235.1968,235.4868
bored,235.4868,235.915
but,236.4737,236.5987
if,236.5987,236.7687
you,236.7687,236.9187
tame,236.9187,237.4387
me,237.4387,237.7283
it,238.3019,238.4169
would,238.4169,238.5669
bring,238.5669,238.7769
some,238.7769,239.0269
sunlight,239.0269,239.6469
into,239.6469,239.8569
my,239.8569,240.0269
life,240.0269,240.4416
i,240.8656,241.1506
d,241.1506,241.2006
come,241.2006,241.4506
to,241.4506,241.6106
know,241.6106,241.7906
a,241.7906,241.8406
sound,241.8406,242.2406
of,242.2406,242.3106
footsteps,242.3106,243.0306
unlike,243.0306,243.4806
any,243.4806,243.7806
other,243.7806,244.0742
other,244.6229,245.1079
footsteps,245.1079,245.7679
send,245.7679,246.0379
me,246.0379,246.1779
hurrying,246.1779,246.7079
back,246.7079,247.0179
underground,247.0179,247.7067
yours,247.96599999999998,248.75099999999998
would,248.75099999999998,248.84099999999998
call,248.84099999999998,249.18099999999998
me,249.18099999999998,249.34099999999998
out,249.34099999999998,249.511
of,249.511,249.611
my,249.611,249.761
burrow,249.761,250.22099999999998
like,250.22099999999998,250.49099999999999
music,250.49099999999999,251.0596
and,251.3639,251.7189
then,251.7189,251.8689
look,251.8689,252.2285
you,252.4978,252.7728
see,252.7728,252.9828
the,252.9828,253.0728
wheat,253.0728,253.4028
fields,253.4028,253.8228
down,253.8228,254.0828
there,254.0828,254.3522
i,254.8959,255.0309
don,255.0309,255.2409
t,255.2409,255.3009
eat,255.3009,255.4609
bread,255.4609,255.8056
wheat,256.1996,256.4146
is,256.4146,256.5346
of,256.5346,256.6346
no,256.6346,256.7846
use,256.7846,257.1446
to,257.1446,257.2746
me,257.2746,257.4595
the,258.0132,258.0782
wheat,258.0782,258.3082
fields,258.3082,258.7182
mean,258.7182,258.8982
nothing,258.8982,259.2382
to,259.2382,259.3882
me,259.3882,259.5728
and,259.9119,260.0569
that,260.0569,260.2369
s,260.2369,260.3569
sad,260.3569,260.8117
but,261.54,261.665
your,261.665,261.895
hair,261.895,262.365
is,262.365,262.535
the,262.535,262.595
colour,262.595,262.915
of,262.915,263.085
gold,263.085,263.5594
so,263.8137,264.2587
it,264.2587,264.3787
ll,264.3787,264.4787
be,264.4787,264.6587
wonderful,264.6587,265.3487
when,265.3487,265.4887
you,265.4887,265.5987
ve,265.5987,265.6787
tamed,265.6787,266.1087
me,266.1087,266.308
the,266.7369,266.8119
wheat,266.8119,267.2917
which,267.4763,267.6113
is,267.6113,267.8313
golden,267.8313,268.3459
will,268.6551,268.8001
remind,268.8001,269.1901
me,269.1901,269.3401
of,269.3401,269.4201
you,269.4201,269.7101
and,270.1539,270.5389
i,270.5389,270.6289
ll,270.6289,270.7389
love,270.7389,271.1089
the,271.1089,271.3289
sound,271.3289,271.7689
of,271.7689,271.8689
the,271.8689,271.9289
wind,271.9289,272.3589
blowing,272.3589,272.7489
through,272.7489,272.9289
the,272.9289,273.0189
wheat,273.0189,273.3931
the,274.6751,274.7601
fox,274.7601,275.1801
went,275.1801,275.4201
silent,275.4201,276.0201
and,276.0201,276.1401
gazed,276.1401,276.6501
at,276.6501,276.7501
the,276.7501,276.8201
little,276.8201,277.0701
prince,277.0701,277.4901
for,277.4901,277.6301
a,277.6301,277.7001
long,277.7001,278.0201
time,278.0201,278.499
please,279.2323,279.7872
tame,280.26599999999996,280.591
me,280.591,280.836
he,281.2699,281.3549
said,281.3549,281.7399
i,282.6777,282.7727
really,282.7727,283.1127
want,283.1127,283.3327
to,283.3327,283.7326
the,283.957,284.022
little,284.022,284.242
prince,284.242,284.632
replied,284.632,285.092
but,285.092,285.762
i,285.762,285.862
don,285.862,286.092
t,286.092,286.152
have,286.152,286.312
much,286.312,286.642
time,286.642,287.1154
i,287.6193,287.6743
have,287.6743,287.8743
friends,287.8743,288.2843
to,288.2843,288.3643
discover,288.3643,288.9343
and,288.9343,289.0943
many,289.0943,289.3643
things,289.3643,289.7443
to,289.7443,289.8343
understand,289.8343,290.6036
one,291.6113,291.7963
only,291.7963,292.2663
understands,292.2663,293.2563
the,293.2563,293.3263
things,293.3263,293.8363
that,293.8363,293.9963
one,293.9963,294.2263
tames,294.2263,295.1063
said,295.1063,295.3363
the,295.3363,295.4063
fox,295.4063,295.8946
men,296.2387,296.9037
no,296.9037,297.0637
longer,297.0637,297.4637
have,297.4637,297.7437
the,297.7437,297.8237
time,297.8237,298.2637
to,298.2637,298.3737
get,298.3737,298.5437
to,298.5437,298.6437
know,298.6437,298.8437
anything,298.8437,299.3228
they,299.8266,299.9416
buy,299.9416,300.2416
things,300.2416,300.6416
ready,300.6416,300.9016
made,300.9016,301.2216
in,301.2216,301.2916
the,301.2916,301.3616
shops,301.3616,301.8859
but,302.4695,302.5645
as,302.5645,302.7345
there,302.7345,302.9245
aren,302.9245,303.0845
t,303.0845,303.1345
any,303.1345,303.3145
shops,303.3145,303.7045
that,303.7045,303.8845
sell,303.8845,304.1145
friends,304.1145,304.7241
men,305.0434,305.3284
no,305.3284,305.4984
longer,305.4984,305.8384
have,305.8384,306.0884
any,306.0884,306.2784
friends,306.2784,306.8732
if,307.6713,307.7363
you,307.7363,307.7963
want,307.7963,308.0163
a,308.0163,308.0563
friend,308.0563,308.6262
tame,309.1699,309.5949
me,309.5949,309.8146
what,311.0019,311.1669
should,311.1669,311.3569
i,311.3569,311.4669
do,311.4669,311.8167
asked,312.2107,312.5257
the,312.5257,312.5957
little,312.5957,312.8457
prince,312.8457,313.2753
you,314.1782,314.2732
have,314.2732,314.4732
to,314.4732,314.6432
be,314.6432,314.7732
very,314.7732,315.0932
patient,315.0932,315.7825
replied,315.9919,316.3569
the,316.3569,316.4369
fox,316.4369,316.9214
first,317.3553,318.1703
you,318.1703,318.2403
ll,318.2403,318.3003
sit,318.3003,318.5303
down,318.5303,318.8403
a,318.8403,318.8803
little,318.8803,319.2003
way,319.2003,319.3603
away,319.3603,319.5703
from,319.5703,319.7703
me,319.7703,319.9103
like,319.9103,320.2203
this,320.2203,320.6203
in,320.6203,320.6803
the,320.6803,320.9003
grass,320.9003,321.4136
i,321.8126,322.2476
ll,322.2476,322.3376
watch,322.3376,322.6176
you,322.6176,322.6876
out,322.6876,322.8776
of,322.8776,322.9376
the,322.9376,323.0176
corner,323.0176,323.3876
of,323.3876,323.4976
my,323.4976,323.8176
eye,323.8176,324.0766
and,324.2661,324.4111
you,324.4111,324.5711
won,324.5711,324.7311
t,324.7311,324.7711
say,324.7711,324.9411
anything,324.9411,325.4658
words,325.9795,326.3145
are,326.3145,326.4045
a,326.4045,326.4545
source,326.4545,326.8245
of,326.8245,326.9245
misunderstandings,326.9245,328.0691
but,328.5579,328.9629
every,328.9629,329.2929
day,329.2929,329.7572
you,329.9916,330.1066
ll,330.1066,330.1966
be,330.1966,330.3066
able,330.3066,330.5866
to,330.5866,330.6766
sit,330.6766,330.9266
a,330.9266,330.9666
little,330.9666,331.2066
closer,331.2066,331.6862
the,333.0281,333.0931
next,333.0931,333.4531
day,333.4531,333.6531
the,333.6531,333.7431
little,333.7431,333.9631
prince,333.9631,334.3631
came,334.3631,334.6431
back,334.6431,335.0025
it,335.9153,336.0403
would,336.0403,336.2203
ve,336.2203,336.3003
been,336.3003,336.4703
better,336.4703,336.7403
to,336.7403,336.8603
come,336.8603,337.1403
back,337.1403,337.3703
at,337.3703,337.4503
the,337.4503,337.5403
same,337.5403,338.0103
time,338.0103,338.3303
of,338.3303,338.5103
day,338.5103,338.8342
said,339.1484,339.3234
the,339.3234,339.4034
fox,339.4034,339.8379
if,340.1671,340.7821
you,340.7821,340.8821
come,340.8821,341.2521
for,341.2521,341.4321
example,341.4321,341.9121
at,341.9121,342.0521
four,342.0521,342.3621
o,342.3621,342.4021
clock,342.4021,342.7121
in,342.7121,342.7921
the,342.7921,342.9021
afternoon,342.9021,343.5657
from,343.9997,344.1847
three,344.1847,344.5347
o,344.5347,344.5647
clock,344.5647,344.9547
i,344.9547,345.0347
d,345.0347,345.1247
start,345.1247,345.4047
to,345.4047,345.4947
feel,345.4947,345.6847
happy,345.6847,346.1039
as,346.4231,346.8481
the,346.8481,346.9381
time,346.9381,347.3281
got,347.3281,347.5381
nearer,347.5381,347.8581
i,347.8581,347.9581
d,347.9581,348.3881
feel,348.3881,348.6381
happier,348.6381,349.1481
and,349.1481,349.3081
happier,349.3081,349.8469
already,350.1561,350.6611
by,350.6611,350.8411
four,350.8411,351.1311
o,351.1311,351.1811
clock,351.1811,351.5911
i,351.5911,351.6611
d,351.6611,351.7311
be,351.7311,351.9011
jumping,351.9011,352.3611
about,352.3611,352.7811
and,352.7811,352.9211
getting,352.9211,353.1211
restless,353.1211,353.8498
i,354.1639,354.4189
d,354.4189,354.4789
come,354.4789,354.8989
to,354.8989,355.0189
learn,355.0189,355.3189
the,355.3189,355.3989
price,355.3989,356.0389
of,356.0389,356.1389
happiness,356.1389,356.838
but,357.5064,357.6114
if,357.6114,357.7414
you,357.7414,357.8314
come,357.8314,358.1114
at,358.1114,358.1914
just,358.1914,358.4914
any,358.4914,358.7414
time,358.7414,359.211
i,359.4604,359.5
d,359.5,359.6754
never,359.6754,359.9054
know,359.9054,359.9954
at,359.9954,360.0754
what,360.0754,360.4254
time,360.4254,360.7354
my,360.7354,360.8454
heart,360.8454,361.2854
should,361.2854,361.4354
be,361.4354,361.5554
ready,361.5554,361.8054
to,361.8054,361.9254
greet,361.9254,362.2854
you,362.2854,362.4544
we,362.9332,363.0282
must,363.0282,363.2782
observe,363.2782,363.7582
the,363.7582,363.8682
rites,363.8682,364.3777
what,365.3404,365.5354
s,365.5354,365.6054
a,365.6054,365.6554
rite,365.6554,366.2351
asked,366.4596,366.7246
the,366.7246,366.7946
little,366.7946,367.0446
prince,367.0446,367.4992
they,368.5568,368.7918
are,368.7918,368.9518
also,368.9518,369.4318
something,369.4318,369.9518
too,369.9518,370.1518
often,370.1518,370.4318
forgotten,370.4318,370.971
said,371.2902,371.4752
the,371.4752,371.5452
fox,371.5452,372.0597
they,372.7332,372.8982
are,372.8982,372.9282
what,372.9282,373.3482
make,373.3482,373.7082
one,373.7082,373.9982
day,373.9982,374.2182
different,374.2182,374.6982
from,374.6982,374.8582
other,374.8582,375.0582
days,375.0582,375.5771
one,375.8115,376.0165
hour,376.0165,376.5165
different,376.5165,377.0265
from,377.0265,377.1965
other,377.1965,377.6665
hours,377.6665,378.0808
there,378.4449,378.9199
s,378.9199,378.9699
a,378.9699,379.0499
rite,379.0499,379.4799
for,379.4799,379.7199
example,379.7199,380.2399
among,380.2399,380.5299
my,380.5299,380.7199
hunters,380.7199,381.3441
on,381.82800000000003,381.99300000000005
thursdays,381.99300000000005,382.89300000000003
they,382.89300000000003,383.023
dance,383.023,383.483
with,383.483,383.62300000000016
the,383.62300000000016,383.69300000000004
girls,383.69300000000004,384.103
of,384.103,384.213
the,384.213,384.293
village,384.293,384.7767
so,385.2256,385.4006
thursday,385.4006,386.1806
is,386.1806,386.2806
a,386.2806,386.3306
wonderful,386.3306,387.0206
day,387.0206,387.2903
i,387.7242,387.8292
can,387.8292,388.0392
go,388.0392,388.1992
for,388.1992,388.4192
a,388.4192,388.4592
walk,388.4592,388.7892
as,388.7892,389.0192
far,389.0192,389.1992
as,389.1992,389.4092
the,389.4092,389.5292
vineyards,389.5292,390.1436
if,390.4827,390.8777
the,390.8777,390.9477
hunters,390.9477,391.4677
danced,391.4677,391.8677
on,391.8677,391.9977
just,391.9977,392.3777
any,392.3777,392.6277
day,392.6277,392.9218
all,393.3358,393.5308
the,393.5308,393.6008
days,393.6008,393.9408
would,393.9408,394.0308
be,394.0308,394.1808
alike,394.1808,394.7003
and,394.9198,395.0548
i,395.0548,395.1448
d,395.1448,395.2248
never,395.2248,395.4848
have,395.4848,395.7048
any,395.7048,395.8848
rest,395.8848,396.3894
so,397.5966,397.8216
the,397.8216,397.9216
little,397.9216,398.1716
prince,398.1716,398.6216
tamed,398.6216,399.1616
the,399.1616,399.2416
fox,399.2416,399.8209
and,400.2948,400.4698
when,400.4698,400.6198
the,400.6198,400.7098
time,400.7098,401.1098
to,401.1098,401.2298
leave,401.2298,401.5498
drew,401.5498,401.8598
near,401.8598,402.2545
oh,402.9877,403.5077
said,403.7771,403.9921
the,403.9921,404.0721
fox,404.0721,404.8062
i,405.0356,405.0906
ll,405.0906,405.2106
cry,405.2106,405.8504
