word,onsets,offsets
le,97.47,97.57
compte,97.57,97.91
des,97.91,98.07
villes,98.07,98.47
des,98.76,98.86
fleuves,98.86,99.41
des,99.68,99.77
montagnes,99.77,100.46
des,100.57,100.79
mers,100.79,101.24
des,101.48,101.73
océans,101.73,102.26
et,102.37,102.46
des,102.46,102.56
déserts,102.56,103.18
Le,103.85,104.03
géographe,104.03,104.6
est,104.6,104.75
trop,104.75,105.05
important,105.09,105.54
pour,105.54,105.66
flâner,105.66,106.15
Il,106.52,106.73
ne,106.73,106.83
quitte,106.83,107.02
pas,107.02,107.2
son,107.2,107.41
bureau,107.41,107.8
Mais,108.41,108.52
il,108.52,108.71
y,108.71,108.81
reçoit,108.81,109.19
les,109.19,109.36
explorateurs,109.36,110.19
Il,110.86,111.09
les,111.09,111.23
interroge,111.23,112.02
et,112.14,112.19
il,112.19,112.36
prend,112.36,112.83
en,112.83,112.85
note,112.85,113.11
leurs,113.11,113.28
souvenirs,113.28,114.0
Et,114.69,114.79
si,114.79,114.85
les,114.94,115.18
souvenirs,115.25,115.77
de,115.77,115.91
l',115.91,116.03
un,116.03,116.16
d',116.16,116.21
entre,116.21,116.49
eux,116.49,116.54
lui,116.54,116.72
paraissent,116.72,117.17
intéressants,117.17,117.9
le,118.21,118.34
géographe,118.34,119.13
fait,119.13,119.23
faire,119.23,119.54
une,119.64,119.81
enquête,119.81,120.33
sur,120.33,120.55
la,120.55,120.67
moralité,120.67,121.43
de,121.43,121.55
l',121.55,121.61
explorateur,121.61,122.51
Pourquoi,123.6,124.04
ça,124.1,124.299373
Parce,125.33381200000001,125.55758300000001
qu',125.55758300000001,125.65225500000001
un,125.65225500000001,125.78996000000001
explorateur,125.78996000000001,126.56
qui,126.56,126.72
mentirait,126.72,127.32
entraînerait,127.64,128.36
des,128.36,128.54
catastrophes,128.58,129.36
dans,129.36,129.48
les,129.48,129.62
livres,129.62,129.97
de,129.97,130.1
géographie,130.1,130.85
Et,131.4,131.5
aussi,131.5,131.93
un,131.93,132.05
explorateur,132.05,132.77
qui,132.83,132.94
boirait,132.94,133.24
trop,133.24,133.49
Pourquoi,134.36,134.88
ça,134.98,135.16
fit,135.97,136.16
le,136.22,136.26
petit,136.26,136.52
prince,136.52,137.08
Parce,137.69,137.91
que,137.91,138.05
les,138.05,138.17
ivrognes,138.17,138.72
voient,138.72,138.92
double,138.92,139.4
Alors,139.71,140.18
le,140.18,140.28
géographe,140.28,140.9
noterait,140.9,141.37
deux,141.45,141.61
montagnes,141.61,142.29
là,142.56,142.97
où,142.97,143.1
il,143.1,143.25
n',143.25,143.29
y,143.29,143.38
en,143.38,143.53
a,143.53,143.66
qu',143.66,143.79
une,143.79,144.0
seule,144.0,144.45
Je,145.79,146.0
connais,146.0,146.27
quelqu',146.27,146.57
un,146.57,146.75
dit,147.01,147.27
le,147.27,147.32
petit,147.32,147.61
prince,147.61,148.19
qui,148.57,148.75
serait,148.75,149.02
mauvais,149.02,149.43
explorateur,149.43,150.29
C',151.38,151.53
est,151.53,151.65
possible,151.65,152.33
Donc,152.88,153.34
quand,153.74,153.91
la,153.95,154.06
moralité,154.06,154.69
de,154.69,154.78
l',154.78,154.83
explorateur,154.83,155.65
paraît,155.69,156.04
bonne,156.04,156.48
on,156.87,156.98
fait,156.98,157.24
une,157.24,157.36
enquête,157.36,157.79
sur,157.79,157.93
sa,157.93,158.1
découverte,158.1,158.89
On,159.77,159.89
va,159.89,160.07
voir,160.07,160.49
Non,161.2,161.5
C',161.76,161.89
est,161.89,162.01
trop,162.01,162.29
compliqué,162.29,162.97
Mais,163.43,163.67
on,163.67,163.82
exige,163.82,164.27
de,164.27,164.31
l',164.37,164.44
explorateur,164.44,165.25
qu',165.25,165.31
il,165.31,165.43
fournisse,165.43,165.87
des,165.87,166.05
preuves,166.05,166.65
S',167.27,167.42
il,167.42,167.56
s',167.56,167.71
agit,167.71,168.03
par,168.03,168.21
exemple,168.21,168.71
de,168.71,168.81
la,168.81,168.95
découverte,168.95,169.62
d',169.62,169.66
une,169.66,169.81
grosse,169.81,170.23
montagne,170.23,170.9
on,171.3,171.5
exige,171.5,171.98
qu',171.98,172.06
il,172.06,172.16
en,172.16,172.26
rapporte,172.26,172.75
de,172.75,172.85
grosses,172.85,173.41
pierres,173.41,173.99
Le,174.91,175.11
géographe,175.11,175.88
soudain,175.88,176.44
s',176.73,176.78
émut,176.78,177.18
Mais,178.09,178.32
toi,178.32,178.62
tu,178.62,178.78
viens,178.78,178.99
de,178.99,179.04
loin,179.09,179.45
Tu,179.87,180.0
es,180.0,180.19
explorateur,180.19,181.04
Tu,181.44,181.55
vas,181.55,181.71
me,181.71,181.77
décrire,181.77,182.18
ta,182.18,182.32
planète,182.32,182.9
Et,184.15,184.28
le,184.28,184.31
géographe,184.36,185.15
ayant,185.24,185.63
ouvert,185.63,186.01
son,186.01,186.2
registre,186.2,186.84
tailla,187.16,187.62
son,187.62,187.82
crayon,187.82,188.31
On,189.02,189.12
note,189.2,189.54
d',189.54,189.63
abord,189.63,189.98
au,189.98,190.02
crayon,190.02,190.45
les,190.45,190.57
récits,190.57,190.96
des,190.96,191.15
explorateurs,191.15,192.03
On,192.63,192.81
attend,192.81,193.27
pour,193.46,193.62
noter,193.62,193.98
à,193.98,194.08
l',194.08,194.16
encre,194.16,194.51
que,194.78,194.89
l',194.89,194.97
explorateur,194.97,195.73
ait,195.83,195.92
fourni,195.92,196.36
des,196.36,196.55
preuves,196.55,197.14
Alors,198.26,198.86
interrogea,199.27,199.92
le,199.92,200.0
géographe,200.0,200.8
Oh,201.76,201.87
chez,202.09,202.36
moi,202.36,202.67
dit,202.95,203.135128
le,203.135128,203.35
petit,203.35,203.49
prince,203.49,204.06
ce,204.38,204.57
n',204.57,204.63
est,204.63,204.73
pas,204.73,204.88
très,204.88,205.11
intéressant,205.11,205.74
c',205.84,205.87
est,205.87,205.96
tout,205.96,206.09
petit,206.09,206.61
J',207.07,207.19
ai,207.19,207.28
trois,207.28,207.55
volcans,207.55,208.01
Deux,208.35,208.54
volcans,208.54,209.0
en,209.0,209.07
activité,209.07,209.82
et,210.09,210.18
un,210.18,210.34
volcan,210.34,210.73
éteint,210.73,211.09
Mais,211.5,211.76
on,211.76,211.89
ne,211.89,211.95
sait,211.95,212.15
jamais,212.15,212.5
On,213.23,213.43
ne,213.43,213.53
sait,213.53,213.78
jamais,213.78,214.18
dit,214.74,214.97
le,214.97,215.02
géographe,215.02,215.68
J',216.5,216.64
ai,216.64,216.74
aussi,216.74,217.13
une,217.13,217.37
fleur,217.37,217.94
Nous,218.7,218.9
ne,218.9,218.97
notons,219.06,219.54
pas,219.54,219.74
les,219.74,219.91
fleurs,219.91,220.43
dit,220.85,221.04
le,221.04,221.18
géographe,221.18,221.92
Pourquoi,222.74,223.1
ça,223.1,223.43
c',223.69,223.81
est,223.81,223.97
le,223.97,224.0
plus,224.0,224.14
joli,224.14,224.65
Parce,225.61,225.92
que,225.92,226.01
les,226.01,226.2
fleurs,226.2,226.64
sont,226.64,226.95
éphémères,226.95,227.64
Qu',228.47,228.61
est,228.61,228.7
ce,228.7,228.78
que,228.78,228.87
signifie,228.87,229.47
éphémère,229.47,230.21
Les,231.23,231.47
géographies,231.47,232.31
dit,232.48,232.72
le,232.72,232.83
géographe,232.83,233.54
sont,234.08,234.27
les,234.27,234.44
livres,234.44,234.8
les,234.8,234.95
plus,234.95,235.42
sérieux,235.42,236.02
de,236.02,236.2
tous,236.2,236.54
les,236.54,236.7
livres,236.7,237.22
Elles,237.83,238.03
ne,238.03,238.11
se,238.11,238.31
démodent,238.31,238.83
jamais,238.83,239.55
Il,240.04,240.21
est,240.21,240.35
très,240.35,240.65
rare,240.65,241.09
qu',241.09,241.17
une,241.17,241.35
montagne,241.35,241.9
change,241.9,242.21
de,242.21,242.35
place,242.35,242.86
Il,243.46482400000002,243.565762
est,243.574636,243.7
très,243.7,243.95
rare,243.95,244.42
qu',244.42,244.52
un,244.52,244.65
océan,244.65,245.08
se,245.08,245.3
vide,245.3,245.65
de,245.65,245.77
son,245.77,246.09
eau,246.09,246.21
Nous,246.95,247.15
écrivons,247.15,247.74
des,247.74,247.86
choses,247.86,248.34
éternelles,248.54,249.41
Mais,250.3,250.54
les,250.54,250.77
volcans,250.77,251.15
éteints,251.15,251.49
peuvent,251.49,251.6
se,251.6,251.83
réveiller,251.83,252.36
interrompit,252.66,253.29
le,253.29,253.43
petit,253.43,253.7
prince,253.7,254.27
Qu',254.85,254.92
est,254.92,255.02
ce,255.02,255.11
que,255.11,255.2
signifie,255.2,255.96
éphémère,256.16,256.97
Que,257.8,258.05
les,258.05,258.16
volcans,258.16,258.7
soient,258.7,258.91
éteints,258.91,259.27
ou,259.27,259.4
soient,259.4,259.7
éveillés,259.7,260.28
ça,260.51,260.7
revient,260.7,261.06
au,261.06,261.15
même,261.15,261.46
pour,261.46,261.65
nous,261.65,261.89
autres,261.89,262.29
dit,262.68,262.91
le,262.91,262.95
géographe,263.02,263.72
Ce,264.51,264.84
qui,264.88,265.03
compte,265.03,265.41
pour,265.41,265.63
nous,265.63,265.88
c',265.95,266.04
est,266.04,266.12
la,266.12,266.27
montagne,266.27,267.04
Elle,267.52,267.71
ne,267.71,267.83
change,267.83,268.25
pas,268.25,268.45
Mais,269.4,269.71
qu',269.71,269.79
est,269.79,269.97
ce,269.97,270.01
que,270.01,270.09
signifie,270.09,270.72
éphémère,270.72,271.43
répéta,271.84,272.3
le,272.3,272.4
petit,272.4,272.7
prince,272.7,273.23
qui,273.23,273.61
de,273.72,273.99
sa,273.99,274.32
vie,274.32,274.59
n',274.86,274.96
avait,274.96,275.21
renoncé,275.21,275.86
à,275.86,275.96
une,275.96,276.08
question,276.08,276.61
une,276.87,277.04
fois,277.04,277.29
qu',277.29,277.43
il,277.43,277.63
l',277.63,277.65
avait,277.65,277.88
posée,277.88,278.35
Ça,279.44,279.68
signifie,279.68,280.31
qui,280.31,280.506819
est,280.506819,280.64
menacé,280.64,281.27
de,281.27,281.41
disparition,281.41,282.24
prochaine,282.24,282.99
Ma,283.83,284.02
fleur,284.02,284.42
est,284.42,284.51
menacée,284.51,284.99
de,284.99,285.16
disparition,285.16,285.77
prochaine,285.77,286.23
Bien,287.17,287.42
sûr,287.42,287.96
Ma,288.72,288.9
fleur,288.9,289.28
est,289.28,289.44
éphémère,289.44,290.18
se,290.48,290.71
dit,290.71,290.94
le,290.94,291.03
petit,291.03,291.31
prince,291.31,291.83
et,292.417902,292.515513
elle,292.550156,292.69
n',292.69,292.72
a,292.72,292.87
que,292.87,293.2
quatre,293.2,293.44
épines,293.44,293.8
pour,293.8,293.92
se,293.92,294.07
défendre,294.07,294.6
contre,294.6,294.95
le,294.95,295.06
monde,295.06,295.37
Et,296.07,296.14
je,296.14,296.26
l',296.26,296.29
ai,296.29,296.42
laissée,296.42,296.79
toute,296.79,297.21
seule,297.21,297.51
chez,297.51,297.75
moi,297.75,298.05
Ce,299.31,299.51
fut,299.51,299.77
là,299.77,299.92
son,299.92,300.18
premier,300.18,300.68
mouvement,300.68,301.18
de,301.18,301.31
regret,301.31,301.77
Mais,302.48,302.77
il,302.77,302.83
reprit,302.83,303.17
courage,303.17,303.85
Que,304.53,304.74
me,304.74,304.84
conseillez,304.91,305.35
vous,305.35,305.49
d',305.49,305.55
aller,305.55,305.77
visiter,305.77,306.38
demanda,306.74,307.19
t,307.19,307.32
il,307.32,307.63
La,308.43,308.7
planète,308.7,309.32
Terre,309.32,309.78
lui,310.04,310.24
répondit,310.24,310.7
le,310.7,310.81
géographe,310.81,311.49
Elle,312.17,312.27
a,312.27,312.37386200000003
une,312.42,312.57
bonne,312.57,312.84
réputation,312.84,313.58
Et,314.7,314.89
le,314.89,314.93
petit,314.93,315.24
prince,315.24,315.56
s',315.68,315.72
en,315.72,315.82
fut,315.82,316.17
songeant,316.41,316.96
à,316.96,317.05
sa,317.05,317.22
fleur,317.22,317.69
la,321.32,321.37
septième,321.46,321.91
planète,321.99,322.4
fut,322.57,322.78
donc,322.84,323.19
la,323.19,323.43
Terre,323.43,323.99
La,324.69,324.88
Terre,324.88,325.27
n',325.27,325.3
est,325.3,325.46
pas,325.46,325.7
une,325.7,325.81
planète,325.81,326.19
quelconque,326.19,326.84
On,327.25,327.39
y,327.39,327.55
compte,327.55,327.97
cent,328.05,328.43
onze,328.47,328.76
rois,328.76,329.07
en,329.47,329.62
n',329.62,329.71
oubliant,329.71,330.11
pas,330.11,330.4
bien,330.4,330.62
sûr,330.62,331.09
les,331.23,331.38
rois,331.38,331.6
nègres,331.6,332.08
sept,332.62,333.0
mille,333.0,333.28
géographes,333.28,334.08
neuf,334.32,334.68
cent,334.68,334.93
mille,334.93,335.17
businessmen,335.17,336.01
sept,336.54,336.87
millions,336.87,337.26
et,337.26,337.34
demi,337.34,337.66
d',337.66,337.72
ivrognes,337.72,338.36
trois,338.81,339.1
cent,339.1,339.49
onze,339.49,339.77
millions,339.77,340.16
de,340.16,340.32
vaniteux,340.32,340.98
c',341.27,341.34
est,341.34,341.48
à,341.48,341.58
dire,341.58,341.87
environ,341.87,342.56
deux,342.56,342.9
milliards,342.9,343.56
de,343.56,343.68
grandes,343.68,343.93
personnes,343.98,344.65
Pour,345.73,345.9
vous,345.9,346.03
donner,346.03,346.46
une,346.46,346.54
idée,346.54,346.89
des,346.89,347.03
dimensions,347.03,347.63
de,347.63,347.73
la,347.73,347.91
Terre,347.91,348.39
je,348.74,348.96
vous,348.96,349.1
dirai,349.1,349.56
qu',349.56,349.67
avant,349.67,349.97
l',349.97,350.05
invention,350.05,350.55
de,350.55,350.67
l',350.67,350.7
électricité,350.7,351.57
on,351.85,352.08
y,352.08,352.15
devait,352.15,352.55
entretenir,352.55,353.35
sur,353.7,353.99
l',353.99,354.07
ensemble,354.07,354.65
des,354.65,354.79
six,354.79,355.04
continents,355.04,355.69
une,356.14,356.49
véritable,356.49,357.24
armée,357.24,357.92
de,357.92,358.06
quatre,358.21,358.68
cent,358.68,358.94
soixante,358.94,359.6
deux,359.6,359.73
mille,359.73,360.12
cinq,360.12,360.41
cent,360.41,360.76
onze,360.76,361.21
allumeurs,361.31,361.91
de,361.91,362.03
réverbères,362.03,362.62
Vu,363.82,364.12
d',364.12,364.18
un,364.18,364.34
peu,364.34,364.49
loin,364.49,364.81
ça,365.03,365.23
faisait,365.23,365.62
un,365.62,365.75
effet,365.75,366.11
splendide,366.11,367.26
Les,367.91,368.13
mouvements,368.13,368.66
de,368.66,368.76
cette,368.76,369.03
armée,369.03,369.36
étaient,369.41,369.66
réglés,369.66,370.08
comme,370.08,370.51
ceux,370.51,370.81
d',370.81,370.87
un,370.87,370.99
ballet,370.99,371.25
d',371.25,371.29
opéra,371.29,371.74
D',372.39,372.46
abord,372.46,372.87
venait,372.87,373.15
le,373.15,373.29
tour,373.29,373.54
des,373.54,373.75
allumeurs,373.75,374.19
de,374.19,374.29
réverbères,374.29,374.93
de,374.93,375.04
Nouvelle,375.04,375.43
Zélande,375.43,375.99
et,376.11,376.19
d',376.19,376.24
Australie,376.24,376.86
Puis,377.57,377.86
ceux,377.86,378.04
ci,378.04,378.37
ayant,378.64,379.01
allumé,379.01,379.37
leurs,379.37,379.56
lampions,379.56,380.04
s',380.28,380.43
en,380.43,380.57
allaient,380.57,380.78
dormir,380.78,381.37
Alors,382.22,382.81
entraient,382.81,383.28
à,383.28,383.38
leur,383.38,383.58
tour,383.58,383.87
dans,383.87,384.0
la,384.0,384.18
danse,384.18,384.67
les,384.67,384.88
allumeurs,384.88,385.35
de,385.35,385.47
réverbères,385.47,386.06
de,386.06,386.19
Chine,386.19,386.7
et,386.93,387.0
de,387.0,387.15
Sibérie,387.15,387.75
Puis,388.32,388.69
eux,388.76,388.96
aussi,389.05,389.38
s',389.38,389.47
escamotaient,389.47,390.06
dans,390.06,390.19
les,390.19,390.34
coulisses,390.34,390.95
Alors,391.83,392.26
venait,392.26,392.51
le,392.51,392.64
tour,392.64,392.97
des,392.97,393.18
allumeurs,393.18,393.61
de,393.61,393.7
réverbères,393.7,394.4
de,394.4,394.54
Russie,394.54,395.06
et,395.06,395.11
des,395.11,395.38
Indes,395.38,395.8
Puis,396.29,396.53
de,396.53,396.64
ceux,396.64,396.85
d',396.85,396.89
Afrique,396.89,397.42
et,397.54,397.63
d',397.63,397.69
Europe,397.69,398.2
Puis,398.8,399.08
de,399.08,399.18
ceux,399.18,399.4
d',399.4,399.45
Amérique,399.45,399.87
du,399.87,400.0
Sud,400.0,400.49
Puis,401.05,401.37
de,401.42,401.53
ceux,401.53,401.75
d',401.75,401.79
Amérique,401.79,402.18
du,402.18,402.31
Nord,402.31,402.76
Et,403.38,403.48
jamais,403.48,404.19
ils,404.19,404.31
ne,404.31,404.38
se,404.38,404.56
trompaient,404.56,405.02
dans,405.02,405.16
leur,405.16,405.35
ordre,405.35,405.7
d',405.7,405.76
entrée,405.76,406.11
en,406.11,406.21
scène,406.21,406.63
C',407.18,407.34
était,407.34,407.74
grandiose,407.74,408.98
Seuls,410.13,410.49
l',410.64,410.81
allumeur,410.95,411.5
de,411.5,411.62
l',411.62,411.68
unique,411.68,412.07
réverbère,412.07,412.6
du,412.6,412.72
pôle,412.77,413.03
Nord,413.03,413.44
et,413.79,413.85
son,413.85,414.07
confrère,414.07,414.54
de,414.54,414.65
l',414.65,414.74
unique,414.74,415.13
réverbère,415.13,415.65
du,415.65,415.81
pôle,415.81,416.08
Sud,416.08,416.52
menaient,417.02,417.43
des,417.43,417.6
vies,417.6,417.83
d',417.83,417.88
oisiveté,417.88,418.78
et,418.93,419.01
de,419.01,419.13
nonchalance,419.13,420.09
ils,420.59,420.75
travaillaient,420.8,421.31
deux,421.31,421.63
fois,421.63,421.93
par,421.93,422.23
an,422.23,422.34
quand,425.84,425.98593
on,426.02,426.13815300000005
veut,426.2,426.293047
faire,426.32,426.47
de,426.47,426.60149800000005
l',426.60149800000005,426.714997
esprit,426.714997,427.15
il,427.58,427.76
arrive,427.76,428.17
que,428.17,428.31
l',428.31,428.37
on,428.37,428.55
mente,428.55,428.9
un,428.9,429.04
peu,429.04,429.27
Je,429.95,430.16
n',430.16,430.19
ai,430.19,430.3
pas,430.3,430.48
été,430.48,430.74
très,430.74,431.05
honnête,431.05,431.41
en,431.47,431.59
vous,431.59,431.73
parlant,431.73,432.13
des,432.13,432.35
allumeurs,432.35,432.8
de,432.8,432.89
réverbères,432.89,433.6
Je,434.28,434.42
risque,434.42,434.87
de,434.87,435.04
donner,435.04,435.38
une,435.38,435.52
fausse,435.52,435.93
idée,435.93,436.16
de,436.16,436.26
notre,436.26,436.56
planète,436.56,437.13
à,437.26,437.39
ceux,437.39,437.59
qui,437.59,437.74
ne,437.74,437.87
la,437.87,438.01
connaissent,438.01,438.52
pas,438.52,438.66
Les,439.61,439.8
hommes,439.8,440.19
occupent,440.19,440.56
très,440.56,440.9
peu,440.9,441.03
de,441.03,441.18
place,441.18,441.6
sur,441.6,441.7
la,441.7,441.85
Terre,441.85,442.22
Si,442.9,443.16
les,443.16,443.32
deux,443.32,443.61
milliards,443.61,444.01
d',444.01,444.05
habitants,444.05,444.48
qui,444.48,444.75
peuplent,444.75,445.14
la,445.14,445.26
Terre,445.26,445.6
se,445.91,446.12
tenaient,446.12,446.45
debout,446.45,446.93
et,447.21,447.29
un,447.29,447.42
peu,447.42,447.59
serrés,447.59,448.08
comme,448.51,448.75
pour,448.75,448.92
un,448.92,449.01
meeting,449.01,449.54
ils,450.0,450.33
logeraient,450.33,450.78
aisément,450.86,451.44
sur,451.44,451.72
une,451.72,451.87
place,451.87,452.25
publique,452.25,452.75
de,452.75,452.98
vingt,452.98,453.29
milles,453.29,453.56
de,453.56,453.7
long,453.7,453.94
sur,454.12,454.33
vingt,454.33,454.51
milles,454.51,454.74
de,454.74,454.87
large,454.87,455.41
On,456.25,456.42
pourrait,456.42,456.88
entasser,456.92,457.63
l',457.63,457.67
humanité,457.67,458.3
sur,458.3,458.55
le,458.55,458.67
moindre,458.67,459.27
petit,459.27,459.7
îlot,459.7,459.92
du,459.92,460.07
Pacifique,460.07,460.88
Les,461.92,462.08
grandes,462.08,462.36
personnes,462.36,462.89
bien,462.89,463.07
sûr,463.07,463.47
ne,463.62,463.76
vous,463.76,463.89
croiront,463.89,464.28
pas,464.28,464.51
Elles,464.95,465.09
s',465.09,465.24
imaginent,465.24,465.76
tenir,465.76,466.14
beaucoup,466.14,466.53
de,466.53,466.7
place,466.7,467.27
Elles,467.67,467.82
se,467.82,468.07
voient,468.07,468.35
importantes,468.39,469.03
comme,469.03,469.29
des,469.29,469.42
baobabs,469.42,470.05
Vous,470.92,471.04
leur,471.04,471.23
conseillerez,471.23,471.77
donc,471.77,472.08
de,472.08,472.23
faire,472.23,472.45
le,472.45,472.57
calcul,472.57,473.27
Elles,473.74,473.98
adorent,474.05,474.37
les,474.37,474.46
chiffres,474.46,475.0
ça,475.28,475.45
leur,475.45,475.61
plaira,475.61,475.98
Mais,476.88,477.19
ne,477.19,477.22
perdez,477.22,477.56
pas,477.56,477.73
votre,477.73,478.04
temps,478.04,478.22
à,478.22,478.29
ce,478.29,478.46
pensum,478.46,479.03
C',479.48,479.6
est,479.6,479.75
inutile,479.75,480.37
Vous,480.71,480.9
avez,480.9,481.08
confiance,481.08,481.51
en,481.51,481.59
moi,481.59,481.77
Le,483.0,483.2
petit,483.2,483.49
prince,483.49,484.06
une,484.13,484.28
fois,484.28,484.43
sur,484.43,484.65
Terre,484.65,485.09
fut,485.31,485.54
donc,485.54,485.86
bien,485.86,486.25
surpris,486.25,486.75
de,486.75,486.86
ne,486.86,487.02
voir,487.02,487.32
personne,487.32,487.81
Il,488.81,488.98
avait,488.98,489.2
déjà,489.2,489.52
peur,489.58,489.84
de,489.84,489.92
s',489.92,490.04
être,490.04,490.24
trompé,490.24,490.64
de,490.64,490.76
planète,490.76,491.3
quand,491.79,492.03
un,492.03,492.22
anneau,492.22,492.51
couleur,492.57,492.95
de,492.95,493.07
lune,493.07,493.51
remua,493.51,494.06
dans,494.06,494.18
le,494.18,494.29
sable,494.29,494.84
Bonne,496.19,496.5
nuit,496.5,496.73
fit,497.2,497.3
le,497.38,497.42
petit,497.42,497.74
prince,497.74,498.14
à,498.14,498.23
tout,498.23,498.4
hasard,498.4,498.96
Bonne,499.88,500.08
nuit,500.08,500.61
fit,501.39,501.55
le,501.6,501.62
serpent,501.62,502.16
Sur,503.37,503.6
