onsets,offsets,word
381.31,381.54,temps
381.54,381.63,en
381.63,381.9,temps
381.9,382.46,.
382.46,382.84,ainsi
382.84,382.84,","
382.84,383.07,sa
383.07,383.19,vie
383.19,383.68,dépendra
383.68,383.78,de
383.78,383.91,ta
383.91,384.61,justice
384.61,385.12,.
385.12,385.26,mais
385.26,385.37,tu
385.37,385.51,le
385.51,385.98,gracieras
385.98,386.26,chaque
386.26,386.55,fois
386.55,386.66,pour
386.66,386.7,l'
386.7,387.41,économiser
387.41,387.76,.
387.76,387.86,il
387.86,387.93,n'
387.93,388.01,y
388.01,388.14,en
388.14,388.23,a
388.23,388.34,qu'
388.34,388.47,un
388.47,389.74,.
389.74,389.74,-
389.74,390.11,moi
390.11,390.3,","
390.3,390.8,répondit
390.8,390.87,le
390.87,391.12,petit
391.12,391.63,prince
391.63,391.96,","
391.96,392.09,je
392.09,392.16,n'
392.16,392.32,aime
392.32,392.45,pas
392.45,392.91,condamner
392.91,392.99,à
392.99,393.36,mort
393.36,393.67,","
393.67,393.7,et
393.7,393.86,je
393.86,394.02,crois
394.02,394.2,bien
394.2,394.29,que
394.29,394.44,je
394.44,394.51,m'
394.51,394.64,en
394.64,394.85,vais
394.85,395.87,.
395.87,395.87,-
395.87,396.14,non
396.14,396.51,""""
396.51,396.51,","
396.51,396.76,dit
396.76,396.8,le
396.8,397.11,roi
397.11,397.93,.
397.93,398.17,mais
398.23,398.26,le
398.26,398.54,petit
398.54,399.1,prince
399.1,399.17,","
399.17,399.56,ayant
399.56,399.94,achevé
399.94,400.13,ses
400.13,400.93,préparatifs
400.93,401.34,","
401.34,401.49,ne
401.49,401.74,voulut
401.74,402.08,point
402.08,402.36,peiner
402.36,402.48,le
402.48,402.67,vieux
402.67,403.33,monarque
403.33,404.67,:
404.67,404.67,""""
404.67,404.94,si
404.94,405.19,votre
405.19,405.68,majesté
405.68,406.18,désirait
406.18,406.38,être
406.38,406.71,obéie
406.71,407.44,ponctuellement
407.44,407.79,","
407.79,407.98,elle
407.98,408.22,pourrait
408.22,408.3,me
408.3,408.57,donner
408.57,408.79,un
408.79,409.1,ordre
409.1,409.74,raisonnable
409.74,410.3,.
410.3,410.49,elle
410.49,410.76,pourrait
410.76,410.81,m'
410.81,411.27,ordonner
411.27,411.27,","
411.27,411.44,par
411.44,412.02,exemple
412.02,412.32,","
412.32,412.45,de
412.45,412.91,partir
412.91,413.22,avant
413.26,413.44,une
413.44,413.95,minute
413.95,414.45,.
414.45,414.63,il
414.63,414.67,me
414.67,415.1,semble
415.1,415.18,que
415.18,415.32,les
415.32,415.78,conditions
415.78,415.94,sont
415.94,416.66,favorables
416.66,418.06,...
418.06,418.06,""""
418.06,418.28,le
418.28,418.56,roi
418.56,418.59,n'
418.59,418.89,ayant
418.89,419.14,rien
419.14,419.66,répondu
419.66,419.94,","
419.94,420.13,le
420.13,420.42,petit
420.42,420.87,prince
420.87,421.33,hésita
421.33,421.38,d'
421.38,421.87,abord
421.87,422.2,","
422.2,422.52,puis
422.52,422.72,","
422.72,423.04,avec
423.04,423.14,un
423.14,423.76,soupir
423.76,424.15,","
424.15,424.39,prit
424.39,424.5,le
424.5,425.18,départ
425.18,425.77,...
425.77,425.77,""""
425.77,425.93,je
425.93,426.06,te
426.06,426.2,fais
426.2,426.35,mon
426.35,427.21,ambassadeur
427.21,427.84,""""
427.84,427.84,","
427.84,428.1,se
428.21,428.54,hâta
428.54,428.82,alors
428.82,428.92,de
428.92,429.29,crier
429.29,429.39,le
429.39,429.69,roi
429.69,430.25,.
430.25,430.42,il
430.42,430.69,avait
430.69,430.87,un
430.87,431.37,grand
431.37,431.61,air
431.61,431.66,d'
431.66,432.38,autorité
432.38,433.57,.
433.57,433.57,""""
433.57,433.76,les
433.76,434.06,grandes
434.06,434.51,personnes
434.51,434.73,sont
434.73,435.02,bien
435.02,435.65,étranges
435.65,435.98,""""
435.98,435.98,","
435.98,436.2,se
436.2,436.33,dit
436.33,436.47,le
436.47,436.73,petit
436.73,437.27,prince
437.27,437.36,","
437.36,437.5,en
437.5,437.69,lui
437.69,437.69,-
437.69,438.05,même
438.05,438.34,","
438.34,438.7,durant
438.7,438.91,son
438.91,439.56,voyage
439.56,442.72,.
442.72,442.8,la
442.86,443.24,seconde
443.32,443.76,planète
443.76,444.22,était
444.22,444.67,habitée
444.67,444.84,par
444.84,444.99,un
444.99,445.6,vaniteux
445.6,446.45,:
446.45,446.45,""""
446.45,446.6,ah
446.6,446.76,!
446.76,447.17,ah
447.17,447.17,!
447.17,447.47,voilà
447.47,447.59,la
447.59,447.99,visite
447.99,448.02,d'
448.02,448.11,un
448.11,448.98,admirateur
448.98,449.46,!
449.46,449.46,""""
449.46,449.59,s'
449.59,450.02,écria
450.02,450.14,de
450.14,450.36,loin
450.36,450.52,le
450.52,451.08,vaniteux
451.26,451.4,dès
451.4,451.51,qu'
451.51,451.62,il
451.62,452.05,aperçut
452.05,452.16,le
452.16,452.45,petit
452.45,453.06,prince
453.06,453.64,.
453.64,454.08,car
454.08,454.08,","
454.08,454.25,pour
454.25,454.41,les
454.41,455.0,vaniteux
455.0,455.21,","
455.21,455.43,les
455.43,455.8,autres
455.8,455.97,hommes
455.97,456.15,sont
456.15,456.34,des
456.34,457.2,admirateurs
457.2,458.11,.
458.11,458.11,""""
458.11,458.61,bonjour
458.61,458.87,","
458.87,459.06,dit
459.06,459.14,le
459.14,459.41,petit
459.41,459.94,prince
459.94,460.32,.
460.32,460.47,vous
460.57,460.82,avez
460.82,460.89,un
460.89,461.12,drôle
461.12,461.2,de
461.2,461.65,chapeau
461.65,462.7,.
462.7,462.7,-
462.7,462.72,c'
462.95,463.04,est
463.04,463.17,pour
463.17,463.78,saluer
463.78,463.96,","
463.96,464.13,lui
464.13,464.56,répondit
464.56,464.68,le
464.68,465.22,vaniteux
465.22,465.48,.
465.48,465.59,c'
465.59,465.66,est
465.66,465.79,pour
465.79,466.25,saluer
466.25,466.46,quand
466.46,466.54,on
466.54,466.59,m'
466.59,467.2,acclame
467.2,467.55,.
467.55,468.26,malheureusement
468.35,468.49,il
468.49,468.6,ne
468.6,468.88,passe
468.88,469.33,jamais
469.41,469.84,personne
469.84,470.04,par
470.04,470.43,ici
470.43,471.34,.
471.34,471.34,-
471.34,471.55,ah
471.55,471.85,oui
471.85,472.19,?
472.19,472.34,dit
472.34,472.5,le
472.5,472.76,petit
472.76,473.14,prince
473.14,473.28,qui
473.28,473.41,ne
473.41,473.76,comprit
473.76,473.94,pas
473.94,474.81,.
474.81,474.81,-
474.81,475.11,frappe
475.11,475.26,tes
475.26,475.37,mains
475.56,475.6,l'
475.6,475.76,une
475.76,476.06,contre
476.06,476.1,l'
476.1,476.46,autre
476.46,476.7,""""
476.7,476.7,","
476.7,477.19,conseilla
477.19,477.46,donc
477.46,477.59,le
477.59,478.15,vaniteux
478.15,479.1,.
479.1,479.27,le
479.27,479.58,petit
479.58,479.95,prince
479.95,480.33,frappa
480.33,480.5,ses
480.5,480.76,mains
480.76,480.86,l'
480.86,481.07,une
481.07,481.41,contre
481.41,481.48,l'
481.48,481.87,autre
481.87,482.44,.
482.44,482.56,le
482.56,483.06,vaniteux
483.06,483.56,salua
483.56,484.52,modestement
484.52,484.54,en
484.54,485.07,soulevant
485.07,485.23,son
485.23,485.62,chapeau
485.62,486.66,.
486.66,486.66,""""
486.66,486.87,ça
486.87,486.87,","
486.87,486.97,c'
486.97,487.06,est
487.06,487.27,plus
487.27,487.69,amusant
487.69,487.79,que
487.79,487.95,la
487.95,488.27,visite
488.27,488.34,au
488.34,488.59,roi
488.59,489.01,""""
489.01,489.01,","
489.01,489.2,se
489.2,489.4,dit
489.4,489.49,en
489.49,489.64,lui
489.64,489.64,-
489.64,489.92,même
489.92,490.05,le
490.05,490.31,petit
490.31,490.89,prince
490.89,491.38,.
491.38,491.47,et
491.47,491.54,il
491.54,492.23,recommença
492.23,492.33,de
492.33,492.73,frapper
492.73,492.93,ses
492.93,493.14,mains
493.14,493.26,l'
493.26,493.47,une
493.51,493.86,contre
493.86,493.93,l'
493.93,494.31,autre
494.31,495.25,.
495.25,495.36,le
495.48,495.93,vaniteux
495.93,496.55,recommença
496.55,496.66,de
496.66,497.27,saluer
497.34,497.47,en
497.47,497.96,soulevant
497.96,498.13,son
498.13,498.58,chapeau
498.58,499.63,.
499.63,500.04,après
500.15,500.27,cinq
500.27,500.72,minutes
500.72,500.78,d'
500.78,501.63,exercice
501.74,501.94,le
501.94,502.22,petit
502.22,502.68,prince
502.68,502.75,se
502.75,503.32,fatigua
503.32,503.45,de
503.45,503.57,la
503.57,504.12,monotonie
504.12,504.26,du
504.26,504.5,jeu
504.5,505.76,:
505.76,505.76,""""
505.76,505.81,et
505.81,505.81,","
505.81,505.98,pour
505.98,506.12,que
506.12,506.21,le
506.21,506.6,chapeau
506.6,507.13,tombe
507.13,507.4,","
507.4,507.82,demanda
507.82,507.82,-
507.82,508.07,t
508.07,508.07,-
508.07,508.24,il
508.24,508.71,","
508.71,508.86,que
508.86,509.1,faut
509.1,509.1,-
509.1,509.25,il
509.25,509.72,faire
509.72,510.57,?
510.57,510.57,""""
510.57,510.86,mais
510.86,510.95,le
510.95,511.4,vaniteux
511.44,511.59,ne
511.59,511.63,l'
511.63,512.16,entendit
512.16,512.36,pas
512.36,512.81,.
512.81,512.99,les
512.99,513.48,vaniteux
513.48,513.54,n'
513.54,513.99,entendent
513.99,514.47,jamais
514.62,514.82,que
514.82,514.98,les
514.98,515.63,louanges
515.63,516.77,.
516.77,516.77,""""
516.77,516.91,est
516.91,516.91,-
516.91,516.95,ce
516.95,517.05,que
517.05,517.18,tu
517.18,517.21,m'
517.21,517.59,admires
517.59,517.85,vraiment
517.85,518.32,beaucoup
518.32,518.74,?
518.74,519.13,demanda
519.13,519.13,-
519.13,519.23,t
519.23,519.23,-
519.23,519.37,il
519.37,519.47,au
519.47,519.74,petit
519.74,520.31,prince
520.31,520.94,.
520.94,520.94,-
520.94,521.06,qu'
521.06,521.17,est
521.17,521.17,-
521.17,521.2,ce
521.2,521.29,que
521.29,521.83,signifie
521.83,521.92,""""
521.92,522.43,admirer
522.43,522.6833333333333,""""
522.6833333333333,522.9366666666667,?
522.9366666666667,523.19,-
523.19,523.19,""""
523.19,523.87,admirer
523.87,523.87,""""
523.87,524.27,signifie
524.27,524.87,reconnaître
524.87,524.96,que
524.96,525.08,je
525.08,525.29,suis
525.29,525.36,l'
525.36,525.51,homme
525.51,525.69,le
525.69,525.86,plus
525.86,526.23,beau
526.23,526.23,","
526.23,526.37,le
526.37,526.57,mieux
526.62,527.16,habillé
527.16,527.16,","
527.16,527.32,le
527.32,527.45,plus
527.45,527.97,riche
528.06,528.13,et
528.13,528.25,le
528.25,528.59,plus
528.59,529.26,intelligent
529.26,529.35,de
529.35,529.47,la
529.47,530.01,planète
530.01,531.08,.
531.08,531.08,-
531.08,531.25,mais
531.25,531.41,tu
531.41,531.58,es
531.64,531.86,seul
531.86,532.04,sur
532.04,532.2,ta
532.2,532.71,planète
532.71,533.53,!
533.53,533.53,-
533.53,533.7,fais
533.7,533.7,-
533.7,533.87,moi
533.87,533.99,ce
533.99,534.66,plaisir
534.66,534.84,.
534.84,535.17,admire
535.17,535.17,-
535.17,535.31,moi
535.31,535.46,quand
535.46,535.84,même
535.84,537.03,!
537.03,537.03,-
537.03,537.23,je
537.23,537.28,t'
537.28,537.8,admire
537.8,537.96,","
537.96,538.2,dit
538.2,538.24,le
538.24,538.54,petit
538.54,539.03,prince
539.03,539.1,","
539.1,539.26,en
539.26,539.57,haussant
539.57,539.7,un
539.7,539.82,peu
539.82,540.01,les
540.01,540.46,épaules
540.46,540.97,","
540.97,541.22,mais
541.22,541.32,en
541.32,541.59,quoi
541.59,541.9,cela
541.9,542.11,peut
542.11,542.11,-
542.11,542.23,il
542.23,542.44,bien
542.44,542.51,t'
542.51,543.24,intéresser
543.24,544.24,?
544.24,544.24,""""
544.24,544.28,et
544.28,544.32,le
544.32,544.72,petit
544.72,545.2001690000002,prince
545.2001690000002,545.29,s'
545.29,545.36,en
545.36,545.75,fut
545.75,546.8,.
546.8,546.8,""""
546.8,547.0,les
547.0,547.3,grandes
547.3,547.72,personnes
547.72,547.91,sont
547.91,548.51,décidément
548.51,548.88,bien
548.88,549.57,bizarres
549.57,549.95,""""
549.95,549.95,","
549.95,550.16,se
550.16,550.39,dit
550.39,550.39,-
550.39,550.56,il
550.56,551.25,simplement
551.25,551.27,en
551.27,551.46,lui
551.46,551.46,-
551.46,551.84,même
552.0,552.35,durant
552.35,552.55,son
552.55,553.25,voyage
553.25,556.37,.
556.37,556.44,la
556.53,556.87,planète
556.93,557.49,suivante
557.49,557.93,était
557.93,558.34,habitée
558.34,558.51,par
558.51,558.65,un
558.65,559.31,buveur
559.31,559.8,.
559.8,560.15,cette
560.15,560.52,visite
560.52,560.7,fut
560.7,560.97,très
560.97,561.47,courte
561.54,561.83,mais
561.83,561.98,elle
561.98,562.42,plongea
562.42,562.54,le
562.54,562.82,petit
562.82,563.19,prince
563.19,563.4,dans
563.4,563.55,une
563.55,564.14,grande
564.14,564.83,mélancolie
564.83,566.47,:
566.47,566.47,""""
566.47,566.51,que
566.58,566.67,fais
566.67,566.73,-
566.73,566.84,tu
566.9,566.96,là
566.96,567.54,?
567.54,567.73,dit
567.73,567.83,-
567.83,567.88,il
567.88,567.96,au
567.96,568.55,buveur
568.55,568.87,","
568.87,568.93,qu'
568.93,569.06,il
569.06,569.49,trouva
569.49,570.04,installé
570.04,570.15,en
570.15,570.68,silence
570.68,570.99,devant
570.99,571.22,une
571.22,571.8,collection
571.8,571.92,de
571.92,572.38,bouteilles
572.38,572.82,vides
573.24,573.34,et
573.34,573.55,une
573.55,574.17,collection
574.25,574.43,de
574.43,574.84,bouteilles
574.92,575.36,pleines
575.36,576.54,.
576.54,576.54,-
576.54,576.74,je
576.81,577.16,bois
577.16,578.02,","
578.02,578.37,répondit
578.556823,578.6,le
578.6,579.17,buveur
579.17,579.17,","
579.17,579.24,d'
579.24,579.38,un
579.38,579.58,air
579.58,580.32,lugubre
580.32,581.26,.
581.26,581.26,-
581.26,581.62,pourquoi
581.62,581.78,bois
581.78,581.78,-
581.78,582.11,tu
582.11,582.86,?
582.86,583.09,lui
583.09,583.4,demanda
583.4,583.51,le
583.51,583.76,petit
583.76,584.36,prince
584.36,584.97,.
584.97,584.97,-
584.97,585.47,pour
585.47,586.1,oublier
586.1,586.57,","
586.57,587.08,répondit
587.08,587.15,le
587.15,587.7,buveur
587.7,588.9,.
588.9,588.9,-
588.9,589.14,pour
589.14,589.48,oublier
589.48,589.89,quoi
589.89,590.29,?
590.29,590.45,s'
590.45,590.87,enquit
590.87,590.96,le
590.96,591.27,petit
591.27,591.68,prince
591.68,591.91,qui
591.91,592.45,déjà
592.45,592.57,le
592.57,593.03,plaignait
593.03,594.27,.
594.27,594.27,-
594.27,594.47,pour
594.47,594.9,oublier
594.9,595.0,que
595.0,595.03,j'
595.03,595.22,ai
595.22,595.82,honte
595.82,596.2,","
596.2,596.63,avoua
596.63,596.77,le
596.77,597.33,buveur
597.33,597.49,en
597.49,597.83,baissant
597.83,597.99,la
597.99,598.39,tête
598.39,599.3,.
599.3,599.3,-
599.3,599.6,honte
599.67,599.76,de
599.76,600.1,quoi
600.1,600.73,?
600.73,600.88,s'
600.88,601.27,informa
601.27,601.4,le
601.4,601.68,petit
601.68,602.12,prince
602.12,602.23,qui
602.23,602.72,désirait
602.72,602.84,le
602.84,603.48,secourir
603.48,604.63,.
604.63,604.63,-
604.63,604.99,honte
604.99,605.16,de
605.16,605.86,boire
605.86,606.33,!
606.33,606.33,""""
606.33,606.79,acheva
606.79,606.93,le
606.93,607.5,buveur
607.5,607.72,qui
607.72,607.84,s'
607.84,608.37,enferma
608.47,609.46,définitivement
609.46,609.6,dans
609.6,609.71,le
609.71,610.52,silence
610.52,611.48,.
611.48,611.58,et
611.58,611.69,le
611.69,611.99,petit
611.99,612.34,prince
612.42,612.49,s'
612.49,612.59,en
612.59,613.0,fut
613.0,613.22,","
613.22,613.97,perplexe
613.97,615.17,.
615.17,615.17,""""
615.17,615.24,les
615.24,615.55,grandes
615.55,616.01,personnes
616.01,616.22,sont
616.22,616.87,décidément
616.87,617.24,très
617.24,617.59,très
617.59,618.19,bizarres
618.19,618.65,""""
618.65,618.65,","
618.65,618.87,se
618.87,619.27,disait
619.27,619.27,-
619.27,619.4,il
619.4,619.48,en
619.48,619.68,lui
619.68,619.68,-
619.68,620.05,même
620.22,620.6,durant
620.6,620.7,le
620.7,621.42,voyage
621.42,620.7,.
