onsets,offsets,word
117.9,118.21,","
118.21,118.34,le
118.34,119.13,géographe
119.13,119.23,fait
119.23,119.54,faire
119.64,119.81,une
119.81,120.33,enquête
120.33,120.55,sur
120.55,120.67,la
120.67,121.43,moralité
121.43,121.55,de
121.55,121.61,l'
121.61,122.51,explorateur
122.51,123.6,.
123.6,124.04,Pourquoi
124.1,124.299373,ça
124.299373,125.333812,?
125.333812,125.557583,Parce
125.557583,125.652255,qu'
125.652255,125.78996,un
125.78996,126.56,explorateur
126.56,126.72,qui
126.72,127.32,mentirait
127.64,128.36,entraînerait
128.36,128.54,des
128.58,129.36,catastrophes
129.36,129.48,dans
129.48,129.62,les
129.62,129.97,livres
129.97,130.1,de
130.1,130.85,géographie
130.85,131.4,.
131.4,131.5,Et
131.5,131.93,aussi
131.93,132.05,un
132.05,132.77,explorateur
132.83,132.94,qui
132.94,133.24,boirait
133.24,133.49,trop
133.49,134.36,.
134.36,134.88,Pourquoi
134.98,135.16,ça
135.16,135.97,?
135.97,136.16,fit
136.22,136.26,le
136.26,136.52,petit
136.52,137.08,prince
137.08,137.69,.
137.69,137.91,Parce
137.91,138.05,que
138.05,138.17,les
138.17,138.72,ivrognes
138.72,138.92,voient
138.92,139.4,double
139.4,139.71,.
139.71,140.18,Alors
140.18,140.28,le
140.28,140.9,géographe
140.9,141.37,noterait
141.45,141.61,deux
141.61,142.29,montagnes
142.29,142.56,","
142.56,142.97,là
142.97,143.1,où
143.1,143.25,il
143.25,143.29,n'
143.29,143.38,y
143.38,143.53,en
143.53,143.66,a
143.66,143.79,qu'
143.79,144.0,une
144.0,144.45,seule
144.45,145.79,.
145.79,146.0,Je
146.0,146.27,connais
146.27,146.57,quelqu'
146.57,146.75,un
146.75,147.01,","
147.01,147.27,dit
147.27,147.32,le
147.32,147.61,petit
147.61,148.19,prince
148.19,148.57,","
148.57,148.75,qui
148.75,149.02,serait
149.02,149.43,mauvais
149.43,150.29,explorateur
150.29,151.38,.
151.38,151.53,C'
151.53,151.65,est
151.65,152.33,possible
152.33,152.88,.
152.88,153.34,Donc
153.34,153.74,","
153.74,153.91,quand
153.95,154.06,la
154.06,154.69,moralité
154.69,154.78,de
154.78,154.83,l'
154.83,155.65,explorateur
155.69,156.04,paraît
156.04,156.48,bonne
156.48,156.87,","
156.87,156.98,on
156.98,157.24,fait
157.24,157.36,une
157.36,157.79,enquête
157.79,157.93,sur
157.93,158.1,sa
158.1,158.89,découverte
158.89,159.77,.
159.77,159.89,On
159.89,160.07,va
160.07,160.49,voir
160.49,161.2,?
161.2,161.5,Non
161.5,161.76,.
161.76,161.89,C'
161.89,162.01,est
162.01,162.29,trop
162.29,162.97,compliqué
162.97,163.43,.
163.43,163.67,Mais
163.67,163.82,on
163.82,164.27,exige
164.27,164.31,de
164.37,164.44,l'
164.44,165.25,explorateur
165.25,165.31,qu'
165.31,165.43,il
165.43,165.87,fournisse
165.87,166.05,des
166.05,166.65,preuves
166.65,167.27,.
167.27,167.42,S'
167.42,167.56,il
167.56,167.71,s'
167.71,168.03,agit
168.03,168.21,par
168.21,168.71,exemple
168.71,168.81,de
168.81,168.95,la
168.95,169.62,découverte
169.62,169.66,d'
169.66,169.81,une
169.81,170.23,grosse
170.23,170.9,montagne
170.9,171.3,","
171.3,171.5,on
171.5,171.98,exige
171.98,172.06,qu'
172.06,172.16,il
172.16,172.26,en
172.26,172.75,rapporte
172.75,172.85,de
172.85,173.41,grosses
173.41,173.99,pierres
173.99,174.91,.
174.91,174.91,»
174.91,175.11,Le
175.11,175.88,géographe
175.88,176.44,soudain
176.73,176.78,s'
176.78,177.18,émut
177.18,178.09,.
178.09,178.09,«
178.09,178.32,Mais
178.32,178.62,toi
178.62,178.62,","
178.62,178.78,tu
178.78,178.99,viens
178.99,179.04,de
179.09,179.45,loin
179.45,179.87,!
179.87,180.0,Tu
180.0,180.19,es
180.19,181.04,explorateur
181.04,181.44,!
181.44,181.55,Tu
181.55,181.71,vas
181.71,181.77,me
181.77,182.18,décrire
182.18,182.32,ta
182.32,182.9,planète
182.9,184.15,!
184.15,184.15,»
184.15,184.28,Et
184.28,184.31,le
184.36,185.15,géographe
185.15,185.24,","
185.24,185.63,ayant
185.63,186.01,ouvert
186.01,186.2,son
186.2,186.84,registre
186.84,187.16,","
187.16,187.62,tailla
187.62,187.82,son
187.82,188.31,crayon
188.31,189.02,.
189.02,189.12,On
189.2,189.54,note
189.54,189.63,d'
189.63,189.98,abord
189.98,190.02,au
190.02,190.45,crayon
190.45,190.57,les
190.57,190.96,récits
190.96,191.15,des
191.15,192.03,explorateurs
192.03,192.63,.
192.63,192.81,On
192.81,193.27,attend
193.27,193.46,","
193.46,193.62,pour
193.62,193.98,noter
193.98,194.08,à
194.08,194.16,l'
194.16,194.51,encre
194.51,194.78,","
194.78,194.89,que
194.89,194.97,l'
194.97,195.73,explorateur
195.83,195.92,ait
195.92,196.36,fourni
196.36,196.55,des
196.55,197.14,preuves
197.14,198.26,.
198.26,198.26,«
198.26,198.86,Alors
198.86,199.27,?
199.27,199.92,interrogea
199.92,200.0,le
200.0,200.8,géographe
200.8,201.76,.
201.76,201.87,Oh
201.87,202.09,!
202.09,202.36,chez
202.36,202.67,moi
202.67,202.95,","
202.95,203.135128,dit
203.135128,203.35,le
203.35,203.49,petit
203.49,204.06,prince
204.06,204.38,","
204.38,204.57,ce
204.57,204.63,n'
204.63,204.73,est
204.73,204.88,pas
204.88,205.11,très
205.11,205.74,intéressant
205.74,205.84,","
205.84,205.87,c'
205.87,205.96,est
205.96,206.09,tout
206.09,206.61,petit
206.61,207.07,.
207.07,207.19,J'
207.19,207.28,ai
207.28,207.55,trois
207.55,208.01,volcans
208.01,208.35,.
208.35,208.54,Deux
208.54,209.0,volcans
209.0,209.07,en
209.07,209.82,activité
209.82,210.09,","
210.09,210.18,et
210.18,210.34,un
210.34,210.73,volcan
210.73,211.09,éteint
211.09,211.5,.
211.5,211.76,Mais
211.76,211.89,on
211.89,211.95,ne
211.95,212.15,sait
212.15,212.5,jamais
212.5,213.23,.
213.23,213.43,On
213.43,213.53,ne
213.53,213.78,sait
213.78,214.18,jamais
214.18,214.74,","
214.74,214.97,dit
214.97,215.02,le
215.02,215.68,géographe
215.68,216.5,.
216.5,216.64,J'
216.64,216.74,ai
216.74,217.13,aussi
217.13,217.37,une
217.37,217.94,fleur
217.94,218.7,.
218.7,218.9,Nous
218.9,218.97,ne
219.06,219.54,notons
219.54,219.74,pas
219.74,219.91,les
219.91,220.43,fleurs
220.43,220.85,","
220.85,221.04,dit
221.04,221.18,le
221.18,221.92,géographe
221.92,222.74,.
222.74,223.1,Pourquoi
223.1,223.43,ça
223.43,223.69,!
223.69,223.81,c'
223.81,223.97,est
223.97,224.0,le
224.0,224.14,plus
224.14,224.65,joli
224.65,225.61,!
225.61,225.92,Parce
225.92,226.01,que
226.01,226.2,les
226.2,226.64,fleurs
226.64,226.95,sont
226.95,227.64,éphémères
227.64,228.47,.
228.47,228.61,Qu'
228.61,228.7,est
228.7,228.7,-
228.7,228.78,ce
228.78,228.87,que
228.87,229.47,signifie
229.47,229.47,:
229.47,230.21,éphémère
230.21,231.23,?
231.23,231.47,Les
231.47,232.31,géographies
232.31,232.48,","
232.48,232.72,dit
232.72,232.83,le
232.83,233.54,géographe
233.54,234.08,","
234.08,234.27,sont
234.27,234.44,les
234.44,234.8,livres
234.8,234.95,les
234.95,235.42,plus
235.42,236.02,sérieux
236.02,236.2,de
236.2,236.54,tous
236.54,236.7,les
236.7,237.22,livres
237.22,237.83,.
237.83,238.03,Elles
238.03,238.11,ne
238.11,238.31,se
238.31,238.83,démodent
238.83,239.55,jamais
239.55,240.04,.
240.04,240.21,Il
240.21,240.35,est
240.35,240.65,très
240.65,241.09,rare
241.09,241.17,qu'
241.17,241.35,une
241.35,241.9,montagne
241.9,242.21,change
242.21,242.35,de
242.35,242.86,place
242.86,243.464824,.
243.464824,243.565762,Il
243.574636,243.7,est
243.7,243.95,très
243.95,244.42,rare
244.42,244.52,qu'
244.52,244.65,un
244.65,245.08,océan
245.08,245.3,se
245.3,245.65,vide
245.65,245.77,de
245.77,246.09,son
246.09,246.21,eau
246.21,246.95,.
246.95,247.15,Nous
247.15,247.74,écrivons
247.74,247.86,des
247.86,248.34,choses
248.54,249.41,éternelles
249.41,250.3,.
250.3,250.54,Mais
250.54,250.77,les
250.77,251.15,volcans
251.15,251.49,éteints
251.49,251.6,peuvent
251.6,251.83,se
251.83,252.36,réveiller
252.36,252.66,","
252.66,253.29,interrompit
253.29,253.43,le
253.43,253.7,petit
253.7,254.27,prince
254.27,254.85,.
254.85,254.92,Qu'
254.92,255.02,est
255.02,255.02,-
255.02,255.11,ce
255.11,255.2,que
255.2,255.96,signifie
255.96,256.16,:
256.16,256.97,éphémère
256.97,257.8,?
257.8,258.05,Que
258.05,258.16,les
258.16,258.7,volcans
258.7,258.91,soient
258.91,259.27,éteints
259.27,259.4,ou
259.4,259.7,soient
259.7,260.28,éveillés
260.28,260.51,","
260.51,260.7,ça
260.7,261.06,revient
261.06,261.15,au
261.15,261.46,même
261.46,261.65,pour
261.65,261.89,nous
261.89,262.29,autres
262.29,262.68,","
262.68,262.91,dit
262.91,262.95,le
263.02,263.72,géographe
263.72,264.51,.
264.51,264.84,Ce
264.88,265.03,qui
265.03,265.41,compte
265.41,265.63,pour
265.63,265.88,nous
265.88,265.95,","
265.95,266.04,c'
266.04,266.12,est
266.12,266.27,la
266.27,267.04,montagne
267.04,267.52,.
267.52,267.71,Elle
267.71,267.83,ne
267.83,268.25,change
268.25,268.45,pas
268.45,269.4,.
269.4,269.71,Mais
269.71,269.79,qu'
269.79,269.97,est
269.97,269.97,-
269.97,270.01,ce
270.01,270.09,que
270.09,270.72,signifie
270.72,271.43,éphémère
271.43,271.84,?
271.84,272.3,répéta
272.3,272.4,le
272.4,272.7,petit
272.7,273.23,prince
273.23,273.61,qui
273.61,273.72,","
273.72,273.99,de
273.99,274.32,sa
274.32,274.59,vie
274.59,274.86,","
274.86,274.96,n'
274.96,275.21,avait
275.21,275.86,renoncé
275.86,275.96,à
275.96,276.08,une
276.08,276.61,question
276.61,276.87,","
276.87,277.04,une
277.04,277.29,fois
277.29,277.43,qu'
277.43,277.63,il
277.63,277.65,l'
277.65,277.88,avait
277.88,278.35,posée
278.35,279.44,.
279.44,279.68,Ça
279.68,280.31,signifie
280.31,280.506819,qui
280.506819,280.64,est
280.64,281.27,menacé
281.27,281.41,de
281.41,282.24,disparition
282.24,282.99,prochaine
282.99,283.83,.
283.83,284.02,Ma
284.02,284.42,fleur
284.42,284.51,est
284.51,284.99,menacée
284.99,285.16,de
285.16,285.77,disparition
285.77,286.23,prochaine
286.23,287.17,?
287.17,287.42,Bien
287.42,287.96,sûr
287.96,288.34000000000003,.
288.34000000000003,288.72,»
288.72,288.72,«
288.72,288.9,Ma
288.9,289.28,fleur
289.28,289.44,est
289.44,290.18,éphémère
290.18,290.48,","
290.48,290.71,se
290.71,290.94,dit
290.94,291.03,le
291.03,291.31,petit
291.31,291.83,prince
291.83,292.417902,","
292.417902,292.515513,et
292.550156,292.69,elle
292.69,292.72,n'
292.72,292.87,a
292.87,293.2,que
293.2,293.44,quatre
293.44,293.8,épines
293.8,293.92,pour
293.92,294.07,se
294.07,294.6,défendre
294.6,294.95,contre
294.95,295.06,le
295.06,295.37,monde
295.37,296.07,!
296.07,296.14,Et
296.14,296.26,je
296.26,296.29,l'
296.29,296.42,ai
296.42,296.79,laissée
296.79,297.21,toute
297.21,297.51,seule
297.51,297.75,chez
297.75,298.05,moi
298.05,299.31,!
299.31,299.31,»
299.31,299.51,Ce
299.51,299.77,fut
299.77,299.92,là
299.92,300.18,son
300.18,300.68,premier
300.68,301.18,mouvement
301.18,301.31,de
301.31,301.77,regret
301.77,302.48,.
302.48,302.77,Mais
302.77,302.83,il
302.83,303.17,reprit
303.17,303.85,courage
303.85,304.53,:
304.53,304.53,«
304.53,304.74,Que
304.74,304.84,me
304.91,305.35,conseillez
305.35,305.35,-
305.35,305.49,vous
305.49,305.55,d'
305.55,305.77,aller
305.77,306.38,visiter
306.38,306.74,?
306.74,307.19,demanda
307.19,307.19,-
307.19,307.32,t
307.32,307.32,-
307.32,307.63,il
307.63,308.43,.
308.43,308.7,La
308.7,309.32,planète
309.32,309.78,Terre
309.78,310.04,","
310.04,310.24,lui
310.24,310.7,répondit
310.7,310.81,le
310.81,311.49,géographe
311.49,312.17,.
312.17,312.27,Elle
312.27,312.3738620000001,a
312.42,312.57,une
312.57,312.84,bonne
312.84,313.58,réputation
313.58,314.7,...
314.7,314.7,»
314.7,314.89,Et
314.89,314.93,le
314.93,315.24,petit
315.24,315.56,prince
315.68,315.72,s'
315.72,315.82,en
315.82,316.17,fut
316.17,316.41,","
316.41,316.96,songeant
316.96,317.05,à
317.05,317.22,sa
317.22,317.69,fleur
317.69,321.32,.
321.32,321.37,la
321.46,321.91,septième
321.99,322.4,planète
322.57,322.78,fut
322.84,323.19,donc
323.19,323.43,la
323.43,323.99,Terre
323.99,324.69,.
324.69,324.88,La
324.88,325.27,Terre
325.27,325.3,n'
325.3,325.46,est
325.46,325.7,pas
325.7,325.81,une
325.81,326.19,planète
326.19,326.84,quelconque
326.84,327.25,!
327.25,327.39,On
327.39,327.55,y
327.55,327.97,compte
328.05,328.43,cent
328.47,328.76,onze
328.76,329.07,rois
329.07,329.47,(
329.47,329.62,en
329.62,329.71,n'
329.71,330.11,oubliant
330.11,330.4,pas
330.4,330.4,","
330.4,330.62,bien
330.62,331.09,sûr
331.09,331.23,","
331.23,331.38,les
331.38,331.6,rois
331.6,332.08,nègres
332.08,332.62,)
332.62,332.62,","
332.62,333.0,sept
333.0,333.28,mille
333.28,334.08,géographes
334.08,334.32,","
334.32,334.68,neuf
334.68,334.93,cent
334.93,335.17,mille
335.17,336.01,businessmen
336.01,336.54,","
336.54,336.87,sept
336.87,337.26,millions
337.26,337.34,et
337.34,337.66,demi
337.66,337.72,d'
337.72,338.36,ivrognes
338.36,338.81,","
338.81,339.1,trois
339.1,339.49,cent
339.49,339.77,onze
339.77,340.16,millions
340.16,340.32,de
340.32,340.98,vaniteux
340.98,341.27,","
341.27,341.34,c'
341.34,341.48,est
341.48,341.48,-
341.48,341.58,à
341.58,341.58,-
341.58,341.87,dire
341.87,342.56,environ
342.56,342.9,deux
342.9,343.56,milliards
343.56,343.68,de
343.68,343.93,grandes
343.98,344.65,personnes
344.65,345.73,.
345.73,345.9,Pour
345.9,346.03,vous
346.03,346.46,donner
346.46,346.54,une
346.54,346.89,idée
346.89,347.03,des
347.03,347.63,dimensions
347.63,347.73,de
347.73,347.91,la
347.91,348.39,Terre
348.74,348.96,je
348.96,349.1,vous
349.1,349.56,dirai
349.56,349.67,qu'
349.67,349.97,avant
349.97,350.05,l'
350.05,350.55,invention
350.55,350.67,de
350.67,350.7,l'
350.7,351.57,électricité
351.85,352.08,on
352.08,352.15,y
352.15,352.55,devait
352.55,353.35,entretenir
353.35,353.7,","
353.7,353.99,sur
353.99,354.07,l'
354.07,354.65,ensemble
354.65,354.79,des
354.79,355.04,six
355.04,355.69,continents
355.69,356.14,","
356.14,356.49,une
356.49,357.24,véritable
357.24,357.92,armée
357.92,358.06,de
358.21,358.68,quatre
358.68,358.94,cent
358.94,359.6,soixante
359.6,359.73,deux
359.73,360.12,mille
360.12,360.41,cinq
360.41,360.76,cent
360.76,361.21,onze
361.31,361.91,allumeurs
361.91,362.03,de
362.03,362.62,réverbères
362.62,363.82,.
363.82,364.12,Vu
364.12,364.18,d'
364.18,364.34,un
364.34,364.49,peu
364.49,364.81,loin
365.03,365.23,ça
365.23,365.62,faisait
365.62,365.75,un
365.75,366.11,effet
366.11,367.26,splendide
367.26,367.91,.
367.91,368.13,Les
368.13,368.66,mouvements
368.66,368.76,de
368.76,369.03,cette
369.03,369.36,armée
369.41,369.66,étaient
369.66,370.08,réglés
370.08,370.51,comme
370.51,370.81,ceux
370.81,370.87,d'
370.87,370.99,un
370.99,371.25,ballet
371.25,371.29,d'
371.29,371.74,opéra
371.74,372.39,.
372.39,372.46,D'
372.46,372.87,abord
372.87,373.15,venait
373.15,373.29,le
373.29,373.54,tour
373.54,373.75,des
373.75,374.19,allumeurs
374.19,374.29,de
374.29,374.93,réverbères
374.93,375.04,de
375.04,375.43,Nouvelle
375.43,375.43,-
375.43,375.99,Zélande
376.11,376.19,et
376.19,376.24,d'
376.24,376.86,Australie
376.86,377.57,.
377.57,377.86,Puis
377.86,378.04,ceux
378.04,378.04,-
378.04,378.37,ci
378.37,378.64,","
378.64,379.01,ayant
379.01,379.37,allumé
379.37,379.56,leurs
379.56,380.04,lampions
380.04,380.28,","
380.28,380.43,s'
380.43,380.57,en
380.57,380.78,allaient
380.78,381.37,dormir
381.37,382.22,.
382.22,382.81,Alors
382.81,383.28,entraient
383.28,383.38,à
383.38,383.58,leur
383.58,383.87,tour
383.87,384.0,dans
384.0,384.18,la
384.18,384.67,danse
384.67,384.88,les
384.88,385.35,allumeurs
385.35,385.47,de
385.47,386.06,réverbères
386.06,386.19,de
386.19,386.7,Chine
386.93,387.0,et
387.0,387.15,de
387.15,387.75,Sibérie
387.75,388.32,.
388.32,388.69,Puis
388.76,388.96,eux
389.05,389.38,aussi
389.38,389.47,s'
389.47,390.06,escamotaient
390.06,390.19,dans
390.19,390.34,les
390.34,390.95,coulisses
390.95,391.83,.
391.83,392.26,Alors
392.26,392.51,venait
392.51,392.64,le
392.64,392.97,tour
392.97,393.18,des
393.18,393.61,allumeurs
393.61,393.7,de
393.7,394.4,réverbères
394.4,394.54,de
394.54,395.06,Russie
395.06,395.11,et
395.11,395.38,des
395.38,395.8,Indes
395.8,396.29,.
396.29,396.53,Puis
396.53,396.64,de
396.64,396.85,ceux
396.85,396.89,d'
396.89,397.42,Afrique
397.54,397.63,et
397.63,397.69,d'
397.69,398.2,Europe
398.2,398.8,.
398.8,399.08,Puis
399.08,399.18,de
399.18,399.4,ceux
399.4,399.45,d'
399.45,399.87,Amérique
399.87,400.0,du
400.0,400.49,Sud
400.49,401.05,.
401.05,401.37,Puis
401.42,401.53,de
401.53,401.75,ceux
401.75,401.79,d'
401.79,402.18,Amérique
402.18,402.31,du
402.31,402.76,Nord
402.76,403.38,.
403.38,403.48,Et
403.48,404.19,jamais
404.19,404.31,ils
404.31,404.38,ne
404.38,404.56,se
404.56,405.02,trompaient
405.02,405.16,dans
405.16,405.35,leur
405.35,405.7,ordre
405.7,405.76,d'
405.76,406.11,entrée
406.11,406.21,en
406.21,406.63,scène
406.63,407.18,.
407.18,407.34,C'
407.34,407.74,était
407.74,408.98,grandiose
408.98,410.13,.
410.13,410.49,Seuls
410.49,410.64,","
410.64,410.81,l'
410.95,411.5,allumeur
411.5,411.62,de
411.62,411.68,l'
411.68,412.07,unique
412.07,412.6,réverbère
412.6,412.72,du
412.77,413.03,pôle
413.03,413.44,Nord
413.44,413.79,","
413.79,413.85,et
413.85,414.07,son
414.07,414.54,confrère
414.54,414.65,de
414.65,414.74,l'
414.74,415.13,unique
415.13,415.65,réverbère
415.65,415.81,du
415.81,416.08,pôle
416.08,416.52,Sud
416.52,417.02,","
417.02,417.43,menaient
417.43,417.6,des
417.6,417.83,vies
417.83,417.88,d'
417.88,418.78,oisiveté
418.93,419.01,et
419.01,419.13,de
419.13,420.09,nonchalance
420.09,420.59,:
420.59,420.75,ils
420.8,421.31,travaillaient
421.31,421.63,deux
421.63,421.93,fois
421.93,422.23,par
422.23,422.34,an
422.34,425.84,.
425.84,425.98593,quand
426.02,426.1381530000001,on
426.2,426.293047,veut
426.32,426.47,faire
426.47,426.60149800000005,de
426.60149800000005,426.714997,l'
426.714997,427.15,esprit
427.15,427.58,","
427.58,427.76,il
427.76,428.17,arrive
428.17,428.31,que
428.31,428.37,l'
428.37,428.55,on
428.55,428.9,mente
428.9,429.04,un
