onsets,offsets,word
100.99,101.81,:
101.81,101.81,""""
101.81,101.92,j'
101.92,101.95,ai
101.95,102.35,soif
102.35,102.74,aussi
102.74,103.03,...
103.03,103.52,cherchons
103.52,103.71,un
103.71,103.96,puits
103.96,104.87,...
104.87,104.87,""""
104.87,104.94,j'
104.94,105.12,eus
105.21,105.34,un
105.34,105.75,geste
105.75,105.86,de
105.86,106.56,lassitude
106.56,107.14037,:
107.14037,107.256092,il
107.256092,107.44,est
107.44,108.01,absurde
108.01,108.1,de
108.1,108.5,chercher
108.5,108.66,un
108.66,109.0,puits
109.0,109.23,","
109.23,109.37,au
109.37,110.01,hasard
110.01,110.07,","
110.07,110.22,dans
110.22,110.26,l'
110.26,110.99,immensité
110.99,111.11,du
111.11,111.71,désert
111.71,112.4,.
112.4,113.07,cependant
113.31,113.38,nous
113.38,113.52,nous
113.52,113.83,mîmes
113.83,113.94,en
113.94,114.41,marche
114.41,115.49,.
115.49,115.69,quand
115.69,115.86,nous
115.86,116.13,eûmes
116.18,116.81,marché
116.81,116.87,","
116.87,117.39,des
117.39,117.75,heures
117.75,117.85,","
117.85,117.98,en
117.98,118.78,silence
118.78,118.99,","
118.99,119.16,la
119.16,119.49,nuit
119.49,119.89,tomba
119.89,120.26,","
120.26,120.36,et
120.36,120.71,les
120.71,121.08,étoiles
121.08,121.77,commencèrent
121.77,121.87,de
121.87,122.01,s'
122.01,122.56,éclairer
122.56,123.35,.
123.35,123.47,je
123.47,123.71,les
123.71,124.34,apercevais
124.34,124.73,comme
124.73,124.85,en
124.85,125.29,rêve
125.29,125.53,","
125.53,125.92,ayant
125.92,126.04,un
126.04,126.18,peu
126.18,126.3,de
126.3,126.87,fièvre
126.87,127.06,","
127.06,127.18,à
127.18,127.48,cause
127.48,127.58,de
127.58,127.71,ma
127.71,128.2,soif
128.2,129.21,.
129.21,129.45,les
129.45,129.61,mots
129.61,129.72,du
129.72,130.0,petit
130.0,130.43,prince
130.43,131.06,dansaient
131.06,131.14,dans
131.14,131.29,ma
131.29,131.92,mémoire
131.92,132.92,:
132.92,132.92,""""
132.92,133.09,tu
133.09,133.17,as
133.17,133.34,donc
133.34,133.73,soif
133.73,133.73,","
133.73,133.86,toi
133.86,134.28,aussi
134.28,134.68,?
134.68,134.68,""""
134.68,134.91,lui
134.91,135.34,demandai
135.34,135.34,-
135.34,135.55,je
135.55,136.3,.
136.3,136.57,mais
136.57,136.63,il
136.63,136.67,ne
136.67,137.17,répondit
137.17,137.39,pas
137.39,137.44,à
137.44,137.54,ma
137.54,138.03,question
138.03,138.69,.
138.69,138.87,il
138.87,138.95,me
138.95,139.12,dit
139.12,139.87,simplement
139.87,140.74,:
140.74,140.74,""""
140.74,140.88,l'
140.88,141.02,eau
141.02,141.24,peut
141.24,141.51,aussi
141.51,141.82,être
141.82,142.13,bonne
142.13,142.26,pour
142.26,142.38,le
142.38,142.91,coeur
142.91,144.21,...
144.21,144.21,""""
144.21,144.31,je
144.31,144.46,ne
144.46,144.79,compris
144.79,144.92,pas
144.92,145.1,sa
145.1,145.7,réponse
145.7,145.81,mais
145.81,145.95,je
145.95,146.1,me
146.1,146.41,tus
146.41,146.87,...
146.87,147.02,je
147.02,147.33,savais
147.33,147.58,bien
147.58,147.71,qu'
147.71,147.79,il
147.79,147.9,ne
147.9,148.15,fallait
148.15,148.33,pas
148.33,148.36,l'
148.36,148.97,interroger
148.97,150.2,.
150.2,150.33,il
150.33,150.62,était
150.62,151.24,fatigué
151.24,151.67,.
151.67,151.8,il
151.8,151.98,s'
152.03,152.33,assit
152.33,152.98,.
152.98,153.12,je
153.17,153.2,m'
153.2,153.58,assis
153.58,153.86,auprès
153.86,153.92,de
153.92,154.25,lui
154.25,154.97,.
154.97,155.21,et
155.21,155.47,","
155.47,155.87,après
155.87,155.95,un
155.95,156.66,silence
156.66,156.86,","
156.86,157.06,il
157.06,157.27,dit
157.27,157.89,encore
157.89,158.68,:
158.68,158.68,""""
158.68,159.03,les
159.03,159.33,étoiles
159.33,159.63,sont
159.63,160.09,belles
160.09,160.25,","
160.25,160.38,à
160.38,160.64,cause
160.64,160.69,d'
160.73,160.91,une
160.91,161.38,fleur
161.38,161.53,que
161.53,161.58,l'
161.58,161.67,on
161.67,161.79,ne
161.79,161.97,voit
161.97,162.22,pas
162.22,163.13,...
163.13,163.13,""""
163.13,163.28,je
163.28,163.95,répondis
163.95,164.06,""""
164.06,164.29,bien
164.29,164.77,sûr
164.77,165.23,""""
165.23,165.27,et
165.27,165.41,je
165.41,166.07,regardai
166.07,166.22,","
166.22,166.49,sans
166.49,166.95,parler
166.95,167.27,","
167.27,167.5,les
167.5,167.76,plis
167.76,167.86,du
167.86,168.33,sable
168.33,168.53,sous
168.53,168.64,la
168.64,169.07,lune
169.07,170.2,.
170.2,170.2,""""
170.2,170.28,le
170.28,170.81,désert
170.81,170.92,est
170.92,171.2,beau
171.2,171.53,""""
171.53,171.53,","
171.53,171.93,ajouta
171.93,171.93,-
171.93,172.05,t
172.05,172.05,-
172.05,172.350347,il
172.350347,172.739301,.
172.739301,173.128255,.
173.128255,173.128255,.
173.128255,173.205402,et
173.205402,173.321124,c'
173.321124,173.54,était
173.54,173.78,vrai
173.78,174.36,.
174.36,174.44,j'
174.44,174.65,ai
174.74,175.38,toujours
175.38,175.6,aimé
175.6,175.7,le
175.7,176.28,désert
176.28,176.89,.
176.89,177.0,on
177.0,177.11,s'
177.11,177.52,assoit
177.52,177.78,sur
177.78,177.96,une
177.96,178.2,dune
178.2,178.33,de
178.33,178.89,sable
178.89,179.28,.
179.28,179.41,on
179.41,179.53,ne
179.53,179.74,voit
179.74,180.09,rien
180.09,180.7,.
180.7,180.87,on
180.87,181.02,n'
181.02,181.48,entend
181.48,181.83,rien
181.83,182.67,.
182.67,182.82,et
182.93,183.51,cependant
183.71,184.13,quelque
184.13,184.61,chose
184.61,185.09,rayonne
185.09,185.18,en
185.18,185.92,silence
185.92,187.12,...
187.12,187.12,""""
187.12,187.33,ce
187.33,187.56,qui
187.56,187.99,embellit
187.99,188.03,le
188.03,188.65,désert
188.65,188.9,","
188.9,189.1,dit
189.1,189.17,le
189.17,189.47,petit
189.47,189.98,prince
189.98,190.4,","
190.4,190.49,c'
190.49,190.57,est
190.57,190.65,qu'
190.65,190.77,il
190.77,191.12,cache
191.12,191.28,un
191.28,191.59,puits
191.59,191.97,quelque
191.97,192.41,part
192.41,193.49,...
193.49,193.49,""""
193.49,193.61,je
193.61,193.99,fus
193.99,194.4,surpris
194.4,194.54,de
194.54,195.13,comprendre
195.13,195.74,soudain
195.74,195.99,ce
195.99,196.81,mystérieux
196.81,197.29,rayonnement
197.29,197.42,du
197.42,197.96,sable
197.96,198.71,.
198.71,199.12,lorsque
199.12,199.21,j'
199.21,199.48,étais
199.48,199.72,petit
199.72,200.17,garçon
200.17,200.49,","
200.49,200.62,j'
200.62,201.09,habitais
201.09,201.28,une
201.28,201.59,maison
201.59,202.18,ancienne
202.18,202.68,","
202.68,202.76,et
202.76,202.88,la
202.88,203.38,légende
203.38,203.98,racontait
203.98,204.11,qu'
204.11,204.17,un
204.17,204.78,trésor
204.78,204.88,y
204.88,205.17,était
205.17,205.63,enfoui
205.63,206.25,.
206.25,206.49,bien
206.49,206.89,sûr
206.89,207.19,","
207.19,207.83,jamais
207.83,208.53,personne
208.53,208.55,n'
208.55,208.62,a
208.62,208.86,su
208.86,209.0,le
209.0,209.77,découvrir
209.77,210.02,","
210.02,210.29,ni
210.29,210.47,peut
210.47,210.47,-
210.47,210.82,être
210.82,211.06,même
211.06,211.2,ne
211.2,211.25,l'
211.25,211.31,a
211.31,211.86,cherché
211.86,212.6,.
212.6,212.93,mais
212.93,212.99,il
212.99,213.58,enchantait
213.71,214.05,toute
214.05,214.36,cette
214.36,214.71,maison
214.71,215.7,.
215.7,215.94,ma
215.99,216.42,maison
216.42,216.94,cachait
216.94,217.01,un
217.01,217.62,secret
217.77,217.87,au
217.87,218.2,fond
218.2,218.32,de
218.32,218.59,son
218.59,219.06,coeur
219.06,219.9,...
219.9,219.9,""""
219.9,220.2,oui
220.2,220.38,","
220.38,220.65,dis
220.65,220.65,-
220.65,220.68,je
220.68,220.76,au
220.76,221.02,petit
221.02,221.52,prince
221.52,221.95,","
221.95,222.04,qu'
222.04,222.19,il
222.19,222.29,s'
222.29,222.65,agisse
222.65,222.74,de
222.74,222.93,la
222.93,223.25,maison
223.25,223.44,","
223.44,223.71,des
223.71,224.19,étoiles
224.36,224.49,ou
224.49,224.64,du
224.64,225.22,désert
225.22,225.39,","
225.39,225.55,ce
225.55,225.73,qui
225.73,225.9,fait
225.9,226.09,leur
226.09,226.54,beauté
226.68,226.98,est
226.98,227.79,invisible
227.79,228.76,!
228.76,228.76,-
228.76,228.86,je
228.86,229.06,suis
229.06,229.52,content
229.52,229.76,","
229.76,230.07,dit
230.07,230.07,-
230.07,230.36,il
230.36,230.81,","
230.81,230.92,que
230.92,231.08,tu
231.08,231.26,sois
231.26,231.29,d'
231.29,231.68,accord
231.68,231.89,avec
231.89,232.03,mon
232.03,232.57,renard
232.57,233.94,.
233.94,233.94,""""
233.94,234.28,comme
234.28,234.31,le
234.31,234.56,petit
234.56,234.87,prince
234.96,235.03,s'
235.03,235.49,endormait
235.49,235.8,","
235.8,235.95,je
235.95,236.12,le
236.12,236.34,pris
236.34,236.48,dans
236.48,236.64,mes
236.64,236.9,bras
236.9,237.23,","
237.23,237.29,et
237.29,237.41,me
237.41,237.83,remis
237.83,237.92,en
237.92,238.39,route
238.39,239.0,.
239.0,239.13,j'
239.13,239.58,étais
239.67,239.83,ému
239.83,240.44,.
240.44,240.68,il
240.68,240.75,me
240.75,241.29,semblait
241.29,241.76,porter
241.76,241.9,un
241.9,242.47,trésor
242.47,243.26,fragile
243.26,244.23,.
244.23,244.47,il
244.47,244.54,me
244.54,245.03,semblait
245.03,245.41,même
245.41,245.61,qu'
245.61,245.69,il
245.69,245.75,n'
245.75,245.89,y
245.89,246.0,eût
246.0,246.48,rien
246.48,246.65,de
246.65,246.97,plus
246.97,247.58,fragile
247.58,247.82,sur
247.82,247.97,la
247.97,248.48,terre
248.48,249.26,.
249.26,249.48,je
249.48,250.12,regardais
250.12,250.32,","
250.32,250.44,à
250.44,250.54,la
250.54,251.01,lumière
251.01,251.14,de
251.14,251.25,la
251.25,251.69,lune
251.69,252.03,","
252.03,252.2,ce
252.2,252.54,front
252.54,252.97,pâle
252.97,253.18,","
253.18,253.48,ces
253.48,253.65,yeux
253.65,254.02,clos
254.02,254.44,","
254.44,254.65,ces
254.65,255.04,mèches
255.04,255.14,de
255.14,255.54,cheveux
255.54,255.72,qui
255.72,256.23,tremblaient
256.23,256.32,au
256.32,256.57,vent
256.57,257.02,","
257.02,257.08,et
257.08,257.25,je
257.25,257.39,me
257.39,257.86,disais
257.86,258.38,:
258.38,258.38,""""
258.38,258.61,ce
258.61,258.75,que
258.75,258.92,je
258.92,259.07,vois
259.07,259.22,là
259.22,259.32,n'
259.32,259.4,est
259.4,259.49,qu'
259.49,259.64,une
259.64,260.23,écorce
260.23,260.54,.
260.54,260.75,le
260.75,261.18,plus
261.18,261.78,important
261.78,261.93,est
261.93,262.7,invisible
262.7,263.88,...
263.88,263.88,""""
263.88,264.11,comme
264.11,264.21,ses
264.21,264.66,lèvres
264.66,265.35,entrouvertes
265.46,266.06,ébauchaient
266.06,266.17,un
266.17,266.48,demi
266.48,266.48,-
266.48,267.08,sourire
267.35,267.51,je
267.51,267.64,me
267.64,267.88,dis
267.88,268.44,encore
268.44,268.95,:
268.95,268.95,""""
268.95,269.21,ce
269.21,269.4,qui
269.4,269.45,m'
269.45,269.7,émeut
269.7,270.02,si
270.02,270.37,fort
270.37,270.49,de
270.49,270.67,ce
270.67,270.97,petit
270.97,271.35,prince
271.35,271.87,endormi
271.87,272.27,","
272.27,272.36,c'
272.36,272.43,est
272.43,272.64,sa
272.64,273.39,fidélité
273.39,273.58,pour
273.58,273.68,une
273.68,274.16,fleur
274.16,274.61,","
274.61,274.73,c'
274.73,274.84,est
274.84,274.87,l'
274.87,275.34,image
275.34,275.37,d'
275.37,275.61,une
275.61,276.02,rose
276.02,276.27,qui
276.27,276.71,rayonne
276.71,276.81,en
276.81,277.08,lui
277.08,277.46,comme
277.46,277.6,la
277.6,278.04,flamme
278.04,278.1,d'
278.1,278.31,une
278.31,278.73,lampe
278.73,278.97,","
278.97,279.25,même
279.25,279.54,quand
279.54,279.7,il
279.7,280.15,dort
280.15,281.14,...
281.14,281.14,""""
281.14,281.23,et
281.23,281.34,je
281.4,281.49,le
281.49,281.99,devinai
281.99,282.13,plus
282.13,282.7,fragile
282.7,283.22,encore
283.22,283.9,.
283.9,284.07,il
284.07,284.29,faut
284.29,284.62,bien
284.62,285.08,protéger
285.08,285.23,les
285.23,285.66,lampes
285.66,286.1,:
286.1,286.33,un
286.38,286.58,coup
286.58,286.74,de
286.74,286.97,vent
286.97,287.12,peut
287.12,287.35,les
287.35,287.91,éteindre
287.91,289.03,...
289.03,289.22,et
289.22,289.5,","
289.5,289.98,marchant
290.06,290.49,ainsi
290.49,291.05,","
291.05,291.24,je
291.24,291.8,découvris
291.8,291.94,le
291.94,292.27,puits
292.61,292.72,au
292.72,293.06,lever
293.06,293.21,du
293.21,293.68,jour
293.68,297.08,.
297.08,297.08,""""
297.08,297.15,les
297.28,297.75,hommes
297.75,297.9,","
297.9,298.07,dit
298.15,298.25,le
298.25,298.56,petit
298.56,299.11,prince
299.11,299.66,","
299.66,299.8,ils
299.8,299.96,s'
299.96,300.52,enfournent
300.52,300.67,dans
300.67,300.79,les
300.79,301.4,rapides
301.4,301.75,","
301.75,301.88,mais
301.88,302.05,ils
302.05,302.12,ne
302.12,302.38,savent
302.43,302.59,plus
302.59,302.74,ce
302.74,302.83,qu'
302.83,302.91,ils
302.91,303.54,cherchent
303.54,303.81,.
303.81,304.21,alors
304.28,304.36,ils
304.36,304.52,s'
304.52,304.95,agitent
305.08,305.19,et
305.19,305.47,tournent
305.47,305.62,en
305.62,305.79,rond
305.79,306.66,...
306.66,306.66,""""
306.66,306.8,et
306.8,306.86,il
306.86,307.31,ajouta
307.31,308.0,:
308.0,308.0,""""
308.0,308.18,ce
308.22,308.26,n'
308.26,308.37,est
308.37,308.5,pas
308.5,308.65,la
308.65,309.06,peine
309.06,309.96,...
309.96,309.96,""""
309.96,310.2,le
310.2,310.51,puits
310.51,310.65,que
310.65,310.87,nous
310.87,311.24,avions
311.24,311.64,atteint
311.77,311.87,ne
311.87,312.52,ressemblait
312.52,312.83,pas
312.83,312.89,aux
312.89,313.16,puits
313.16,313.79,sahariens
313.79,314.39,.
314.39,314.6,les
314.6,314.86,puits
314.86,315.44,sahariens
315.44,315.62,sont
315.62,315.72,de
315.72,316.14,simples
316.14,316.42,trous
316.42,316.85,creusés
316.85,317.0,dans
317.0,317.1,le
317.1,317.65,sable
317.65,318.35,.
318.35,318.73,celui
318.73,318.73,-
318.73,318.86,là
318.86,319.62,ressemblait
319.62,319.66,à
319.66,319.85,un
319.85,320.1,puits
320.1,320.26,de
320.26,320.89,village
320.89,321.62,.
321.62,321.83,mais
321.83,322.03,il
322.03,322.06,n'
322.06,322.16,y
322.16,322.36,avait
322.36,322.59,là
322.67,323.12,aucun
323.12,323.69,village
323.69,324.02,","
324.02,324.08,et
324.08,324.24,je
324.24,324.71,croyais
324.71,325.2,rêver
325.2,326.17,.
326.17,326.17,""""
326.17,326.19,c'
326.19,326.41,est
326.41,326.9,étrange
326.9,327.11,","
327.11,327.3,dis
327.3,327.3,-
327.3,327.43,je
327.43,327.48,au
327.48,327.75,petit
327.75,328.26,prince
328.26,328.62,","
328.62,328.86,tout
328.86,328.98,est
328.98,329.36,prêt
329.36,329.59,:
329.59,329.74,la
329.74,330.22,poulie
330.22,330.34,","
330.34,330.56,le
330.56,330.91,seau
331.05,331.14,et
331.14,331.28,la
331.28,331.71,corde
331.71,332.54,...
332.54,332.54,""""
332.54,332.81,il
332.81,333.05,rit
333.05,333.39,","
333.39,333.76,toucha
333.76,333.87,la
333.91,334.35,corde
334.35,334.62,","
334.62,334.76,fit
334.76,335.06,jouer
335.06,335.21,la
335.21,335.62,poulie
335.62,336.34,.
336.34,336.44,et
336.44,336.61,la
336.61,336.97,poulie
336.97,337.53,gémit
337.53,337.8,comme
337.8,338.22,gémit
338.22,338.43,une
338.43,338.82,vieille
338.82,339.5,girouette
339.63,339.88,quand
339.88,340.04,le
340.04,340.34,vent
340.39,340.54,a
340.54,340.99,longtemps
340.99,341.42,dormi
341.42,342.4,.
342.4,342.4,""""
342.4,342.56,tu
342.56,342.96,entends
342.96,343.21,","
343.21,343.41,dit
343.41,343.55,le
343.55,343.81,petit
343.81,344.3,prince
344.3,344.67,","
344.67,344.85,nous
344.85,345.27,réveillons
345.27,345.52,ce
345.52,345.82,puits
345.98,346.05,et
346.05,346.19,il
346.19,346.72,chante
346.72,347.92,...
347.92,347.92,""""
347.92,348.1,je
348.1,348.19,ne
348.19,348.5,voulais
348.5,348.57,pas
348.67,348.76,qu'
348.76,348.84,il
348.84,349.07,fit
349.07,349.17,un
349.17,349.77,effort
349.77,350.49,:
350.49,350.49,""""
350.49,350.75,laisse
350.75,350.75,-
350.75,350.88,moi
350.88,351.37,faire
351.37,351.54,","
351.54,351.74,lui
351.74,351.95,dis
351.95,351.95,-
351.95,352.15,je
352.15,352.42,","
352.42,352.54,c'
352.54,352.61,est
352.61,352.83,trop
352.83,353.13,lourd
353.13,353.31,pour
353.31,353.51,toi
353.51,354.61,.
354.61,354.61,""""
354.61,355.28,lentement
355.42,355.57,je
355.57,356.12,hissai
356.12,356.25,le
356.25,356.5,seau
356.5,356.92,jusqu'
356.92,356.99,à
356.99,357.1,la
357.1,357.71,margelle
357.71,358.17,.
358.17,358.36,je
358.36,358.42,l'
358.42,358.55,y
358.55,359.12,installai
359.12,359.47,bien
359.47,359.54,d'
359.54,359.96,aplomb
359.96,360.67,.
360.67,360.81,dans
360.81,361.07,mes
361.07,361.43,oreilles
361.43,361.78,durait
361.78,361.89,le
361.89,362.21,chant
362.21,362.35,de
362.35,362.47,la
362.47,362.87,poulie
363.35,363.53,et
363.53,363.66,","
363.66,363.89,dans
363.89,364.01,l'
364.01,364.09,eau
364.09,364.29,qui
364.29,364.73,tremblait
364.73,365.26,encore
365.26,365.67,","
365.67,365.84,je
365.84,366.25,voyais
366.25,366.93,trembler
366.93,367.02,le
367.02,367.67,soleil
367.67,368.59,.
368.59,368.59,""""
368.59,368.76,j'
368.76,368.81,ai
368.81,369.23,soif
369.23,369.26,de
369.31,369.63,cette
369.63,369.71,eau
369.71,369.71,-
369.71,369.88,là
369.88,370.29,","
370.29,370.46,dit
370.46,370.6,le
370.6,370.87,petit
370.87,371.35,prince
371.35,371.74,","
371.74,371.94,donne
371.94,371.94,-
371.94,372.23,moi
372.23,372.25,à
372.25,372.7,boire
372.7,373.74,...
373.74,373.74,""""
373.74,373.79,et
373.79,373.97,je
373.97,374.46,compris
374.46,374.6,ce
374.6,374.68,qu'
374.68,374.79,il
374.84,374.95,avait
374.95,375.57,cherché
375.57,376.74,!
376.74,376.88,je
376.88,377.5,soulevai
377.5,377.57,le
377.57,377.91,seau
377.91,378.38,jusqu'
378.38,378.45,à
378.45,378.6,ses
378.6,379.12,lèvres
379.12,379.68,.
379.68,379.93,il
379.93,380.2,but
380.2,380.45,","
380.45,380.73,les
380.73,380.89,yeux
380.89,381.4,fermés
381.4,382.07,.
382.07,382.19,c'
382.19,382.47,était
382.47,382.89,doux
382.96,383.28,comme
383.28,383.43,une
383.43,383.92,fête
383.92,384.73,.
384.73,385.03,cette
385.03,385.2,eau
385.2,385.42,était
385.42,385.8,bien
385.8,386.01,autre
386.01,386.36,chose
386.36,386.5,qu'
386.5,386.61,un
386.61,387.08,aliment
387.08,387.96,.
387.96,388.14,elle
388.14,388.37,était
388.37,388.57,née
388.57,388.69,de
388.69,388.82,la
388.82,389.17,marche
389.17,389.33,sous
389.33,389.5,les
389.5,390.02,étoiles
390.02,390.32,","
390.32,390.49,du
390.49,390.77,chant
390.77,390.88,de
390.88,391.0,la
391.0,391.39,poulie
391.39,391.73,","
391.73,391.82,de
391.82,391.91,l'
391.91,392.38,effort
392.38,392.49,de
392.49,392.62,mes
