word,onsets,offsets
poules,155.3,155.69
C',156.05,156.17
est,156.17,156.22
leur,156.22,156.41
seul,156.41,156.63
intérêt,156.63,157.08
Tu,157.74,157.84
cherches,157.84,158.2
des,158.2,158.36
poules,158.36,158.69
Non,159.74,159.96
dit,160.25,160.54
le,160.54,160.57
petit,160.57,160.85
prince,160.85,161.39
Je,161.72,161.81
cherche,161.81,162.22
des,162.22,162.46
amis,162.46,162.8
Qu',163.33,163.38
est,163.38,163.48
ce,163.48,163.55
que,163.55,163.64
signifie,163.64,164.34
apprivoiser,164.39,165.21
C',166.15,166.26
est,166.26,166.37
une,166.37,166.48
chose,166.48,166.94
trop,166.94,167.16
oubliée,167.22,167.78
dit,168.07,168.25
le,168.25,168.35
renard,168.35,168.85
Ça,169.25,169.43
signifie,169.43,170.12
créer,170.12,170.56
des,170.56,170.76
liens,170.76,171.13
Créer,171.92,172.3
des,172.3,172.58
liens,172.58,172.8
Bien,173.65,173.88
sûr,173.88,174.37
dit,174.61,174.81
le,174.81,174.93
renard,174.93,175.43
Tu,176.0,176.12
n',176.12,176.15
es,176.15,176.34
encore,176.34,176.63
pour,176.63,176.8
moi,176.8,177.02
qu',177.02,177.1
un,177.1,177.2
petit,177.2,177.43
garçon,177.43,177.89
tout,177.89,178.07
semblable,178.07,178.6
à,178.6,178.67
cent,178.67,179.03
mille,179.03,179.31
petits,179.31,179.6
garçons,179.6,180.02
Et,180.5,180.55
je,180.55,180.71
n',180.71,180.77
ai,180.77,180.89
pas,180.89,181.01
besoin,181.01,181.31
de,181.31,181.46
toi,181.46,181.69
Et,182.22,182.27
tu,182.27,182.41
n',182.41,182.47
as,182.47,182.58
pas,182.58,182.74
besoin,182.74,183.08
de,183.08,183.17
moi,183.17,183.35
non,183.35,183.49
plus,183.49,183.84
Je,184.4,184.55
ne,184.55,184.65
suis,184.65,184.91
pour,184.91,185.08
toi,185.08,185.37
qu',185.37,185.46
un,185.46,185.56
renard,185.56,186.06
semblable,186.06,186.67
à,186.72,186.83
cent,186.83,187.1
mille,187.1,187.35
renards,187.35,187.83
Mais,188.57,188.96
si,188.96,189.18
tu,189.18,189.33
m',189.33,189.42
apprivoises,189.42,190.19
nous,190.63,190.85
aurons,190.85,191.05
besoin,191.05,191.46
l',191.46,191.49
un,191.49,191.6
de,191.6,191.71
l',191.71,191.79
autre,191.79,192.19
Tu,192.76,192.88
seras,192.88,193.26
pour,193.26,193.43
moi,193.43,193.72
unique,193.84,194.28
au,194.28,194.35
monde,194.35,194.79
Je,195.27,195.41
serai,195.41,195.77
pour,195.77,195.94
toi,195.94,196.3
unique,196.34,196.7
au,196.7,196.75
monde,196.75,197.18
Je,198.44,198.71
commence,198.71,199.14
à,199.14,199.23
comprendre,199.23,200.01
dit,200.3,200.47
le,200.47,200.56
petit,200.56,200.88
prince,200.88,201.44
Il,202.27,202.43
y,202.43,202.55
a,202.55,202.58
une,202.66,202.79
fleur,202.87,203.35
Je,203.59,203.75
crois,203.75,204.0
qu',204.0,204.09
elle,204.09,204.21
m',204.21,204.28
a,204.28,204.42
apprivoisé,204.42,205.08
C',206.06,206.17
est,206.17,206.26
possible,206.26,206.87
dit,207.12,207.36
le,207.36,207.4
renard,207.4,207.91
On,208.56,208.63
voit,208.75,208.91
sur,208.91,209.07
la,209.07,209.19
Terre,209.19,209.57
toutes,209.57,209.79
sortes,209.79,210.14
de,210.14,210.25
choses,210.25,210.76
Oh,211.75,211.96
ce,211.96,212.14
n',212.14,212.19
est,212.19,212.27
pas,212.27,212.37
sur,212.37,212.57
la,212.57,212.69
Terre,212.69,213.18
dit,213.5,213.65
le,213.65,213.76
petit,213.76,214.04
prince,214.04,214.58
Le,215.5,215.67
renard,215.67,216.16
parut,216.16,216.5
très,216.5,216.96
intrigué,216.96,217.56
Sur,218.28,218.57
une,218.57,218.66
autre,218.66,218.88
planète,218.88,219.5
Oui,220.24,220.53
Il,221.23,221.39
y,221.46,221.52
a,221.52,221.56
des,221.56,221.63
chasseurs,221.63,222.28
sur,222.28,222.44
cette,222.44,222.61
planète,222.61,222.99
là,222.99,223.17
Non,224.05,224.26
Ça,225.0,225.33
c',225.42,225.5
est,225.5,225.64
intéressant,225.64,226.27
Et,226.81,226.85
des,226.85,227.0
poules,227.0,227.39
Non,228.13,228.43570899999997
Rien,229.25,229.597909
n',229.597909,229.674035
est,229.674035,229.76
parfait,229.76,230.33
soupira,230.59,231.14
le,231.14,231.24
renard,231.24,231.81
Mais,232.53,232.72
le,232.72,232.76
renard,232.76,233.33
revint,233.33,233.67
à,233.67,233.75
son,233.75,233.98
idée,233.98,234.38
Ma,235.12,235.27
vie,235.27,235.37
est,235.37,235.63
monotone,235.63,236.33
Je,236.7,236.85
chasse,236.85,237.19
les,237.19,237.35
poules,237.35,237.76
les,237.94,238.26
hommes,238.26,238.47
me,238.47,238.56
chassent,238.56,239.12
Toutes,239.62,239.88
les,239.88,240.03
poules,240.03,240.2
se,240.2,240.38
ressemblent,240.38,240.95
et,241.07,241.22
tous,241.22,241.38
les,241.38,241.65
hommes,241.65,241.84
se,241.84,241.96
ressemblent,241.96,242.56
Je,243.06,243.26
m',243.26,243.32
ennuie,243.32,243.68
donc,243.68,244.0
un,244.0,244.11
peu,244.11,244.4
Mais,245.23,245.61
si,245.61,245.82
tu,245.82,245.96
m',245.96,246.02
apprivoises,246.02,246.7
ma,247.14,247.32
vie,247.32,247.56
sera,247.56,247.92
comme,247.92,248.13
ensoleillée,248.13,248.79
Je,249.37,249.57
connaîtrai,249.57,250.17
un,250.21,250.46
bruit,250.46,250.68
de,250.68,250.85
pas,250.85,251.06
qui,251.06,251.27
sera,251.27,251.55
différent,251.55,252.05
de,252.05,252.2
tous,252.2,252.5
les,252.5,252.76
autres,252.76,253.14
Les,253.71,254.05
autres,254.05,254.32
pas,254.32,254.54
me,254.54,254.64
font,254.64,254.9
rentrer,254.9,255.4
sous,255.4,255.59
terre,255.59,256.08
Le,256.66,256.92
tien,256.92,257.21
m',257.21,257.28
appellera,257.28,257.79
hors,257.84,258.02
du,258.02,258.12
terrier,258.12,258.68
comme,258.85,259.08
une,259.08,259.18
musique,259.18,259.78
Et,260.31,260.4
puis,260.4,260.7
regarde,260.7,261.32
Tu,261.8,261.94
vois,261.94,262.22
là,262.22,262.4
bas,262.4,262.62
les,262.76,262.88
champs,262.88,263.12
de,263.12,263.26
blé,263.26,263.58
Je,264.15,264.29
ne,264.29,264.39
mange,264.39,264.67
pas,264.67,264.82
de,264.82,264.98
pain,264.98,265.16
Le,265.62,265.85
blé,265.85,266.17
pour,266.17,266.31
moi,266.31,266.56
est,266.56,266.71
inutile,266.71,267.31
Les,267.85,267.99
champs,267.99,268.23
de,268.23,268.35
blé,268.35,268.57
ne,268.57,268.66
me,268.66,268.77
rappellent,268.77,269.21
rien,269.21,269.54
Et,270.13,270.2
ça,270.2,270.49
c',270.71,270.86
est,270.86,270.95
triste,270.95,271.55
Mais,272.26,272.43
tu,272.43,272.59
as,272.59,272.67
des,272.67,272.77
cheveux,272.77,273.18
couleur,273.18,273.56
d',273.56,273.63
or,273.63,273.98
Alors,274.43,275.01
ce,275.01,275.28
sera,275.28,275.48
merveilleux,275.48,276.08
quand,276.08,276.23
tu,276.23,276.37
m',276.37,276.46
auras,276.46,276.73
apprivoisé,276.73,277.41
Le,278.01,278.23
blé,278.23,278.62
qui,278.85,279.02
est,279.02,279.14
doré,279.14,279.61
me,279.86,280.02
fera,280.02,280.36
souvenir,280.36,280.86
de,280.86,280.99
toi,280.99,281.26
Et,281.99,282.07
j',282.07,282.19
aimerai,282.19,282.62
le,282.62,282.76
bruit,282.76,283.09
du,283.09,283.27
vent,283.27,283.5
dans,283.5,283.64
le,283.64,283.8
blé,283.8,284.09
Le,285.19,285.35
renard,285.35,285.76
se,285.76,285.97
tut,285.97,286.288425
et,286.54218,286.658908
regarda,286.658908,287.23
longtemps,287.23,287.82
le,287.82,287.94
petit,287.94,288.26
prince,288.26,288.89
S',289.8,289.97
il,289.97,290.12
te,290.12,290.27
plaît,290.27,290.6
apprivoise,291.15,291.8
moi,291.8,292.04
dit,292.44,292.73
il,292.73,293.07
Je,294.1,294.23
veux,294.23,294.44
bien,294.44,294.74
répondit,295.13,295.55
le,295.55,295.66
petit,295.66,295.93
prince,295.93,296.49
mais,296.84,297.09
je,297.09,297.12
n',297.12,297.17
ai,297.17,297.27
pas,297.27,297.42
beaucoup,297.42,297.67
de,297.67,297.79
temps,297.79,298.02
J',298.5,298.62
ai,298.62,298.68
des,298.68,298.82
amis,298.91,299.17
à,299.17,299.24
découvrir,299.24,299.82
et,299.94,300.04
beaucoup,300.04,300.33
de,300.33,300.44
choses,300.44,300.77
à,300.77,300.84
connaître,300.84,301.4
On,302.63,302.77
ne,302.77,302.9
connaît,302.9,303.2
que,303.2,303.37
les,303.37,303.45
choses,303.45,303.79
que,303.79,303.93
l',303.93,303.96
on,303.96,304.08
apprivoise,304.08,304.8
dit,305.19,305.37
le,305.37,305.43
renard,305.43,306.02
Les,306.66,307.01
hommes,307.11,307.21
n',307.21,307.26
ont,307.26,307.39
plus,307.39,307.6
le,307.6,307.76
temps,307.76,307.96
de,307.96,308.08
rien,308.08,308.45
connaître,308.45,309.14
Ils,309.45,309.71
achètent,309.71,310.09
des,310.09,310.2
choses,310.2,310.6
toutes,310.64,310.89
faites,310.89,311.14
chez,311.14,311.3
les,311.3,311.41
marchands,311.41,311.83
Mais,312.33,312.48
comme,312.48,312.7
il,312.7,312.79
n',312.79,312.84
existe,312.84,313.35
point,313.35,313.59
de,313.59,313.69
marchands,313.69,314.04
d',314.04,314.1
amis,314.1,314.38
les,314.79,315.17
hommes,315.17,315.37
n',315.37,315.42
ont,315.42,315.51
plus,315.51,315.69
d',315.69,315.73
amis,315.73,316.04
Si,316.75,316.93
tu,316.93,317.07
veux,317.07,317.25
un,317.25,317.43
ami,317.43,317.78
apprivoise,318.04,318.63
moi,318.63,318.82
Que,319.77,319.91
faut,319.91,319.98
Il,319.98,320.05
faire,320.05,320.68
dit,321.11,321.26
le,321.26,321.37
petit,321.37,321.65
prince,321.65,322.21
Il,323.07,323.28
faut,323.28,323.41
être,323.46,323.81
très,323.81,324.15
patient,324.15,324.59
répondit,324.97,325.43
le,325.43,325.53
renard,325.53,326.1
Tu,326.94,327.08
t',327.08,327.18
assoiras,327.18,327.55
d',327.55,327.61
abord,327.61,327.97
un,327.97,328.11
peu,328.11,328.23
loin,328.23,328.43
de,328.43,328.54
moi,328.54,328.81
comme,329.16,329.4
ça,329.4,329.66
dans,329.95,330.16
l',330.16,330.24
herbe,330.24,330.66
Je,331.39,331.56
te,331.56,331.73
regarderai,331.73,332.31
du,332.31,332.41
coin,332.41,332.62
de,332.62,332.72
l',332.72,332.79
oeil,332.79,333.11
et,333.29,333.33
tu,333.33,333.48
ne,333.48,333.61
diras,333.61,333.91
rien,333.91,334.2
Le,334.96,335.2
langage,335.2,335.63
est,335.63,335.69
source,335.69,336.12
de,336.12,336.22
malentendus,336.22,336.93
Mais,337.79,338.2
chaque,338.42,338.84
jour,338.84,339.34
tu,339.49,339.65
pourras,339.65,339.92
t',339.92,339.98
asseoir,339.98,340.42
un,340.51,340.72
peu,340.72,340.92
plus,340.92,341.13
près,341.13,341.46
Le,342.85,342.95
lendemain,343.06,343.54
revint,343.54,343.85
le,343.85,343.98
petit,343.98,344.27
prince,344.27,344.8
Il,345.79,345.93870499999997
eût,345.989456,346.09
mieux,346.15,346.35
valu,346.35,346.63
revenir,346.63,347.16
à,347.16,347.2
la,347.2,347.3
même,347.3,347.5
heure,347.5,347.84
dit,348.21,348.41
le,348.41,348.46
renard,348.46,349.01
Si,349.67,349.91
tu,349.91,350.09
viens,350.09,350.43
par,350.43,350.6
exemple,350.6,351.12
à,351.24,351.36
quatre,351.36,351.68
heures,351.68,351.83
de,351.83,351.93
l',351.93,351.98
après,351.98,352.22
midi,352.22,352.62
dès,352.97,353.27
trois,353.27,353.75
heures,353.75,353.96
je,353.96,354.1
commencerai,354.1,354.85
d',354.85,354.91
être,354.91,355.17
heureux,355.17,355.46
Plus,356.46,356.77
l',356.77,356.8
heure,356.8,357.04
avancera,357.04,357.64
plus,357.94,358.24
je,358.24,358.46
me,358.46,358.55
sentirai,358.55,359.14
heureux,359.14,359.57
Â,360.53,360.66
quatre,360.71,360.97
heures,360.97,361.23
déjà,361.23,361.61
je,361.91,362.08
m',362.08,362.19
agiterai,362.19,362.9
et,362.9,362.92
m',362.92,363.0
inquiéterai,363.0,363.74
je,364.0,364.17
découvrirai,364.17,364.79
le,364.79,364.97
prix,364.97,365.33
du,365.33,365.47
bonheur,365.47,366.0
Mais,366.94,367.16
si,367.16,367.29
tu,367.29,367.5
viens,367.5,367.64
n',367.64,367.68
importe,367.68,368.09
quand,368.09,368.29
je,368.51,368.68
ne,368.68,368.8
saurai,368.8,369.08
jamais,369.08,369.49
à,369.49,369.57
quelle,369.57,369.76
heure,369.76,369.93
m',369.93,369.99
habiller,369.99,370.34
le,370.34,370.5
coeur,370.5,371.0
Il,371.36,371.52
faut,371.52,371.67
des,371.67,371.83
rites,371.83,372.25
Qu',373.375519,373.45164500000004
est,373.45164500000004,373.53792200000004
ce,373.53792200000004,373.65
qu',373.65,373.69
un,373.69,373.83
rite,373.83,374.25
dit,374.63,374.8
le,374.8,374.89
petit,374.89,375.2
prince,375.2,375.76
C',376.5,376.6
est,376.6,376.76
aussi,376.76,377.04
quelque,377.04,377.29
chose,377.29,377.6
de,377.6,377.71
trop,377.71,377.92
oublié,377.98,378.5
dit,378.88,379.05
le,379.05,379.17
renard,379.17,379.71
C',380.35,380.46
est,380.46,380.56
ce,380.56,380.67
qui,380.67,380.84
fait,380.84,381.03
qu',381.03,381.13
un,381.13,381.21
jour,381.21,381.52
est,381.52,381.58
différent,381.58,381.98
des,381.98,382.22
autres,382.22,382.43
jours,382.43,382.83
une,383.16,383.4
heure,383.4,383.74
des,383.74,383.97
autres,383.97,384.36
heures,384.36,384.68
Il,385.578031,385.699833
y,385.699833,385.83
a,385.83,385.91806299999996
un,385.953589,386.06
rite,386.06,386.4
par,386.4,386.54
exemple,386.54,387.08
chez,387.18,387.37
mes,387.37,387.47
chasseurs,387.47,388.12
Ils,388.94,389.16
dansent,389.16,389.51
le,389.51,389.61
jeudi,389.61,390.03
avec,390.03,390.26
les,390.26,390.37
filles,390.37,390.62
du,390.62,390.75
village,390.75,391.34
Alors,391.86,392.43
le,392.43,392.53
jeudi,392.53,392.98
est,392.98,393.14
jour,393.14,393.47
merveilleux,393.47,394.32
Je,395.11,395.31
vais,395.31,395.47
me,395.47,395.61
promener,395.61,396.05
jusqu',396.05,396.33
à,396.33,396.37
la,396.37,396.53
vigne,396.53,396.95
Si,397.46,397.63
les,397.63,397.73
chasseurs,397.73,398.25
dansaient,398.25,398.65
n',398.65,398.76
importe,398.76,399.22
quand,399.22,399.49
les,399.87,399.99
jours,399.99,400.28
se,400.28,400.44
ressembleraient,400.44,401.01
tous,401.01,401.43
et,401.72,401.77
je,401.77,401.89
n',401.89,401.99
aurais,401.99,402.23
point,402.23,402.42
de,402.42,402.53
vacances,402.53,403.14
Ainsi,404.73,405.27
le,405.27,405.32
petit,405.32,405.62
prince,405.62,406.12
apprivoisa,406.12,406.8
le,406.8,406.92
renard,406.92,407.53
Et,408.23,408.31
quand,408.31,408.51
l',408.51,408.6
heure,408.6,408.79
du,408.79,408.93
départ,408.93,409.36
fut,409.36,409.52
proche,409.52,410.16
Ah,411.12,411.705466
dit,411.91,412.09
le,412.09,412.23
renard,412.23,412.8
Je,413.47,413.68
pleurerai,413.73,414.43
C',415.52,415.65
est,415.65,415.76
ta,415.76,415.93
faute,415.93,416.46
dit,416.62,416.84
le,416.84,416.96
petit,416.96,417.23
prince,417.23,417.77
je,418.17,418.3
ne,418.35,418.38
te,418.44,418.54
souhaitais,418.54,418.93
point,418.93,419.13
de,419.13,419.26
mal,419.26,419.67
mais,419.83,420.0
tu,420.0,420.12
as,420.12,420.22
voulu,420.22,420.44
que,420.44,420.56
je,420.56,420.68
t',420.68,420.78
apprivoise,420.78,421.47
Bien,422.3,422.52
sûr,422.52,422.97
dit,423.33,423.51
le,423.51,423.57
renard,423.57,424.15
Mais,424.97,425.18
tu,425.18,425.32
vas,425.32,425.49
pleurer,425.49,425.99
dit,426.39,426.58
le,426.58,426.7
petit,426.7,426.96
prince,426.96,427.51
Bien,428.05,428.28
sûr,428.28,428.73
dit,429.22,429.33
le,429.33,429.49
renard,429.49,429.99
Alors,430.86,431.16
tu,431.16,431.34
n',431.34,431.38
y,431.38,431.59
gagnes,431.63,431.81
rien,431.81,432.15
J',433.04,433.3
y,433.3,433.32
gagne,433.32,433.78
dit,434.09,434.33
le,434.33,434.38
renard,434.38,434.9
à,435.29,435.45
cause,435.45,435.8
de,435.8,435.91
la,435.91,436.03
couleur,436.03,436.38
du,436.38,436.54
blé,436.54,436.8
Puis,438.05,438.4
il,438.4,438.46
ajouta,438.53,439.01
Va,439.56,439.79
revoir,439.79,440.18
les,440.18,440.26
roses,440.26,440.75
Tu,441.25,441.41
comprendras,441.41,441.98
que,441.98,442.09
la,442.09,442.26
tienne,442.26,442.53
est,442.53,442.66
unique,442.66,443.05
au,443.05,443.11
monde,443.11,443.51
Tu,444.05,444.21
reviendras,444.21,444.73
me,444.73,444.83
dire,444.83,445.12
adieu,445.12,445.52
et,445.87,445.89
je,445.89,446.04
te,446.04,446.19
ferai,446.19,446.55
cadeau,446.55,446.87
d',446.87,446.93
un,446.93,447.03
secret,447.03,447.54
Le,448.90873899999997,449.03054199999997
petit,449.03054199999997,449.35
prince,449.35,449.71
s',449.83,449.87
en,449.87,449.97
fut,449.97,450.15
revoir,450.15,450.54
les,450.54,450.66
roses,450.66,451.17
Vous,452.27,452.37
n',452.37,452.4
êtes,452.4,452.63
pas,452.63,452.78
du,452.78,452.93
tout,452.93,453.1
semblables,453.1,453.57
à,453.57,453.64
ma,453.64,453.77
rose,453.77,454.17
vous,454.41,454.55
n',454.55,454.62
êtes,454.62,454.76
rien,454.76,455.17
encore,455.17,455.74
leur,455.93,456.15
dit,456.15,456.43
il,456.43,456.73
Personne,457.26,457.92
ne,457.92,457.94
vous,457.94,458.17
a,458.17,458.32
apprivoisées,458.32,458.96
et,459.15,459.21
vous,459.21,459.32
n',459.32,459.41
avez,459.41,459.65
apprivoisé,459.65,460.28
personne,460.28,461.02
Vous,461.68,461.77
êtes,461.84,462.06
comme,462.06,462.34
était,462.34,462.58
mon,462.58,462.74
renard,462.74,463.29
Ce,464.05,464.16
n',464.16,464.22
était,464.22,464.48
qu',464.48,464.55
un,464.55,464.66
renard,464.66,465.12
semblable,465.12,465.7
à,465.7,465.76
cent,465.76,466.1
mille,466.1,466.32
autres,466.32,466.64
Mais,467.63,467.88
j',467.88,467.91
en,467.91,468.0
ai,468.09,468.16
fait,468.16,468.35
mon,468.35,468.58
ami,468.58,468.92
et,469.22,469.26
il,469.26,469.5
est,469.5,469.6
maintenant,469.6,470.16
unique,470.38,470.89
au,470.89,470.92
monde,470.92,471.538449
Et,472.578847,472.685424
les,472.685424,472.84
roses,472.84,473.05
étaient,473.05,473.41
gênées,473.41,473.87
Vous,474.98,475.08
êtes,475.08,475.44
belles,475.55,475.7
mais,475.87,476.01
vous,476.01,476.12
êtes,476.12,476.4
vides,476.4,476.81
leur,477.12,477.33
dit,477.33,477.58
il,477.58,477.72
encore,477.72,478.24
On,478.87,478.98
ne,478.98,479.1
peut,479.1,479.27
pas,479.27,479.4
mourir,479.4,479.78
pour,479.78,479.98
vous,479.98,480.28
Bien,480.91,481.11
sûr,481.11,481.52
ma,481.52,481.66
rose,481.66,481.92
à,481.92,482.0
moi,482.0,482.25
un,482.59,482.78
passant,482.78,483.13
ordinaire,483.13,483.71
croirait,483.71,484.08
qu',484.08,484.18
