word,onsets,offsets
un,84.05,84.21
ami,84.21,84.52
même,84.82,85.05
si,85.05,85.25
l',85.25,85.29
on,85.29,85.39
va,85.39,85.53
mourir,85.53,86.02
moi,86.68,86.92
je,87.13,87.27
suis,87.27,87.55
bien,87.55,87.8
content,87.8,88.2
d',88.2,88.26
avoir,88.26,88.6
eu,88.6,88.69
un,88.69,88.82
ami,88.82,89.05
renard,89.05,89.54
il,90.68,90.88
ne,90.88,90.91
mesure,90.97,91.27
pas,91.27,91.44
le,91.44,91.56
danger,91.56,92.04
me,92.21,92.39
dis,92.39,92.63
je,92.63,92.84
il,93.29,93.48
n',93.48,93.56
a,93.56,93.64
jamais,93.64,94.07
ni,94.07,94.29
faim,94.29,94.59
ni,94.59,94.79
soif,94.79,95.34
un,95.86,96.08
peu,96.08,96.24
de,96.24,96.36
soleil,96.36,96.8
lui,96.8,96.96
suffit,96.96,97.43
mais,98.35,98.67
il,98.67,98.74
me,98.74,98.84
regarda,98.84,99.41
et,99.64,99.69
répondit,99.69,100.24
à,100.24,100.31
ma,100.31,100.44
pensée,100.44,100.99
j',101.81,101.92
ai,101.92,101.95
soif,101.95,102.35
aussi,102.35,102.74
cherchons,103.03,103.52
un,103.52,103.71
puits,103.71,103.96
j',104.87,104.94
eus,104.94,105.12
un,105.21,105.34
geste,105.34,105.75
de,105.75,105.86
lassitude,105.86,106.56
il,107.14036999999999,107.256092
est,107.256092,107.44
absurde,107.44,108.01
de,108.01,108.1
chercher,108.1,108.5
un,108.5,108.66
puits,108.66,109.0
au,109.23,109.37
hasard,109.37,110.01
dans,110.07,110.22
l',110.22,110.26
immensité,110.26,110.99
du,110.99,111.11
désert,111.11,111.71
cependant,112.4,113.07
nous,113.31,113.38
nous,113.38,113.52
mîmes,113.52,113.83
en,113.83,113.94
marche,113.94,114.41
quand,115.49,115.69
nous,115.69,115.86
eûmes,115.86,116.13
marché,116.18,116.81
des,116.87,117.39
heures,117.39,117.75
en,117.85,117.98
silence,117.98,118.78
la,118.99,119.16
nuit,119.16,119.49
tomba,119.49,119.89
et,120.26,120.36
les,120.36,120.71
étoiles,120.71,121.08
commencèrent,121.08,121.77
de,121.77,121.87
s',121.87,122.01
éclairer,122.01,122.56
je,123.35,123.47
les,123.47,123.71
apercevais,123.71,124.34
comme,124.34,124.73
en,124.73,124.85
rêve,124.85,125.29
ayant,125.53,125.92
un,125.92,126.04
peu,126.04,126.18
de,126.18,126.3
fièvre,126.3,126.87
à,127.06,127.18
cause,127.18,127.48
de,127.48,127.58
ma,127.58,127.71
soif,127.71,128.2
les,129.21,129.45
mots,129.45,129.61
du,129.61,129.72
petit,129.72,130.0
prince,130.0,130.43
dansaient,130.43,131.06
dans,131.06,131.14
ma,131.14,131.29
mémoire,131.29,131.92
tu,132.92,133.09
as,133.09,133.17
donc,133.17,133.34
soif,133.34,133.73
toi,133.73,133.86
aussi,133.86,134.28
lui,134.68,134.91
demandai,134.91,135.34
je,135.34,135.55
mais,136.3,136.57
il,136.57,136.63
ne,136.63,136.67
répondit,136.67,137.17
pas,137.17,137.39
à,137.39,137.44
ma,137.44,137.54
question,137.54,138.03
il,138.69,138.87
me,138.87,138.95
dit,138.95,139.12
simplement,139.12,139.87
l',140.74,140.88
eau,140.88,141.02
peut,141.02,141.24
aussi,141.24,141.51
être,141.51,141.82
bonne,141.82,142.13
pour,142.13,142.26
le,142.26,142.38
coeur,142.38,142.91
je,144.21,144.31
ne,144.31,144.46
compris,144.46,144.79
pas,144.79,144.92
sa,144.92,145.1
réponse,145.1,145.7
mais,145.7,145.81
je,145.81,145.95
me,145.95,146.1
tus,146.1,146.41
je,146.87,147.02
savais,147.02,147.33
bien,147.33,147.58
qu',147.58,147.71
il,147.71,147.79
ne,147.79,147.9
fallait,147.9,148.15
pas,148.15,148.33
l',148.33,148.36
interroger,148.36,148.97
il,150.2,150.33
était,150.33,150.62
fatigué,150.62,151.24
il,151.67,151.8
s',151.8,151.98
assit,152.03,152.33
je,152.98,153.12
m',153.17,153.2
assis,153.2,153.58
auprès,153.58,153.86
de,153.86,153.92
lui,153.92,154.25
et,154.97,155.21
après,155.47,155.87
un,155.87,155.95
silence,155.95,156.66
il,156.86,157.06
dit,157.06,157.27
encore,157.27,157.89
les,158.68,159.03
étoiles,159.03,159.33
sont,159.33,159.63
belles,159.63,160.09
à,160.25,160.38
cause,160.38,160.64
d',160.64,160.69
une,160.73,160.91
fleur,160.91,161.38
que,161.38,161.53
l',161.53,161.58
on,161.58,161.67
ne,161.67,161.79
voit,161.79,161.97
pas,161.97,162.22
je,163.13,163.28
répondis,163.28,163.95
bien,164.06,164.29
sûr,164.29,164.77
et,165.23,165.27
je,165.27,165.41
regardai,165.41,166.07
sans,166.22,166.49
parler,166.49,166.95
les,167.27,167.5
plis,167.5,167.76
du,167.76,167.86
sable,167.86,168.33
sous,168.33,168.53
la,168.53,168.64
lune,168.64,169.07
le,170.2,170.28
désert,170.28,170.81
est,170.81,170.92
beau,170.92,171.2
ajouta,171.53,171.93
t,171.93,172.05
il,172.05,172.350347
et,173.128255,173.205402
c',173.205402,173.321124
était,173.321124,173.54
vrai,173.54,173.78
j',174.36,174.44
ai,174.44,174.65
toujours,174.74,175.38
aimé,175.38,175.6
le,175.6,175.7
désert,175.7,176.28
on,176.89,177.0
s',177.0,177.11
assoit,177.11,177.52
sur,177.52,177.78
une,177.78,177.96
dune,177.96,178.2
de,178.2,178.33
sable,178.33,178.89
on,179.28,179.41
ne,179.41,179.53
voit,179.53,179.74
rien,179.74,180.09
on,180.7,180.87
n',180.87,181.02
entend,181.02,181.48
rien,181.48,181.83
et,182.67,182.82
cependant,182.93,183.51
quelque,183.71,184.13
chose,184.13,184.61
rayonne,184.61,185.09
en,185.09,185.18
silence,185.18,185.92
ce,187.12,187.33
qui,187.33,187.56
embellit,187.56,187.99
le,187.99,188.03
désert,188.03,188.65
dit,188.9,189.1
le,189.1,189.17
petit,189.17,189.47
prince,189.47,189.98
c',190.4,190.49
est,190.49,190.57
qu',190.57,190.65
il,190.65,190.77
cache,190.77,191.12
un,191.12,191.28
puits,191.28,191.59
quelque,191.59,191.97
part,191.97,192.41
je,193.49,193.61
fus,193.61,193.99
surpris,193.99,194.4
de,194.4,194.54
comprendre,194.54,195.13
soudain,195.13,195.74
ce,195.74,195.99
mystérieux,195.99,196.81
rayonnement,196.81,197.29
du,197.29,197.42
sable,197.42,197.96
lorsque,198.71,199.12
j',199.12,199.21
étais,199.21,199.48
petit,199.48,199.72
garçon,199.72,200.17
j',200.49,200.62
habitais,200.62,201.09
une,201.09,201.28
maison,201.28,201.59
ancienne,201.59,202.18
et,202.68,202.76
la,202.76,202.88
légende,202.88,203.38
racontait,203.38,203.98
qu',203.98,204.11
un,204.11,204.17
trésor,204.17,204.78
y,204.78,204.88
était,204.88,205.17
enfoui,205.17,205.63
bien,206.25,206.49
sûr,206.49,206.89
jamais,207.19,207.83
personne,207.83,208.53
n',208.53,208.55
a,208.55,208.62
su,208.62,208.86
le,208.86,209.0
découvrir,209.0,209.77
ni,210.02,210.29
peut,210.29,210.47
être,210.47,210.82
même,210.82,211.06
ne,211.06,211.2
l',211.2,211.25
a,211.25,211.31
cherché,211.31,211.86
mais,212.6,212.93
il,212.93,212.99
enchantait,212.99,213.58
toute,213.71,214.05
cette,214.05,214.36
maison,214.36,214.71
ma,215.7,215.94
maison,215.99,216.42
cachait,216.42,216.94
un,216.94,217.01
secret,217.01,217.62
au,217.77,217.87
fond,217.87,218.2
de,218.2,218.32
son,218.32,218.59
coeur,218.59,219.06
oui,219.9,220.2
dis,220.38,220.65
je,220.65,220.68
au,220.68,220.76
petit,220.76,221.02
prince,221.02,221.52
qu',221.95,222.04
il,222.04,222.19
s',222.19,222.29
agisse,222.29,222.65
de,222.65,222.74
la,222.74,222.93
maison,222.93,223.25
des,223.44,223.71
étoiles,223.71,224.19
ou,224.36,224.49
du,224.49,224.64
désert,224.64,225.22
ce,225.39,225.55
qui,225.55,225.73
fait,225.73,225.9
leur,225.9,226.09
beauté,226.09,226.54
est,226.68,226.98
invisible,226.98,227.79
je,228.76,228.86
suis,228.86,229.06
content,229.06,229.52
dit,229.76,230.07
il,230.07,230.36
que,230.81,230.92
tu,230.92,231.08
sois,231.08,231.26
d',231.26,231.29
accord,231.29,231.68
avec,231.68,231.89
mon,231.89,232.03
renard,232.03,232.57
comme,233.94,234.28
le,234.28,234.31
petit,234.31,234.56
prince,234.56,234.87
s',234.96,235.03
endormait,235.03,235.49
je,235.8,235.95
le,235.95,236.12
pris,236.12,236.34
dans,236.34,236.48
mes,236.48,236.64
bras,236.64,236.9
et,237.23,237.29
me,237.29,237.41
remis,237.41,237.83
en,237.83,237.92
route,237.92,238.39
j',239.0,239.13
étais,239.13,239.58
ému,239.67,239.83
il,240.44,240.68
me,240.68,240.75
semblait,240.75,241.29
porter,241.29,241.76
un,241.76,241.9
trésor,241.9,242.47
fragile,242.47,243.26
il,244.23,244.47
me,244.47,244.54
semblait,244.54,245.03
même,245.03,245.41
qu',245.41,245.61
il,245.61,245.69
n',245.69,245.75
y,245.75,245.89
eût,245.89,246.0
rien,246.0,246.48
de,246.48,246.65
plus,246.65,246.97
fragile,246.97,247.58
sur,247.58,247.82
la,247.82,247.97
terre,247.97,248.48
je,249.26,249.48
regardais,249.48,250.12
à,250.32,250.44
la,250.44,250.54
lumière,250.54,251.01
de,251.01,251.14
la,251.14,251.25
lune,251.25,251.69
ce,252.03,252.2
front,252.2,252.54
pâle,252.54,252.97
ces,253.18,253.48
yeux,253.48,253.65
clos,253.65,254.02
ces,254.44,254.65
mèches,254.65,255.04
de,255.04,255.14
cheveux,255.14,255.54
qui,255.54,255.72
tremblaient,255.72,256.23
au,256.23,256.32
vent,256.32,256.57
et,257.02,257.08
je,257.08,257.25
me,257.25,257.39
disais,257.39,257.86
ce,258.38,258.61
que,258.61,258.75
je,258.75,258.92
vois,258.92,259.07
là,259.07,259.22
n',259.22,259.32
est,259.32,259.4
qu',259.4,259.49
une,259.49,259.64
écorce,259.64,260.23
le,260.54,260.75
plus,260.75,261.18
important,261.18,261.78
est,261.78,261.93
invisible,261.93,262.7
comme,263.88,264.11
ses,264.11,264.21
lèvres,264.21,264.66
entrouvertes,264.66,265.35
ébauchaient,265.46,266.06
un,266.06,266.17
demi,266.17,266.48
sourire,266.48,267.08
je,267.35,267.51
me,267.51,267.64
dis,267.64,267.88
encore,267.88,268.44
ce,268.95,269.21
qui,269.21,269.4
m',269.4,269.45
émeut,269.45,269.7
si,269.7,270.02
fort,270.02,270.37
de,270.37,270.49
ce,270.49,270.67
petit,270.67,270.97
prince,270.97,271.35
endormi,271.35,271.87
c',272.27,272.36
est,272.36,272.43
sa,272.43,272.64
fidélité,272.64,273.39
pour,273.39,273.58
une,273.58,273.68
fleur,273.68,274.16
c',274.61,274.73
est,274.73,274.84
l',274.84,274.87
image,274.87,275.34
d',275.34,275.37
une,275.37,275.61
rose,275.61,276.02
qui,276.02,276.27
rayonne,276.27,276.71
en,276.71,276.81
lui,276.81,277.08
comme,277.08,277.46
la,277.46,277.6
flamme,277.6,278.04
d',278.04,278.1
une,278.1,278.31
lampe,278.31,278.73
même,278.97,279.25
quand,279.25,279.54
il,279.54,279.7
dort,279.7,280.15
et,281.14,281.23
je,281.23,281.34
le,281.4,281.49
devinai,281.49,281.99
plus,281.99,282.13
fragile,282.13,282.7
encore,282.7,283.22
il,283.9,284.07
faut,284.07,284.29
bien,284.29,284.62
protéger,284.62,285.08
les,285.08,285.23
lampes,285.23,285.66
un,286.1,286.33
coup,286.38,286.58
de,286.58,286.74
vent,286.74,286.97
peut,286.97,287.12
les,287.12,287.35
éteindre,287.35,287.91
et,289.03,289.22
marchant,289.5,289.98
ainsi,290.06,290.49
je,291.05,291.24
découvris,291.24,291.8
le,291.8,291.94
puits,291.94,292.27
au,292.61,292.72
lever,292.72,293.06
du,293.06,293.21
jour,293.21,293.68
les,297.08,297.15
hommes,297.28,297.75
dit,297.9,298.07
le,298.15,298.25
petit,298.25,298.56
prince,298.56,299.11
ils,299.66,299.8
s',299.8,299.96
enfournent,299.96,300.52
dans,300.52,300.67
les,300.67,300.79
rapides,300.79,301.4
mais,301.75,301.88
ils,301.88,302.05
ne,302.05,302.12
savent,302.12,302.38
plus,302.43,302.59
ce,302.59,302.74
qu',302.74,302.83
ils,302.83,302.91
cherchent,302.91,303.54
alors,303.81,304.21
ils,304.28,304.36
s',304.36,304.52
agitent,304.52,304.95
et,305.08,305.19
tournent,305.19,305.47
en,305.47,305.62
rond,305.62,305.79
et,306.66,306.8
il,306.8,306.86
ajouta,306.86,307.31
ce,308.0,308.18
n',308.22,308.26
est,308.26,308.37
pas,308.37,308.5
la,308.5,308.65
peine,308.65,309.06
le,309.96,310.2
puits,310.2,310.51
que,310.51,310.65
nous,310.65,310.87
avions,310.87,311.24
atteint,311.24,311.64
ne,311.77,311.87
ressemblait,311.87,312.52
pas,312.52,312.83
aux,312.83,312.89
puits,312.89,313.16
sahariens,313.16,313.79
les,314.39,314.6
puits,314.6,314.86
sahariens,314.86,315.44
sont,315.44,315.62
de,315.62,315.72
simples,315.72,316.14
trous,316.14,316.42
creusés,316.42,316.85
dans,316.85,317.0
le,317.0,317.1
sable,317.1,317.65
celui,318.35,318.73
là,318.73,318.86
ressemblait,318.86,319.62
à,319.62,319.66
un,319.66,319.85
puits,319.85,320.1
de,320.1,320.26
village,320.26,320.89
mais,321.62,321.83
il,321.83,322.03
n',322.03,322.06
y,322.06,322.16
avait,322.16,322.36
là,322.36,322.59
aucun,322.67,323.12
village,323.12,323.69
et,324.02,324.08
je,324.08,324.24
croyais,324.24,324.71
rêver,324.71,325.2
c',326.17,326.19
est,326.19,326.41
étrange,326.41,326.9
dis,327.11,327.3
je,327.3,327.43
au,327.43,327.48
petit,327.48,327.75
prince,327.75,328.26
tout,328.62,328.86
est,328.86,328.98
prêt,328.98,329.36
la,329.59,329.74
poulie,329.74,330.22
le,330.34,330.56
seau,330.56,330.91
et,331.05,331.14
la,331.14,331.28
corde,331.28,331.71
il,332.54,332.81
rit,332.81,333.05
toucha,333.39,333.76
la,333.76,333.87
corde,333.91,334.35
fit,334.62,334.76
jouer,334.76,335.06
la,335.06,335.21
poulie,335.21,335.62
et,336.34,336.44
la,336.44,336.61
poulie,336.61,336.97
gémit,336.97,337.53
comme,337.53,337.8
gémit,337.8,338.22
une,338.22,338.43
vieille,338.43,338.82
girouette,338.82,339.5
quand,339.63,339.88
le,339.88,340.04
vent,340.04,340.34
a,340.39,340.54
longtemps,340.54,340.99
dormi,340.99,341.42
tu,342.4,342.56
entends,342.56,342.96
dit,343.21,343.41
le,343.41,343.55
petit,343.55,343.81
prince,343.81,344.3
nous,344.67,344.85
réveillons,344.85,345.27
ce,345.27,345.52
puits,345.52,345.82
et,345.98,346.05
il,346.05,346.19
chante,346.19,346.72
je,347.92,348.1
ne,348.1,348.19
voulais,348.19,348.5
pas,348.5,348.57
qu',348.67,348.76
il,348.76,348.84
fit,348.84,349.07
un,349.07,349.17
effort,349.17,349.77
laisse,350.49,350.75
moi,350.75,350.88
faire,350.88,351.37
lui,351.54,351.74
dis,351.74,351.95
je,351.95,352.15
c',352.42,352.54
est,352.54,352.61
trop,352.61,352.83
lourd,352.83,353.13
pour,353.13,353.31
toi,353.31,353.51
lentement,354.61,355.28
je,355.42,355.57
hissai,355.57,356.12
le,356.12,356.25
seau,356.25,356.5
jusqu',356.5,356.92
à,356.92,356.99
la,356.99,357.1
margelle,357.1,357.71
je,358.17,358.36
l',358.36,358.42
y,358.42,358.55
installai,358.55,359.12
bien,359.12,359.47
d',359.47,359.54
aplomb,359.54,359.96
dans,360.67,360.81
mes,360.81,361.07
oreilles,361.07,361.43
durait,361.43,361.78
le,361.78,361.89
chant,361.89,362.21
de,362.21,362.35
la,362.35,362.47
poulie,362.47,362.87
et,363.35,363.53
dans,363.66,363.89
l',363.89,364.01
eau,364.01,364.09
qui,364.09,364.29
tremblait,364.29,364.73
encore,364.73,365.26
je,365.67,365.84
voyais,365.84,366.25
trembler,366.25,366.93
le,366.93,367.02
soleil,367.02,367.67
j',368.59,368.76
ai,368.76,368.81
soif,368.81,369.23
de,369.23,369.26
cette,369.31,369.63
eau,369.63,369.71
là,369.71,369.88
dit,370.29,370.46
le,370.46,370.6
petit,370.6,370.87
prince,370.87,371.35
donne,371.74,371.94
moi,371.94,372.23
à,372.23,372.25
boire,372.25,372.7
et,373.74,373.79
je,373.79,373.97
compris,373.97,374.46
ce,374.46,374.6
qu',374.6,374.68
il,374.68,374.79
avait,374.84,374.95
cherché,374.95,375.57
je,376.74,376.88
soulevai,376.88,377.5
le,377.5,377.57
seau,377.57,377.91
jusqu',377.91,378.38
à,378.38,378.45
ses,378.45,378.6
lèvres,378.6,379.12
il,379.68,379.93
but,379.93,380.2
les,380.45,380.73
yeux,380.73,380.89
fermés,380.89,381.4
c',382.07,382.19
était,382.19,382.47
doux,382.47,382.89
comme,382.96,383.28
une,383.28,383.43
fête,383.43,383.92
cette,384.73,385.03
eau,385.03,385.2
était,385.2,385.42
bien,385.42,385.8
autre,385.8,386.01
chose,386.01,386.36
qu',386.36,386.5
un,386.5,386.61
aliment,386.61,387.08
elle,387.96,388.14
était,388.14,388.37
née,388.37,388.57
de,388.57,388.69
la,388.69,388.82
marche,388.82,389.17
sous,389.17,389.33
les,389.33,389.5
étoiles,389.5,390.02
du,390.32,390.49
chant,390.49,390.77
de,390.77,390.88
la,390.88,391.0
poulie,391.0,391.39
de,391.73,391.82
l',391.82,391.91
effort,391.91,392.38
de,392.38,392.49
mes,392.49,392.62
bras,392.62,392.85
elle,393.71,393.87
était,393.87,394.1
bonne,394.1,394.41
pour,394.41,394.56
le,394.56,394.69
coeur,394.69,395.23
comme,395.51,395.77
un,395.77,395.91
cadeau,395.91,396.29
lorsque,397.34,397.74
j',397.74,397.78
étais,397.78,398.09
petit,398.09,398.34
garçon,398.34,398.82
la,399.03,399.16
lumière,399.16,399.64
de,399.64,399.75
l',399.75,399.87
arbre,399.87,400.18
de,400.18,400.29
noël,400.29,400.77
la,401.22,401.41
musique,401.41,401.93
de,401.93,402.07
la,402.07,402.19
messe,402.19,402.55
de,402.55,402.67
minuit,402.67,403.13
la,403.31,403.53
douceur,403.53,404.04
des,404.04,404.16
sourires,404.16,404.65
faisaient,404.65,405.04
ainsi,405.04,405.44
tout,405.61,405.81
le,405.81,405.95
rayonnement,405.95,406.54
du,406.54,406.71
cadeau,406.71,407.06
de,407.06,407.19
noël,407.19,407.64
que,407.64,407.84
je,407.84,407.99
recevais,407.99,408.57
les,409.56,409.78
hommes,409.78,410.06
de,410.06,410.1
chez,410.15,410.41
toi,410.41,410.67
dit,410.96,411.15
le,411.15,411.26
petit,411.26,411.55
prince,411.55,412.06
cultivent,412.51,413.15
cinq,413.31,413.45
mille,413.45,413.72
roses,413.72,414.09
dans,414.09,414.28
un,414.28,414.36
même,414.36,414.67
jardin,414.67,415.21
et,415.72,415.74
ils,415.74,415.9
n',415.9,415.96
y,415.96,416.04
trouvent,416.04,416.34
pas,416.34,416.47
ce,416.47,416.67
qu',416.67,416.75
ils,416.75,416.86
cherchent,416.86,417.37
ils,418.28,418.47
ne,418.47,418.5
le,418.5,418.65
trouvent,418.65,419.07
pas,419.07,419.27
répondis,419.76,420.27
je,420.27,420.48
et,421.4,421.46
cependant,421.46,422.1
ce,422.1,422.31
qu',422.31,422.39
ils,422.39,422.45
cherchent,422.45,423.04
pourrait,423.29,423.6
être,423.6,423.82
trouvé,423.82,424.12
dans,424.12,424.35
une,424.35,424.51
seule,424.51,424.7
rose,424.7,425.16
ou,425.51,425.62
un,425.62,425.75
peu,425.75,425.9
d',425.9,425.94
eau,425.94,426.1
bien,427.04,427.21
sûr,427.21,427.68
répondis,428.06,428.56
je,428.6,428.77
et,429.74,429.81
le,429.81,429.84
petit,429.84,430.22
prince,430.22,430.57
ajouta,430.57,431.03
mais,431.87,432.03
les,432.03,432.19
yeux,432.19,432.41
sont,432.41,432.64
aveugles,432.64,433.24
il,433.54,433.71
faut,433.71,433.85
chercher,433.85,434.31
avec,434.31,434.5
le,434.5,434.62
coeur,434.62,435.07
j',436.3,436.5
avais,436.58,436.76
bu,436.76,437.02
je,437.32,437.51
respirais,437.51,438.02
bien,438.02,438.35
le,439.06,439.22
sable,439.22,439.8
au,439.9,440.05
lever,440.05,440.33
du,440.33,440.44
jour,440.44,440.94
est,441.11,441.23
couleur,441.23,441.74
de,441.74,441.87
miel,441.87,442.41
j',443.19,443.27
étais,443.27,443.66
heureux,443.66,443.89
aussi,443.89,444.31
de,444.31,444.43
cette,444.43,444.73
couleur,444.73,445.14
de,445.14,445.26
miel,445.26,445.79
pourquoi,446.53,446.91
fallait,446.91,447.27
il,447.27,447.49
que,447.49,447.61
j',447.61,447.74
eusse,447.74,447.86
de,447.86,447.97
la,447.97,448.09
peine,448.09,448.52
il,450.06,450.28
faut,450.34,450.46
que,450.46,450.61
tu,450.61,450.78
tiennes,450.78,451.06
ta,451.06,451.21
promesse,451.21,451.82
me,452.22,452.41
dit,452.41,452.58
doucement,452.58,453.03
le,453.03,453.12
petit,453.12,453.42
prince,453.42,453.95
qui,454.13,454.44
de,454.59,454.76
nouveau,454.76,455.17
s',455.49,455.56
était,455.56,455.84
assis,455.84,456.21
auprès,456.21,456.47
de,456.47,456.6
moi,456.6,456.89
quelle,457.94,458.17
promesse,458.17,458.76
tu,459.57,459.78
sais,459.78,460.04
une,460.04,460.11
muselière,460.18,461.01
pour,461.01,461.15
mon,461.15,461.3
mouton,461.3,461.67
je,462.23,462.34
suis,462.34,462.59
responsable,462.59,463.27
de,463.27,463.39
cette,463.39,463.61
fleur,463.61,464.01
je,465.41,465.5
sortis,465.5,465.96
de,465.96,466.05
ma,466.05,466.25
poche,466.25,466.55
mes,466.55,466.74
ébauches,466.74,467.13
de,467.13,467.22
dessin,467.22,467.66
le,468.46,468.66
petit,468.66,468.95
prince,468.95,469.32
les,469.32,469.49
aperçut,469.49,470.07
et,470.33,470.41
dit,470.41,470.64
en,470.64,470.76
riant,470.76,471.18
tes,471.66,471.9
baobabs,472.16,472.69
ils,472.69,472.8
ressemblent,472.8,473.21
un,473.21,473.28
peu,473.28,473.43
à,473.43,473.53
des,473.53,473.65
choux,473.65,474.0
oh,474.86,475.3
moi,476.18,476.57
qui,476.57,476.72
étais,476.72,477.02
si,477.11,477.31
fier,477.31,477.72
des,477.72,477.85
baobabs,477.85,478.46
ton,479.62,480.1
renard,480.3,480.58
ses,480.58,480.87
oreilles,480.87,481.44
elles,481.75,481.88
ressemblent,481.88,482.3
un,482.3,482.38
peu,482.38,482.52
à,482.52,482.64
des,482.64,482.8
cornes,482.8,483.19
et,483.19,483.25
elles,483.56,483.79
sont,483.79,483.99
trop,483.99,484.21
longues,484.21,484.68
et,485.51,485.73
il,485.73,485.8
rit,485.8,486.03
