word,onsets,offsets
pour,107.86,108.03
les,108.03,108.27
enfants,108.27,108.58
de,108.97,109.16
toujours,109.16,109.79
et,109.79,109.92
toujours,109.92,110.6
leur,110.6,110.83
donner,110.83,111.12
des,111.12,111.32
explications,111.32,112.06
j',113.17,113.29
ai,113.29,113.41
donc,113.41,113.62
dû,113.62,113.72
choisir,113.78,114.27
un,114.27,114.46
autre,114.46,114.74
métier,114.74,115.18
et,115.58,115.62
j',115.62,115.74
ai,115.74,115.83
appris,115.83,116.19
à,116.19,116.27
piloter,116.32,116.76
des,116.76,116.97
avions,116.97,117.31
j',118.31,118.4
ai,118.4,118.55
volé,118.55,118.86
un,118.86,119.0
peu,119.0,119.13
partout,119.13,119.49
dans,119.49,119.65
le,119.65,119.75
monde,119.75,120.17
et,120.67,120.7
la,120.7,120.85
géographie,120.85,121.72
c',121.72,121.84
est,121.84,121.98
exact,121.98,122.51
m',122.67,122.8
a,122.8,122.86
beaucoup,122.86,123.26
servi,123.26,123.72
je,124.32,124.45
savais,124.45,124.82
reconnaître,124.82,125.5
du,125.5,125.65
premier,125.65,126.21
coup,126.21,126.39
d',126.39,126.44
oeil,126.44,126.81
la,127.03,127.16
chine,127.16,127.63
de,127.63,127.77
l',127.77,127.83
arizona,127.83,128.44
c',128.98,129.1
est,129.1,129.17
très,129.17,129.57
utile,129.57,130.03
si,130.1,130.34
l',130.34,130.38
on,130.38,130.46
s',130.46,130.49
est,130.49,130.65
égaré,130.65,131.05
pendant,131.05,131.32
la,131.32,131.45
nuit,131.45,131.72
j',132.87,132.96
ai,132.96,133.09
ainsi,133.09,133.53
eu,133.53,133.78
au,133.89,134.02
cours,134.02,134.26
de,134.26,134.37
ma,134.37,134.57
vie,134.57,134.79
des,135.09,135.34
tas,135.39,135.65
de,135.65,135.78
contacts,135.78,136.32
avec,136.32,136.61
des,136.61,136.82
tas,136.82,137.11
de,137.11,137.21
gens,137.21,137.42
sérieux,137.42,137.95
j',138.45,138.65
ai,138.65,138.71
beaucoup,138.71,139.31
vécu,139.31,139.62
chez,139.62,139.81
les,139.81,139.92
grandes,139.92,140.2
personnes,140.2,140.81
je,141.01,141.21
les,141.21,141.43
ai,141.43,141.53
vues,141.53,141.7
de,141.7,141.87
très,141.87,142.22
près,142.22,142.48
ça,143.22,143.42
n',143.42,143.49
a,143.49,143.64
pas,143.75,143.91
trop,143.91,144.2
amélioré,144.2,144.72
mon,144.72,144.91
opinion,144.91,145.38
quand,146.51,146.69
j',146.69,146.78
en,146.78,146.92
rencontrais,146.92,147.79
une,147.79,147.98
qui,147.98,148.18
me,148.18,148.34
paraissait,148.34,148.92
un,148.92,149.14
peu,149.14,149.35
lucide,149.35,149.95
je,150.27,150.47
faisais,150.47,150.83
l',150.83,150.9
expérience,150.9,151.63
sur,151.63,151.8
elle,151.8,152.03
de,152.03,152.14
mon,152.14,152.29
dessin,152.29,152.63
numéro,152.63,153.05
1,153.12,153.36
que,153.69,153.8
j',153.8,153.96
ai,153.96,154.09
toujours,154.22,154.8
conservé,154.8,155.46
je,156.11,156.31
voulais,156.31,156.56
savoir,156.56,157.01
si,157.01,157.18
elle,157.18,157.3
était,157.3,157.57
vraiment,157.57,158.08
compréhensive,158.08,159.02
mais,159.84,160.16
toujours,160.16,160.85
elle,160.93,161.09
me,161.09,161.2
répondait,161.2,161.78
c',162.4,162.51
est,162.51,162.66
un,162.66,162.71
chapeau,162.71,163.18
alors,164.37,165.11
je,165.11,165.14
ne,165.14,165.17
lui,165.17,165.4
parlais,165.4,165.76
ni,165.76,166.04
de,166.04,166.16
serpents,166.16,166.57
boas,166.57,166.99
ni,167.29,167.51
de,167.51,167.62
forêts,167.62,167.96
vierges,167.96,168.47
ni,168.73,168.95
d',168.95,169.0
étoiles,169.0,169.56
je,170.18,170.38
me,170.38,170.61
mettais,170.61,170.94
à,170.94,171.01
sa,171.01,171.2
portée,171.2,171.68
je,172.17,172.35
lui,172.35,172.49
parlais,172.49,172.77
de,172.77,172.89
bridge,172.89,173.37
de,173.62,173.8
golf,173.8,174.35
de,174.47,174.6
politique,174.6,175.2
et,175.43,175.47
de,175.47,175.6
cravates,175.6,176.27
et,177.09,177.14
la,177.14,177.28
grande,177.28,177.55
personne,177.55,178.06
était,178.15,178.35
bien,178.35,178.65
contente,178.65,179.21
de,179.21,179.24
connaître,179.24,179.64
un,179.64,179.78
homme,179.78,180.0
aussi,180.15,180.66
raisonnable,180.66,181.43
j',184.59,184.63
ai,184.76,184.83
ainsi,184.93,185.23
vécu,185.31,185.62
seul,185.78,186.2
sans,186.4,186.68
personne,186.72,187.3
avec,187.3,187.62
qui,187.62,187.7
parler,187.7,188.08
véritablement,188.08,188.96
jusqu',189.28,189.88
à,189.88,189.98
une,189.98,190.22
panne,190.22,190.5
dans,190.5,190.69
le,190.69,190.81
désert,190.81,191.24
du,191.24,191.35
sahara,191.35,191.99
il,192.21,192.33
y,192.33,192.51
a,192.51,192.6
six,192.6,193.03
ans,193.03,193.13
quelque,194.07,194.39
chose,194.39,194.7
s',194.7,194.74
était,194.81,195.04
cassé,195.04,195.46
dans,195.46,195.59
mon,195.59,195.72
moteur,195.72,196.31
et,196.85,196.97
comme,196.97,197.23
je,197.23,197.37
n',197.37,197.43
avais,197.43,197.71
avec,197.71,198.0
moi,198.0,198.25
ni,198.25,198.54
mécanicien,198.54,199.47
ni,199.73,200.02
passagers,200.02,200.67
je,201.08,201.25
me,201.25,201.36
préparai,201.42,201.94
à,201.94,202.03
essayer,202.03,202.5
de,202.5,202.66
réussir,202.66,203.38
tout,203.59,203.75
seul,203.75,204.18
une,204.6,204.8
réparation,204.8,205.63
difficile,205.63,206.36
c',207.21,207.28
était,207.28,207.62
pour,207.62,207.8
moi,207.8,208.06
une,208.06,208.26
question,208.26,208.75
de,208.75,208.97
vie,209.08,209.27
ou,209.27,209.39
de,209.39,209.54
mort,209.54,209.96
j',210.4,210.53
avais,210.53,210.8
à,210.85,211.01
peine,211.01,211.36
de,211.36,211.49
l',211.49,211.56
eau,211.56,211.7
à,211.7,211.8
boire,211.8,212.17
pour,212.22,212.47
huit,212.47,212.78
jours,212.78,213.23
le,214.17,214.34
premier,214.34,214.69
soir,214.69,215.17
je,215.17,215.33
me,215.33,215.43
suis,215.43,215.66
donc,215.66,215.95
endormi,215.95,216.51
sur,216.51,216.73
le,216.73,216.85
sable,216.85,217.41
à,217.54,217.68
mille,217.68,218.07
milles,218.07,218.51
de,218.51,218.65
toute,218.65,219.01
terre,219.01,219.34
habitée,219.34,219.85
j',220.53,220.59
étais,220.59,220.97
bien,220.97,221.36
plus,221.36,221.62
isolé,221.62,222.07
qu',222.07,222.17
un,222.17,222.25
naufragé,222.25,222.86
sur,222.86,223.08
un,223.08,223.22
radeau,223.22,223.68
au,223.68,223.7
milieu,223.7,224.0
de,224.0,224.11
l',224.11,224.15
océan,224.15,224.61
alors,225.44,225.98
vous,226.06,226.24
imaginez,226.24,226.83
ma,226.83,226.99
surprise,226.99,227.75
au,228.17,228.32
lever,228.32,228.64
du,228.64,228.77
jour,228.77,229.24
quand,229.67,229.89
une,229.89,230.1
drôle,230.1,230.53
de,230.53,230.68
petite,230.68,231.06
voix,231.06,231.29
m',231.49,231.59
a,231.59,231.68
réveillé,231.68,232.35
elle,233.2,233.42
disait,233.42,233.93
s',234.59,234.77
il,234.77,234.9
vous,234.94,235.08
plaît,235.08,235.48
dessine,235.86,236.27
moi,236.27,236.38
un,236.38,236.55
mouton,236.55,237.07
hein,238.01,238.42
dessine,239.6,240.05
moi,240.05,240.39
un,240.39,240.44
mouton,240.44,240.93
j',242.02,242.11
ai,242.11,242.23
sauté,242.23,242.73
sur,242.73,242.96
mes,242.96,243.1
pieds,243.1,243.29
comme,243.29,243.51
si,243.51,243.64
j',243.64,243.74
avais,243.74,243.93
été,243.93,244.23
frappé,244.23,244.85
par,244.85,244.98
la,244.98,245.13
foudre,245.13,245.62
j',246.1,246.23
ai,246.23,246.39
bien,246.39,246.73
frotté,246.73,247.14
mes,247.14,247.42
yeux,247.42,247.61
j',247.92,248.06
ai,248.06,248.19
bien,248.19,248.57
regardé,248.57,249.18
et,249.73,249.82
j',249.82,250.02
ai,250.02,250.14
vu,250.14,250.42
un,250.56,250.77
petit,250.77,251.23
bonhomme,251.23,251.7
tout,251.87,252.18
à,252.18,252.28
fait,252.28,252.61
extraordinaire,252.61,253.86
qui,254.0,254.15
me,254.15,254.32
considérait,254.32,255.03
gravement,255.03,255.73
voilà,256.53,257.01
le,257.01,257.23
meilleur,257.23,257.65
portrait,257.65,258.12
que,258.12,258.45
plus,258.67,258.9
tard,258.9,259.39
j',259.48,259.59
ai,259.59,259.68
réussi,259.68,260.19
à,260.19,260.26
faire,260.26,260.46
de,260.46,260.59
lui,260.59,260.87
mais,261.55,261.75
mon,261.75,261.91
dessin,261.91,262.31
bien,262.31,262.53
sûr,262.53,262.97
est,263.28,263.43
beaucoup,263.43,263.89
moins,263.89,264.13
ravissant,264.13,264.75
que,264.75,264.85
le,264.85,264.99
modèle,264.99,265.44
ce,266.44,266.52
n',266.57,266.6
est,266.6,266.7
pas,266.7,266.83
ma,266.83,266.98
faute,266.98,267.43
j',267.87,267.98
avais,267.98,268.16
été,268.16,268.44
découragé,268.44,269.09
dans,269.09,269.25
ma,269.25,269.35
carrière,269.35,269.8
de,269.8,269.97
peintre,269.97,270.35
par,270.35,270.52
les,270.52,270.6
grandes,270.6,270.86
personnes,270.86,271.45
à,271.66,271.77
l',271.77,271.84
âge,271.84,272.04
de,272.04,272.15
six,272.15,272.52
ans,272.52,272.7
et,273.11,273.15
je,273.15,273.3
n',273.3,273.36
avais,273.36,273.61
rien,273.61,274.06
appris,274.06,274.42
à,274.42,274.49
dessiner,274.49,275.09
sauf,275.38,275.79
les,275.79,275.94
boas,275.94,276.21
fermés,276.21,276.67
et,276.85,276.9
les,276.9,277.02
boas,277.02,277.32
ouverts,277.32,277.93
je,279.16,279.35
regardai,279.35,279.88
donc,279.88,280.18
cette,280.18,280.42
apparition,280.42,281.08
avec,281.31,281.61
des,281.61,281.91
yeux,281.91,282.12
tout,282.12,282.47
ronds,282.47,282.87
d',282.87,282.95
étonnement,282.95,283.45
n',284.13,284.29
oubliez,284.29,284.66
pas,284.66,284.84
que,284.84,284.95
je,284.95,285.12
me,285.12,285.23
trouvais,285.23,285.68
à,285.68,285.75
mille,285.75,286.08
milles,286.08,286.38
de,286.38,286.51
toute,286.51,286.86
région,286.86,287.26
habitée,287.26,287.76
or,288.77,289.06
mon,289.1,289.28
petit,289.28,289.62
bonhomme,289.62,290.07
ne,290.07,290.2
me,290.2,290.34
semblait,290.34,290.85
ni,290.85,291.22
égaré,291.22,291.78
ni,292.03,292.25
mort,292.25,292.49
de,292.49,292.6
fatigue,292.6,293.16
ni,293.44,293.65
mort,293.65,293.87
de,293.87,293.99
faim,293.99,294.33
ni,294.66,294.86
mort,294.86,295.06
de,295.06,295.19
soif,295.19,295.71
ni,295.9,296.18
mort,296.18,296.39
de,296.39,296.55
peur,296.55,296.97
il,297.77,297.98
n',297.98,298.04
avait,298.04,298.41
en,298.41,298.58
rien,298.58,298.94
l',298.94,299.05
apparence,299.05,299.65
d',299.65,299.71
un,299.71,299.84
enfant,299.89,300.25
perdu,300.32,300.76
au,300.76,300.82
milieu,300.82,301.23
du,301.23,301.37
désert,301.37,301.92
à,302.09,302.24
mille,302.24,302.52
milles,302.52,302.8
de,302.8,302.92
toute,302.92,303.16
région,303.16,303.5
habitée,303.5,304.05
quand,304.93,305.1
je,305.1,305.27
réussis,305.27,305.81
enfin,305.81,306.43
à,306.43,306.46
parler,306.46,306.93
je,307.09,307.24
lui,307.24,307.47
dis,307.47,307.73
mais,308.41,308.75
qu',309.31,309.4
est,309.4,309.54
ce,309.54,309.69
que,309.69,309.84
tu,309.84,310.1
fais,310.1,310.32
là,310.32,310.5
et,311.65,311.81
il,311.81,311.88
me,311.88,311.97
répéta,311.97,312.56
alors,312.56,312.97
tout,313.16,313.32
doucement,313.32,313.89
comme,314.26,314.54
une,314.54,314.7
chose,314.7,315.16
très,315.16,315.42
sérieuse,315.42,316.11
s',316.79,317.01
il,317.01,317.17
vous,317.17,317.34
plaît,317.34,317.98
dessine,318.42,318.87
moi,318.87,319.08
un,319.08,319.23
mouton,319.23,319.82
quand,321.31,321.57
le,321.57,321.6
mystère,321.68,322.1
est,322.1,322.21
trop,322.21,322.44
impressionnant,322.48,323.18
on,323.43,323.54
n',323.54,323.57
ose,323.57,323.74
pas,323.74,323.93
désobéir,323.93,324.69
aussi,325.8,326.28
absurde,326.28,326.97
que,326.97,327.08
cela,327.08,327.41
me,327.41,327.55
semblât,327.55,328.11
à,328.32,328.47
mille,328.47,328.94
milles,328.94,329.25
de,329.25,329.43
tous,329.55,329.78
les,329.78,330.02
endroits,330.02,330.43
habités,330.43,330.97
et,331.29,331.35
en,331.35,331.49
danger,331.49,331.97
de,331.97,332.17
mort,332.17,332.73
je,333.06,333.23
sortis,333.23,333.67
de,333.67,333.77
ma,333.77,333.95
poche,333.95,334.38
une,334.44,334.67
feuille,334.67,334.92
de,334.92,335.05
papier,335.05,335.58
et,335.85,335.93
un,335.93,336.05
stylographe,336.05,336.93
mais,337.9,338.08
je,338.08,338.22
me,338.22,338.28
rappelai,338.28,338.69
alors,338.77,339.16
que,339.16,339.26
j',339.26,339.37
avais,339.37,339.55
surtout,339.55,340.01
étudié,340.01,340.42
la,340.42,340.52
géographie,340.52,341.28
l',341.55,341.62
histoire,341.62,342.23
le,342.31,342.49
calcul,342.49,343.05
et,343.26,343.33
la,343.33,343.47
grammaire,343.47,344.05
et,344.56,344.61
je,344.61,344.78
dis,344.78,345.01
au,345.01,345.09
petit,345.09,345.38
bonhomme,345.38,345.84
avec,346.22,346.52
un,346.52,346.64
peu,346.64,346.79
de,346.79,346.88
mauvaise,346.88,347.27
humeur,347.27,347.7
que,348.16,348.27
je,348.27,348.39
ne,348.39,348.5
savais,348.5,348.87
pas,348.87,349.03
dessiner,349.03,349.54
il,350.54,350.7
me,350.7,350.78
répondit,350.78,351.36
ça,351.87,352.06
ne,352.06,352.12
fait,352.12,352.28
rien,352.28,352.58
dessine,353.13,353.5
moi,353.5,353.72
un,353.72,353.81
mouton,353.81,354.17
comme,355.34,355.57
je,355.57,355.78
n',355.78,355.81
avais,355.81,356.19
jamais,356.19,356.66
dessiné,356.66,357.09
un,357.09,357.29
mouton,357.29,357.62
je,357.9,358.08
refis,358.08,358.6
pour,358.78,359.02
lui,359.02,359.33
l',359.52,359.63
un,359.63,359.75
des,359.75,359.9
deux,359.9,360.19
seuls,360.19,360.54
dessins,360.54,360.9
dont,360.9,361.01
j',361.01,361.12
étais,361.12,361.33
capable,361.33,361.88
celui,362.54,362.96
du,362.96,363.09
boa,363.09,363.35
fermé,363.35,363.84
et,364.78,364.86
je,364.86,365.08
fus,365.08,365.36
stupéfait,365.36,366.38
d',366.57,366.64
entendre,366.7,367.2
le,367.2,367.33
petit,367.33,367.63
bonhomme,367.63,368.14
me,368.14,368.18
répondre,368.18,368.76
non,369.4,369.73
non,369.98,370.4
je,370.54,370.69
ne,370.69,370.73
veux,370.73,370.94
pas,370.94,371.08
d',371.08,371.11
un,371.11,371.25
éléphant,371.25,371.61
dans,371.61,371.83
un,371.83,371.94
boa,371.94,372.28
un,372.78,372.97
boa,372.97,373.23
c',373.23,373.34
est,373.34,373.39
très,373.39,373.55
dangereux,373.55,374.11
et,374.33,374.4
un,374.4,374.54
éléphant,374.54,374.89
c',374.89,374.99
est,374.99,375.03
très,375.03,375.28
encombrant,375.28,375.79
chez,376.27,376.48
moi,376.48,376.69
c',376.69,376.79
est,376.79,376.88
tout,376.88,377.03
petit,377.03,377.52
j',377.94,378.03
ai,378.03,378.16
besoin,378.16,378.49
d',378.49,378.52
un,378.52,378.65
mouton,378.65,379.13
dessine,379.6,380.0
moi,380.0,380.12
un,380.12,380.27
mouton,380.27,380.69
alors,381.64,382.1
j',382.1,382.2
ai,382.2,382.29
dessiné,382.29,382.85
il,383.57,383.75
regarda,383.75,384.34
attentivement,384.34,384.98
puis,385.11,385.44
non,386.13,386.49
celui,386.83,387.16
là,387.16,387.33
est,387.33,387.68
très,387.68,387.88
malade,387.88,388.35
fais,388.66,388.85
en,388.85,388.95
un,388.95,389.11
autre,389.11,389.43
je,390.18,390.36
dessinai,390.36,391.02
mon,391.77,391.97
ami,391.97,392.25
sourit,392.25,392.61
gentiment,392.61,393.17
avec,393.42,393.69
indulgence,393.69,394.5
tu,395.0,395.17
vois,395.17,395.42
bien,395.42,395.83
ce,396.06,396.2
n',396.2,396.25
est,396.25,396.36
pas,396.36,396.55
un,396.55,396.68
mouton,396.68,397.06
c',397.06,397.16
est,397.16,397.31
un,397.31,397.41
bélier,397.41,398.03
il,398.14,398.29
a,398.29,398.39
des,398.39,398.54
cornes,398.54,399.18
je,400.34,400.51
refis,400.51,400.91
donc,400.91,401.24
encore,401.31,401.79
mon,401.79,401.94
dessin,401.94,402.36
mais,402.93,403.2
il,403.2,403.3
fut,403.3,403.49
refusé,403.49,404.14
comme,404.42,404.63
les,404.63,404.76
précédents,404.76,405.36
celui,406.31,406.61
là,406.66,406.81
est,406.81,406.92
trop,406.92,407.2
vieux,407.2,407.52
je,407.83,407.97
veux,407.97,408.18
un,408.18,408.33
mouton,408.33,408.69
qui,408.69,408.86
vive,408.86,409.14
longtemps,409.14,409.71
alors,410.69,410.97
faute,411.28,411.64
de,411.64,411.76
patience,411.76,412.5
comme,412.82,413.01
j',413.01,413.1
avais,413.1,413.4
hâte,413.4,413.73
de,413.73,413.85
commencer,413.85,414.36
le,414.36,414.45
démontage,414.45,415.0
de,415.0,415.09
mon,415.09,415.23
moteur,415.23,415.75
je,416.15,416.31
griffonnai,416.31,417.05
ce,417.16,417.42
dessin,417.42,417.79
ci,417.79,418.11
et,418.95,419.01
je,419.01,419.09
lançai,419.18,419.7
ça,420.15,420.43
c',420.64,420.69
est,420.69,420.75
la,420.75,420.9
caisse,420.9,421.36
le,421.6,421.72
mouton,421.72,422.06
que,422.06,422.21
tu,422.21,422.41
veux,422.41,422.64
est,422.75,422.87
dedans,422.87,423.28
mais,424.25,424.56
je,424.56,424.59
fus,424.59,424.82
bien,424.82,425.13
surpris,425.13,425.63
de,425.63,425.76
voir,425.76,426.09
s',426.09,426.27
illuminer,426.27,426.79
le,426.79,426.91
visage,426.91,427.43
de,427.43,427.55
mon,427.55,427.7
jeune,427.7,427.99
juge,427.99,428.47
c',429.03,429.15
est,429.15,429.3
tout,429.44,429.66
a,429.66,429.76
fait,429.76,429.93
comme,429.93,430.16
ça,430.16,430.4
que,430.4,430.55
je,430.55,430.7
le,430.7,430.85
voulais,430.85,431.2
crois,431.73,431.95
tu,431.95,432.1
qu',432.1,432.21
il,432.21,432.3
faille,432.3,432.49
beaucoup,432.49,432.77
d',432.77,432.8
herbe,432.8,433.04
à,433.04,433.13
ce,433.13,433.26
mouton,433.26,433.63
pourquoi,434.51,434.92
parce,435.67,435.94
que,435.94,436.0
chez,436.0,436.23
moi,436.23,436.41
c',436.41,436.51
est,436.51,436.62
tout,436.62,436.79
petit,436.79,437.27
ça,438.01,438.17
suffira,438.17,438.62
sûrement,438.62,439.13
je,439.39,439.57
t',439.57,439.62
ai,439.62,439.69
donné,439.69,439.93
un,439.93,440.04
tout,440.04,440.19
petit,440.19,440.47
mouton,440.47,440.9
il,441.8,441.98
pencha,441.98,442.34
la,442.34,442.47
tête,442.47,442.73
vers,442.73,442.89
le,442.89,442.99
dessin,442.99,443.44
pas,444.45,444.53
si,444.53,444.77
petit,444.77,445.06
que,445.06,445.16
ça,445.16,445.43
tiens,446.06,446.4
il,446.77,446.93
s',446.93,446.97
est,446.97,447.11
endormi,447.11,447.55
et,448.802138,448.890886
c',448.890886,449.017667
est,449.017667,449.11
ainsi,449.11,449.62
que,449.8,449.95
je,449.95,450.09
fis,450.09,450.21
la,450.25,450.37
connaissance,450.37,451.06
du,451.06,451.18
petit,451.18,451.49
prince,451.49,452.02
il,455.085379,455.231178
me,455.231178,455.42
fallut,455.42,455.67
longtemps,455.95,456.42
pour,456.42,456.65
comprendre,456.65,457.31
d',457.35,457.39
où,457.39,457.57
il,457.57,457.75
venait,457.75,458.1
le,458.79495499999996,458.909058
petit,458.909058,459.23
prince,459.23,459.79
qui,459.79,460.03
me,460.03,460.19
posait,460.19,460.57
beaucoup,460.57,461.02
de,461.02,461.15
questions,461.15,461.58
ne,461.89,462.08
semblait,462.08,462.6
jamais,462.6,463.22
entendre,463.22,463.66
les,463.66,463.81
miennes,463.81,464.2
ce,464.97,465.19
sont,465.19,465.45
des,465.45,465.58
mots,465.58,465.84
prononcés,465.84,466.47
par,466.47,466.68
hasard,466.68,467.16
qui,467.16,467.56
peu,467.85,468.04
à,468.04,468.16
peu,468.16,468.48
m',468.61,468.73
ont,468.73,468.89
tout,468.94,469.17
révélé,469.17,469.75
ainsi,470.53,471.03
quand,471.23,471.47
il,471.47,471.59
aperçut,471.59,472.11
pour,472.11,472.26
la,472.26,472.41
première,472.41,472.9
fois,472.9,473.12
mon,473.12,473.35
avion,473.35,473.68
je,474.24,474.38
ne,474.38,474.54
dessinerai,474.54,475.23
pas,475.35,475.52
mon,475.52,475.76
avion,475.76,476.11
c',476.38,476.5
est,476.5,476.64
un,476.64,476.73
dessin,476.73,477.11
beaucoup,477.11,477.48
trop,477.48,477.67
compliqué,477.67,478.21
pour,478.21,478.38
moi,478.38,478.58
il,479.45,479.64
me,479.64,479.7
demanda,479.7,480.3
qu',481.18864400000007,481.24411100000003
est,481.24411100000003,481.323349
ce,481.323349,481.44933899999995
que,481.44933899999995,481.55076399999996
c',481.55076399999996,481.65218899999996
