word,onsets,offsets
costume,64.45,65.06
les,65.68,65.8
grandes,65.8,66.04
personnes,66.04,66.47
sont,66.47,66.63
comme,66.63,66.84
ça,66.84,67.04
heureusement,68.27,68.92
pour,68.92,69.04
la,69.04,69.18
réputation,69.18,69.95
de,69.95,70.09
l',70.09,70.15
astéroïde,70.15,70.93
b,70.93,71.19
612,71.19,72.01
un,72.48,72.64
dictateur,72.64,73.31
turc,73.31,73.72
imposa,73.83,74.47
à,74.47,74.49
son,74.49,74.69
peuple,74.69,75.11
sous,75.29,75.5
peine,75.5,75.89
de,75.89,76.03
mort,76.03,76.54
de,76.83,76.98
s',76.98,77.13
habiller,77.13,77.63
à,77.63,77.69
l',77.69,77.73
européenne,77.73,78.5
l',79.53,79.65
astronome,79.65,80.24
refit,80.24,80.56
sa,80.56,80.78
démonstration,80.78,81.61
en,81.61,81.7
1920,81.7,82.69
dans,82.87,83.1
un,83.1,83.27
habit,83.27,83.59
très,83.59,84.14
élégant,84.14,84.62
et,85.19,85.25
cette,85.25,85.51
fois,85.51,85.71
ci,85.71,86.04
tout,86.32,86.53
le,86.53,86.65
monde,86.65,86.98
fut,86.98,87.18
de,87.18,87.31
son,87.31,87.56
avis,87.56,87.83
si,89.205748,89.397266
je,89.397266,89.553078
vous,89.553078,89.790042
ai,89.790042,89.88
raconté,89.88,90.39
ces,90.39,90.53
détails,90.53,91.1
sur,91.15,91.34
l',91.34,91.41
astéroïde,91.41,92.16
b,92.16,92.4
612,92.4,93.22
et,93.75,93.81
si,93.81,94.01
je,94.01,94.16
vous,94.16,94.33
ai,94.33,94.48
confié,94.48,94.96
son,94.96,95.15
numéro,95.15,95.66
c',95.97,96.06
est,96.06,96.19
à,96.19,96.28
cause,96.28,96.56
des,96.56,96.67
grandes,96.67,96.93
personnes,96.93,97.53
les,98.3,98.48
grandes,98.48,98.7
personnes,98.7,99.24
aiment,99.32,99.59
les,99.59,99.74
chiffres,99.74,100.28
quand,101.02,101.19
vous,101.19,101.29
leur,101.29,101.48
parlez,101.48,101.83
d',101.83,101.9
un,101.9,101.98
nouvel,101.98,102.31
ami,102.31,102.64
elles,102.95,103.12
ne,103.12,103.22
vous,103.22,103.37
questionnent,103.37,103.89
jamais,103.89,104.34
sur,104.34,104.52
l',104.52,104.58
essentiel,104.58,105.33
elles,105.97,106.25
ne,106.25,106.28
vous,106.28,106.4
disent,106.4,106.66
jamais,106.66,107.14
quel,107.7,107.87
est,107.87,107.95
le,107.95,108.05
son,108.05,108.28
de,108.28,108.35
sa,108.35,108.56
voix,108.56,108.77
quels,109.29,109.46
sont,109.46,109.69
les,109.69,109.83
jeux,109.83,109.99
qu',109.99,110.06
il,110.06,110.17
préfère,110.17,110.81
est,111.26,111.33
ce,111.33,111.45
qu',111.45,111.52
il,111.52,111.65
collectionne,111.65,112.21
les,112.21,112.3
papillons,112.3,112.84
elles,113.66,113.83
vous,113.83,114.0
demandent,114.0,114.54
quel,114.87,115.06
âge,115.06,115.22
a,115.22,115.3
t,115.3,115.45
il,115.45,115.79
combien,116.17,116.59
a,116.59,116.63
t,116.63,116.78
il,116.78,116.86
de,116.86,116.93
frères,116.93,117.44
combien,117.72,118.19
pèse,118.19,118.43
t,118.43,118.68
il,118.68,118.83
combien,119.4,119.78
gagne,119.78,120.05
son,120.05,120.29
père,120.29,120.69
alors,121.89,122.17
seulement,122.38,122.94
elles,123.04,123.24
croient,123.24,123.49
le,123.49,123.6
connaître,123.6,124.21
si,124.91,125.19
vous,125.19,125.29
dites,125.29,125.54
aux,125.61,125.69
grandes,125.69,125.95
personnes,125.95,126.6
j',127.05,127.36
ai,127.36,127.41
vu,127.41,127.76
une,127.76,127.95
belle,127.95,128.12
maison,128.34,128.77
en,128.77,128.92
briques,128.92,129.17
roses,129.17,129.71
avec,129.71,130.16
des,130.16,130.27
géraniums,130.27,130.84
aux,130.84,130.93
fenêtres,130.93,131.47
et,131.57,131.65
des,131.65,131.79
colombes,131.79,132.12
sur,132.2,132.4
le,132.4,132.53
toit,132.53,132.78
elles,133.6,133.86
ne,133.86,133.89
parviennent,133.89,134.28
pas,134.28,134.52
à,134.52,134.56
s',134.56,134.69
imaginer,134.69,135.16
cette,135.16,135.4
maison,135.4,135.75
il,136.3,136.48
faut,136.48,136.6
leur,136.6,136.82
dire,136.82,137.22
j',137.55,137.71
ai,137.71,137.87
vu,137.87,138.13
une,138.13,138.26
maison,138.26,138.66
de,138.66,138.78
cent,138.78,139.14
mille,139.14,139.34
francs,139.34,139.66
alors,140.41,140.82
elles,140.82,140.91
s',140.91,141.06
écrient,141.06,141.52
comme,141.9,142.22
c',142.31,142.35
est,142.35,142.46
joli,142.46,143.33
ainsi,144.61,145.13
si,145.3,145.57
vous,145.57,145.67
leur,145.67,145.88
dites,145.88,146.29
la,146.72,147.03
preuve,147.03,147.4
que,147.45,147.57
le,147.57,147.7
petit,147.7,148.02
prince,148.02,148.43
a,148.43,148.46
existé,148.46,149.24
c',149.38,149.5
est,149.5,149.58
qu',149.58,149.68
il,149.68,149.78
était,149.78,150.14
ravissant,150.14,150.93
qu',151.26,151.35
il,151.35,151.47
riait,151.47,151.92
et,152.24,152.3
qu',152.3,152.44
il,152.44,152.54
voulait,152.54,152.88
un,152.88,153.03
mouton,153.03,153.4
quand,154.01,154.17
on,154.24,154.34
veut,154.34,154.51
un,154.63,154.65
mouton,154.65,155.08
c',155.28,155.4
est,155.4,155.45
la,155.45,155.58
preuve,155.58,155.84
qu',155.84,155.95
on,155.95,156.07
existe,156.07,156.63
elles,157.53,157.76
hausseront,157.76,158.24
les,158.24,158.46
épaules,158.46,158.96
et,159.05,159.14
vous,159.14,159.28
traiteront,159.28,159.81
d',159.81,159.86
enfant,159.86,160.33
mais,161.13,161.32
si,161.32,161.56
vous,161.56,161.66
leur,161.66,161.85
dites,161.85,162.25
la,162.85,163.06
planète,163.06,163.63
d',163.63,163.67
où,163.67,163.8
il,163.8,163.95
venait,163.95,164.36
est,164.44,164.57
l',164.57,164.65
astéroïde,164.65,165.36
b,165.41,165.59
612,165.59,166.45
alors,167.07,167.64
elles,167.64,167.82
seront,167.82,168.16
convaincues,168.16,168.946269
et,169.170248,169.2514
elles,169.2514,169.38
vous,169.38,169.5
laisseront,169.5,169.92
tranquille,169.92,170.47
avec,170.47,170.67
leurs,170.67,170.8
questions,170.8,171.25
elles,171.86,172.02
sont,172.02,172.19
comme,172.19,172.4
ça,172.4,172.59
il,173.19,173.34
ne,173.34,173.45
faut,173.45,173.57
pas,173.57,173.74
leur,173.74,173.86
en,173.86,173.98
vouloir,173.98,174.51
les,175.1,175.39
enfants,175.39,175.7
doivent,175.7,175.96
être,175.96,176.23
très,176.23,176.69
indulgents,176.69,177.32
envers,177.32,177.46
les,177.46,177.57
grandes,177.57,177.82
personnes,177.82,178.45
mais,179.35,179.7
bien,179.7,179.9
sûr,179.9,180.37
nous,180.48,180.82
qui,180.82,181.02
comprenons,181.02,181.44
la,181.44,181.67
vie,181.67,181.92
nous,182.19,182.28
nous,182.28,182.44
moquons,182.44,182.79
bien,182.79,183.04
des,183.04,183.14
numéros,183.14,183.62
j',184.59,184.72
aurais,184.72,185.14
aimé,185.14,185.29
commencer,185.29,185.78
cette,185.78,186.04
histoire,186.04,186.48
à,186.48,186.52
la,186.52,186.67
façon,186.67,186.98
des,186.98,187.11
contes,187.11,187.43
de,187.43,187.58
fées,187.58,187.88
j',188.33,188.46
aurais,188.46,188.78
aimé,188.78,188.95
dire,188.95,189.36
il,189.88,190.03
était,190.03,190.27
une,190.27,190.46
fois,190.46,190.68
un,190.68,190.82
petit,190.82,191.13
prince,191.13,191.65
qui,191.65,191.84
habitait,191.84,192.23
une,192.23,192.45
planète,192.45,192.94
à,193.04,193.22
peine,193.31,193.61
plus,193.61,193.76
grande,193.76,194.02
que,194.07,194.22
lui,194.22,194.51
et,194.88,195.01
qui,195.01,195.14
avait,195.14,195.38
besoin,195.38,195.75
d',195.75,195.82
un,195.82,195.96
ami,195.96,196.3
pour,197.35,197.48
ceux,197.48,197.67
qui,197.67,197.82
comprennent,197.82,198.21
la,198.21,198.39
vie,198.39,198.65
ça,198.78,199.05
aurait,199.05,199.28
eu,199.28,199.38
l',199.38,199.43
air,199.43,199.63
beaucoup,199.63,200.04
plus,200.04,200.25
vrai,200.25,200.5
car,201.45,201.64
je,201.64,201.73
n',201.79,201.81
aime,201.81,201.99
pas,201.99,202.14
qu',202.14,202.18
on,202.18,202.3
lise,202.3,202.55
mon,202.55,202.64
livre,202.64,202.96
à,202.96,203.01
la,203.01,203.12
légère,203.12,203.7
j',204.27,204.37
éprouve,204.37,204.97
tant,205.05,205.29
de,205.29,205.4
chagrin,205.4,205.94
à,205.94,206.02
raconter,206.02,206.51
ces,206.51,206.65
souvenirs,206.65,207.24
il,208.192971,208.355275
y,208.355275,208.48
a,208.48,208.61
six,208.61,209.04
ans,209.04,209.2
déjà,209.2,209.58
que,209.58,209.67
mon,209.67,209.9
ami,209.9,210.14
s',210.14,210.26
en,210.26,210.39
est,210.39,210.57
allé,210.57,210.84
avec,210.99,211.26
son,211.26,211.43
mouton,211.43,211.84
si,212.78,212.95
j',212.95,212.98
essaie,212.98,213.47
ici,213.47,213.72
de,213.72,213.79
le,213.79,213.94
décrire,213.94,214.55
c',214.85,214.96
est,214.96,215.09
afin,215.09,215.38
de,215.38,215.48
ne,215.48,215.68
pas,215.68,215.87
l',215.87,215.96
oublier,215.96,216.5
c',217.18,217.33
est,217.33,217.41
triste,217.41,217.88
d',217.88,217.93
oublier,217.93,218.39
un,218.39,218.52
ami,218.52,218.82
tout,219.46,219.59
le,219.59,219.65
monde,219.7,219.93
n',219.99,220.02
a,220.02,220.12
pas,220.12,220.38
eu,220.38,220.47
un,220.47,220.65
ami,220.65,220.99
et,221.9,221.93
je,221.93,222.1
puis,222.1,222.3
devenir,222.3,222.81
comme,222.81,223.01
les,223.01,223.07
grandes,223.07,223.27
personnes,223.32,223.79
qui,224.1,224.23
ne,224.23,224.35
s',224.35,224.45
intéressent,224.45,224.9
plus,224.9,225.08
qu',225.08,225.14
aux,225.14,225.24
chiffres,225.24,225.75
c',226.83,226.93
est,226.93,227.04
donc,227.04,227.27
pour,227.27,227.44
ça,227.44,227.67
encore,227.76,228.2
que,228.2,228.35
j',228.35,228.48
ai,228.48,228.54
acheté,228.54,229.02
une,229.02,229.22
boîte,229.22,229.55
de,229.55,229.68
couleurs,229.68,230.17
et,230.27,230.35
des,230.35,230.47
crayons,230.47,230.88
c',231.79,231.94
est,231.94,232.04
dur,232.04,232.39
de,232.39,232.49
se,232.49,232.65
remettre,232.65,233.03
au,233.03,233.07
dessin,233.07,233.54
à,233.66,233.8
mon,233.8,234.06
âge,234.06,234.49
quand,234.76,235.0
on,235.0,235.12
n',235.12,235.17
a,235.17,235.31
jamais,235.31,235.85
fait,235.85,236.17
d',236.17,236.25
autres,236.25,236.57
tentatives,236.57,237.39
que,237.55,237.68
celle,237.68,238.03
d',238.03,238.09
un,238.09,238.23
boa,238.23,238.53
fermé,238.53,239.07
et,239.29,239.36
celle,239.36,239.69
d',239.69,239.75
un,239.75,239.84
boa,239.84,240.13
ouvert,240.13,240.64
à,240.89,241.01
l',241.01,241.09
âge,241.09,241.29
de,241.33,241.41
six,241.41,241.85
ans,241.85,241.96
j',242.72,242.85
essaierai,242.85,243.46
bien,243.54,243.8
sûr,243.8,244.32
de,244.43,244.62
faire,244.62,244.83
des,244.83,244.98
portraits,244.98,245.4
le,245.4,245.55
plus,245.55,245.82
ressemblants,245.82,246.35
possible,246.35,246.98
mais,247.54,247.67
je,247.67,247.83
ne,247.83,247.94
suis,247.94,248.13
pas,248.13,248.33
tout,248.33,248.54
à,248.54,248.6
fait,248.6,248.75
certain,248.75,249.15
de,249.15,249.22
réussir,249.22,249.91
un,250.6,250.76
dessin,250.76,251.18
va,251.18,251.42
et,251.72,251.81
l',251.81,251.88
autre,251.88,252.12
ne,252.12,252.25
ressemble,252.25,252.74
plus,252.74,253.04
je,253.82,253.99
me,253.99,254.1
trompe,254.1,254.43
un,254.43,254.55
peu,254.55,254.72
aussi,254.72,255.08
sur,255.08,255.24
la,255.24,255.37
taille,255.37,255.81
ici,256.5,256.86
le,256.92,256.99
petit,256.99,257.25
prince,257.25,257.57
est,257.57,257.64
trop,257.64,257.82
grand,257.82,258.14
là,258.6,258.83
il,258.83,258.89
est,258.98,259.22
trop,259.22,259.42
petit,259.42,259.89
j',260.52,260.66
hésite,260.66,261.05
aussi,261.05,261.34
sur,261.34,261.45
la,261.45,261.58
couleur,261.58,261.96
de,261.96,262.05
son,262.05,262.24
costume,262.24,262.89
alors,263.78,264.19
je,264.19,264.34
tâtonne,264.34,264.86
comme,264.86,265.11
ci,265.11,265.4
et,265.4,265.49
comme,265.49,265.72
ça,265.72,265.94
tant,266.32,266.5
bien,266.5,266.81
que,266.81,266.96
mal,266.96,267.34
je,268.17,268.35
me,268.35,268.45
tromperai,268.49,268.99
enfin,268.99,269.38
sur,269.38,269.54
certains,269.54,269.86
détails,269.86,270.28
plus,270.28,270.55
importants,270.55,271.03
mais,271.65,271.77
ça,271.77,272.03
il,272.3,272.47
faudra,272.47,272.8
me,272.8,272.89
le,272.89,273.05
pardonner,273.05,273.55
mon,274.4,274.61
ami,274.65,275.05
ne,275.05,275.12
donnait,275.12,275.52
jamais,275.52,276.1
d',276.1,276.16
explications,276.16,276.91
il,277.65,277.83
me,277.83,277.96
croyait,277.96,278.29
peut,278.29,278.48
être,278.48,278.72
semblable,278.72,279.19
à,279.19,279.26
lui,279.26,279.54
mais,280.3,280.48
moi,280.48,280.76
malheureusement,280.94,281.72
je,282.13,282.33
ne,282.33,282.41
sais,282.41,282.71
pas,282.71,282.94
voir,282.94,283.12
les,283.12,283.24
moutons,283.24,283.64
à,283.68,283.8
travers,283.8,284.22
les,284.22,284.34
caisses,284.34,284.78
je,285.48,285.6
suis,285.6,285.83
peut,285.83,286.04
être,286.04,286.25
un,286.25,286.35
peu,286.35,286.52
comme,286.52,286.69
les,286.69,286.77
grandes,286.77,287.01
personnes,287.01,287.56
j',288.16,288.31
ai,288.31,288.42
dû,288.42,288.6
vieillir,288.6,289.12
chaque,292.38,292.63
jour,292.73,293.21
j',293.21,293.23
apprenais,293.32,293.7
quelque,293.8,294.04
chose,294.15,294.45
sur,294.45,294.72
la,294.72,294.87
planète,294.87,295.5
sur,295.74,295.96
le,295.96,296.09
départ,296.09,296.69
sur,296.78,297.08
le,297.08,297.22
voyage,297.22,297.83
ça,298.74,298.89
venait,298.96,299.3
tout,299.3,299.54
doucement,299.54,300.18
au,300.34,300.44
hasard,300.44,300.84
des,300.84,300.97
réflexions,300.97,301.57
c',302.69,302.84
est,302.84,303.04
ainsi,303.04,303.44
que,303.44,303.78
le,303.91,304.08
troisième,304.08,304.63
jour,304.63,305.03
je,305.36,305.62
connus,305.62,306.03
le,306.03,306.23
drame,306.23,306.76
des,306.76,306.97
baobabs,306.97,307.67
cette,308.63,308.89
fois,308.89,309.03
ci,309.03,309.25
encore,309.25,309.68
ce,309.68,309.85
fut,309.85,310.03
grâce,310.03,310.36
au,310.36,310.42
mouton,310.42,310.84
car,311.33,311.57
brusquement,311.57,312.22
le,312.22,312.33
petit,312.33,312.65
prince,312.65,313.05
m',313.05,313.16
interrogea,313.16,313.8
comme,314.3,314.68
pris,314.68,315.05
d',315.05,315.12
un,315.12,315.32
doute,315.32,315.69
grave,315.69,316.3
c',317.579046,317.721873
est,317.721873,317.8
bien,317.8,318.09
vrai,318.09,318.32
n',318.32,318.37
est,318.37,318.45
ce,318.45,318.57
pas,318.57,318.74
que,319.18,319.28
les,319.28,319.42
moutons,319.42,319.81
mangent,319.81,320.04
les,320.04,320.22
arbustes,320.22,320.78
oui,321.56,321.8
c',321.8,321.91
est,321.91,321.97
vrai,321.97,322.18
ah,323.15,323.45
je,323.84,323.9
suis,323.9,324.23
content,324.23,324.7
je,325.45,325.58
ne,325.63,325.7
compris,325.7,326.09
pas,326.09,326.25
pourquoi,326.25,326.59
il,326.59,326.65
était,326.65,326.97
si,326.97,327.28
important,327.28,327.88
que,327.88,328.05
les,328.05,328.16
moutons,328.16,328.47
mangeassent,328.47,329.09
les,329.09,329.25
arbustes,329.25,329.84
mais,330.33,330.51
le,330.51,330.64
petit,330.64,330.93
prince,330.93,331.29
ajouta,331.29,331.75
par,332.64,332.78
conséquent,332.78,333.42
ils,333.49,333.62
mangent,333.62,333.87
aussi,333.87,334.09
les,334.09,334.22
baobabs,334.22,334.73
je,335.64,335.84
fis,335.84,335.99
remarquer,335.99,336.47
au,336.47,336.54
petit,336.54,336.83
prince,336.83,337.2
que,337.2,337.31
les,337.31,337.46
baobabs,337.46,337.95
ne,337.95,338.09
sont,338.09,338.27
pas,338.33,338.44
des,338.44,338.62
arbustes,338.62,339.13
mais,339.38,339.54
des,339.54,339.65
arbres,339.76,340.14
grands,340.14,340.47
comme,340.47,340.68
des,340.68,340.89
églises,340.89,341.47
et,341.88,341.97
que,341.97,342.29
si,342.58,342.86
même,342.91,343.15
il,343.15,343.26
emportait,343.26,343.79
avec,343.79,344.07
lui,344.07,344.29
tout,344.29,344.57
un,344.57,344.67
troupeau,344.67,345.11
d',345.11,345.17
éléphants,345.17,345.62
ce,346.01,346.24
troupeau,346.24,346.71
ne,346.71,346.84
viendrait,346.84,347.24
pas,347.24,347.51
à,347.51,347.58
bout,347.58,347.79
d',347.79,347.88
un,347.88,348.05
seul,348.05,348.41
baobab,348.41,348.97
l',350.21,350.33
idée,350.33,350.63
du,350.63,350.74
troupeau,350.74,351.13
d',351.13,351.19
éléphants,351.19,351.67
fit,351.67,351.96
rire,351.96,352.24
le,352.24,352.39
petit,352.39,352.66
prince,352.66,353.23
il,353.74,354.0
faudrait,354.0,354.32
les,354.32,354.44
mettre,354.44,354.81
les,354.81,355.05
uns,355.05,355.17
sur,355.17,355.34
les,355.34,355.58
autres,355.58,355.94
mais,357.07,357.36
il,357.36,357.42
remarqua,357.42,358.03
avec,358.03,358.2
sagesse,358.2,358.82
les,359.38,359.53
baobabs,359.53,360.14
avant,360.24,360.51
de,360.51,360.63
grandir,360.63,361.19
ça,361.41,361.6
commence,361.6,361.98
par,361.98,362.16
être,362.16,362.36
petit,362.36,362.76
c',363.793702,363.884593
est,363.884593,363.99
exact,363.99,364.56
mais,364.93,365.22
pourquoi,365.22,365.56
veux,365.56,365.69
tu,365.69,365.85
que,365.85,365.96
tes,365.96,366.12
moutons,366.12,366.54
mangent,366.54,366.82
les,366.82,366.96
petits,366.96,367.25
baobabs,367.25,367.86
il,368.89,368.97
me,369.06,369.17
répondit,369.17,369.81
ben,370.24,370.46
voyons,370.78,371.33
comme,372.01,372.17
s',372.17,372.33
il,372.33,372.53
s',372.53,372.61
agissait,372.61,373.01
là,373.01,373.17
d',373.17,373.23
une,373.23,373.44
évidence,373.44,374.21
et,375.06,375.2
il,375.2,375.28
me,375.34,375.44
fallut,375.44,375.82
un,375.82,375.98
grand,375.98,376.45
effort,376.45,376.81
d',376.81,376.87
intelligence,376.87,377.78
pour,377.92,378.09
comprendre,378.09,378.64
à,378.64,378.69
moi,378.69,378.91
seul,378.91,379.42
ce,379.42,379.61
problème,379.61,380.18
et,381.49,381.6
en,381.6,381.74
effet,381.79,382.26
sur,382.45,382.67
la,382.67,382.83
planète,382.83,383.36
du,383.36,383.5
petit,383.5,383.85
prince,383.85,384.41
il,384.64,384.8
y,384.8,384.96
avait,384.96,385.3
comme,385.3,385.77
sur,385.77,386.02
toutes,386.02,386.39
les,386.39,386.53
planètes,386.53,387.15
de,387.38,387.62
bonnes,387.62,387.98
herbes,387.98,388.4
et,388.62,388.7
de,388.7,388.83
mauvaises,388.83,389.3
herbes,389.3,389.69
par,390.42,390.61
conséquent,390.61,391.27
de,391.39,391.62
bonnes,391.62,391.86
graines,391.86,392.22
de,392.22,392.34
bonnes,392.34,392.68
herbes,392.68,393.0
et,393.22,393.29
de,393.29,393.42
mauvaises,393.42,393.86
graines,393.86,394.27
de,394.36,394.46
mauvaises,394.46,394.99
herbes,394.99,395.32
mais,396.03,396.22
les,396.22,396.34
graines,396.34,396.65
sont,396.65,396.91
invisibles,396.91,397.63
elles,398.06,398.22
dorment,398.22,398.66
dans,398.66,398.79
le,398.79,398.9
secret,398.9,399.34
de,399.34,399.43
la,399.43,399.56
terre,399.56,399.95
jusqu',400.2,400.73
à,400.73,400.81
ce,400.81,400.96
qu',400.96,401.08
il,401.08,401.21
prenne,401.21,401.52
fantaisie,401.52,402.33
à,402.33,402.44
l',402.44,402.51
une,402.51,402.65
d',402.65,402.78
elles,402.78,403.03
de,403.03,403.12
se,403.12,403.31
réveiller,403.31,403.83
alors,404.57,405.06
elle,405.06,405.2
s',405.2,405.29
étire,405.29,405.81
et,406.27,406.42
pousse,406.42,406.74
d',406.74,406.77
abord,406.77,407.19
timidement,407.19,407.92
vers,407.92,408.09
le,408.09,408.18
soleil,408.18,408.69
une,409.06,409.32
ravissante,409.32,410.21
petite,410.26,410.62
brindille,410.62,411.17
inoffensive,411.25,412.23
s',413.04,413.22
il,413.22,413.36
s',413.36,413.56
agit,413.63,413.73
d',413.73,413.76
une,413.76,414.05
brindille,414.05,414.55
de,414.55,414.68
radis,414.68,415.12
ou,415.32,415.45
de,415.45,415.59
rosier,415.59,416.11
on,416.4,416.56
peut,416.56,416.68
la,416.68,416.79
laisser,416.79,417.17
pousser,417.17,417.49
comme,417.49,417.71
elle,417.71,417.81
veut,417.81,418.1
mais,418.85,419.09
s',419.15,419.17
il,419.17,419.38
s',419.45,419.49
agit,419.49,419.78
d',419.78,419.83
une,419.83,419.97
mauvaise,419.97,420.35
plante,420.35,420.79
il,421.08,421.23
faut,421.23,421.45
arracher,421.45,421.83
la,421.83,421.97
plante,421.97,422.36
aussitôt,422.36,422.9
dès,423.27,423.51
qu',423.51,423.6
on,423.6,423.74
a,423.74,423.8
su,423.8,424.01
la,424.01,424.12
reconnaître,424.12,424.83
or,425.74,426.18
il,426.27,426.4
y,426.4,426.57
avait,426.57,426.79
des,426.79,426.93
graines,426.93,427.39
terribles,427.39,428.03
sur,428.03,428.21
la,428.21,428.31
planète,428.31,428.69
du,428.69,428.77
petit,428.77,429.06
prince,429.06,429.57
c',430.36,430.5
étaient,430.5,430.75
les,430.79,430.93
graines,430.93,431.51
de,431.51,431.67
baobabs,431.67,432.3
le,433.39,433.53
sol,433.53,433.98
de,433.98,434.02
la,434.06,434.16
planète,434.16,434.7
en,434.7,434.88
était,434.88,435.32
infesté,435.32,436.14
or,436.93,437.33
un,437.33,437.5
baobab,437.5,438.07
si,438.48,438.73
l',438.73,438.77
on,438.77,438.86
s',438.86,438.98
y,438.98,439.06
prend,439.06,439.3
trop,439.3,439.63
tard,439.63,440.05
on,440.36,440.43
ne,440.43,440.66
peut,440.66,440.87
jamais,440.87,441.56
plus,441.56,441.84
s',441.84,441.95
en,441.95,442.03
débarrasser,442.03,442.75
il,443.22,443.37
encombre,443.37,443.99
toute,444.09,444.43
la,444.43,444.57
planète,444.57,445.18
il,445.78,446.02
la,446.02,446.14
perfore,446.14,446.68
de,446.68,446.74
ses,446.74,446.95
racines,446.95,447.56
et,448.54,448.62
si,448.7,448.82
la,448.82,448.93
planète,448.93,449.27
est,449.27,449.36
trop,449.36,449.57
petite,449.57,450.1
et,450.47,450.55
si,450.55,450.81
les,450.81,450.92
baobabs,450.92,451.48
sont,451.48,451.76
trop,451.76,452.08
nombreux,452.08,452.59
ils,452.8,453.1
la,453.1,453.19
font,453.19,453.64
éclater,453.64,454.47
c',455.52,455.68
est,455.68,455.84
une,455.84,455.97
question,455.97,456.37
de,456.37,456.54
discipline,456.54,457.27
me,457.58,457.75
disait,457.75,458.04
plus,458.04,458.21
tard,458.21,458.48
le,458.48,458.57
petit,458.57,458.87
prince,458.87,459.38
quand,460.15,460.37
on,460.37,460.49
a,460.49,460.56
terminé,460.56,460.96
sa,460.96,461.17
toilette,461.17,461.51
du,461.51,461.63
matin,461.63,462.06
il,462.41,462.55
faut,462.55,462.69
faire,462.69,462.96
soigneusement,462.96,463.67
la,463.67,463.81
toilette,463.81,464.29
