word,onsets,offsets
de,491.42,491.55
te,491.55,491.67
reposer,491.67,492.16
quand,492.16,492.32
tu,492.32,492.46
voudras,492.46,492.84
je,493.73,493.88
veux,494.0,494.09
toujours,494.09,494.66
dit,494.99,495.11
l',495.11,495.2
allumeur,495.2,495.81
car,496.63,496.79
on,496.79,496.92
peut,496.92,497.1
être,497.1,497.46
à,497.54,497.66
la,497.66,497.83
fois,497.83,498.14
fidèle,498.26,498.78
et,498.89,499.0
paresseux,499.0,499.53
le,500.5,500.71
petit,500.71,500.98
prince,500.98,501.39
poursuivit,501.39,501.97
ta,502.97,503.15
planète,503.15,503.53
est,503.53,503.67
tellement,503.67,504.07
petite,504.07,504.52
que,504.52,504.62
tu,504.62,504.77
en,504.77,504.88
fais,504.88,505.06
le,505.06,505.18
tour,505.18,505.44
en,505.44,505.55
trois,505.55,505.94
enjambées,505.94,506.46
tu,506.91,507.03
n',507.03,507.11
as,507.11,507.18
qu',507.18,507.29
à,507.29,507.34
marcher,507.34,507.73
assez,507.73,508.0
lentement,508.0,508.47
pour,508.47,508.67
rester,508.67,509.0
toujours,509.0,509.38
au,509.38,509.43
soleil,509.43,509.95
quand,510.48,510.65
tu,510.65,510.75
voudras,510.75,511.04
te,511.04,511.16
reposer,511.16,511.7
tu,511.9,512.04
marcheras,512.04,512.56
et,513.22,513.39
le,513.39,513.44
jour,513.44,513.81
durera,513.81,514.33
aussi,514.33,514.63
longtemps,514.63,515.1
que,515.1,515.25
tu,515.25,515.42
voudras,515.42,515.8
ça,517.08,517.27
ne,517.27,517.35
m',517.35,517.4
avance,517.4,517.72
pas,517.72,517.89
à,517.89,517.97
grand,517.97,518.11
chose,518.16,518.74
dit,519.0,519.2
l',519.2,519.26
allumeur,519.26,519.85
ce,520.38,520.55
que,520.55,520.66
j',520.66,520.78
aime,520.78,521.03
dans,521.03,521.16
la,521.16,521.34
vie,521.34,521.57
c',521.64,521.81
est,521.81,521.86
dormir,521.86,522.45
ce,523.54,523.73
n',523.73,523.77
est,523.77,523.89
pas,523.89,524.02
de,524.02,524.13
chance,524.13,524.73
dit,525.07,525.22
le,525.22,525.39
petit,525.39,525.64
prince,525.64,526.17
ce,526.87,526.99
n',526.99,527.02
est,527.02,527.11
pas,527.11,527.22
de,527.22,527.33
chance,527.33,527.92
dit,528.22,528.39
l',528.39,528.45
allumeur,528.45,529.09
bonjour,529.43,530.13
et,530.98,531.17
il,531.17,531.23
éteignit,531.23,531.61
son,531.61,531.81
réverbère,531.81,532.48
celui,533.5,533.96
là,533.96,534.15
se,534.46,534.7
dit,534.7,534.87
le,534.87,535.02
petit,535.02,535.3
prince,535.3,535.88
tandis,535.97,536.31
qu',536.31,536.41
il,536.41,536.48
poursuivait,536.48,537.03
plus,537.03,537.18
loin,537.18,537.47
son,537.47,537.66
voyage,537.66,538.32
celui,538.83,539.24
là,539.24,539.44
serait,539.44,539.87
méprisé,539.87,540.58
par,540.58,540.78
tous,540.84,541.0
les,541.0,541.22
autres,541.22,541.55
par,541.79,541.96
le,541.96,542.1
roi,542.1,542.36
par,542.65,542.87
le,542.87,542.99
vaniteux,542.99,543.56
par,543.96,544.13
le,544.13,544.21
buveur,544.3,544.95
par,545.05,545.22
le,545.22,545.31
businessman,545.31,546.18
cependant,546.91,547.51
c',547.73,547.85
est,547.85,547.92
le,547.92,548.04
seul,548.04,548.45
qui,548.45,548.62
ne,548.62,548.73
me,548.73,548.9
paraisse,548.9,549.27
pas,549.27,549.42
ridicule,549.42,550.16
c',550.99,551.16
est,551.16,551.32
peut,551.32,551.53
être,551.53,551.9
parce,552.26,552.49
qu',552.49,552.53
il,552.53,552.62
s',552.62,552.75
occupe,552.75,553.02
d',553.02,553.14
autre,553.14,553.41
chose,553.41,553.77
que,553.77,553.91
de,553.91,554.03
soi,554.03,554.21
même,554.21,554.61
il,555.91,556.06
eut,556.06,556.23
un,556.23,556.36
soupir,556.36,556.77
de,556.77,556.89
regret,556.89,557.33
et,557.64,557.7
se,557.7,557.89
dit,557.89,558.08
encore,558.08,558.64
celui,559.38,559.74
là,559.74,559.95
est,559.95,560.04
le,560.04,560.14
seul,560.14,560.54
dont,560.54,560.67
j',560.67,560.81
eusse,560.81,560.98
pu,560.98,561.09
faire,561.09,561.33
mon,561.33,561.56
ami,561.56,561.9
mais,562.57,562.7
sa,562.7,562.91
planète,562.91,563.27
est,563.27,563.37
vraiment,563.37,563.75
trop,563.75,563.95
petite,563.95,564.48
il,564.84,564.98
n',564.98,565.04
y,565.04,565.11
a,565.11,565.2
pas,565.2,565.36
de,565.36,565.49
place,565.49,565.8
pour,565.8,565.96
deux,565.96,566.21
ce,567.38,567.61
que,567.61,567.86
le,567.86,567.89
petit,567.89,568.11
prince,568.16,568.55
n',568.55,568.62
osait,568.62,568.92
pas,568.92,569.08
s',569.08,569.23
avouer,569.23,569.69
c',569.98,570.1
est,570.1,570.18
qu',570.18,570.25
il,570.25,570.34
regrettait,570.34,570.91
cette,570.91,571.13
planète,571.13,571.54
bénie,571.58,571.98
à,572.19,572.36
cause,572.36,572.84
surtout,572.99,573.55
des,573.95,574.13
mille,574.13,574.59
quatre,574.59,574.92
cent,574.92,575.19
quarante,575.19,575.75
couchers,575.75,576.1
de,576.1,576.19
soleil,576.19,576.68
par,576.68,576.92
vingt,576.92,577.18
quatre,577.18,577.58
heures,577.58,577.77
