onsets,offsets,word
267.43,267.87,.
267.87,267.98,j'
267.98,268.16,avais
268.16,268.44,été
268.44,269.09,découragé
269.09,269.25,dans
269.25,269.35,ma
269.35,269.8,carrière
269.8,269.97,de
269.97,270.35,peintre
270.35,270.52,par
270.52,270.6,les
270.6,270.86,grandes
270.86,271.45,personnes
271.45,271.66,","
271.66,271.77,à
271.77,271.84,l'
271.84,272.04,âge
272.04,272.15,de
272.15,272.52,six
272.52,272.7,ans
272.7,273.11,","
273.11,273.15,et
273.15,273.3,je
273.3,273.36,n'
273.36,273.61,avais
273.61,274.06,rien
274.06,274.42,appris
274.42,274.49,à
274.49,275.09,dessiner
275.09,275.38,","
275.38,275.79,sauf
275.79,275.94,les
275.94,276.21,boas
276.21,276.67,fermés
276.85,276.9,et
276.9,277.02,les
277.02,277.32,boas
277.32,277.93,ouverts
277.93,279.16,.
279.16,279.35,je
279.35,279.88,regardai
279.88,280.18,donc
280.18,280.42,cette
280.42,281.08,apparition
281.31,281.61,avec
281.61,281.91,des
281.91,282.12,yeux
282.12,282.47,tout
282.47,282.87,ronds
282.87,282.95,d'
282.95,283.45,étonnement
283.45,284.13,.
284.13,284.29,n'
284.29,284.66,oubliez
284.66,284.84,pas
284.84,284.95,que
284.95,285.12,je
285.12,285.23,me
285.23,285.68,trouvais
285.68,285.75,à
285.75,286.08,mille
286.08,286.38,milles
286.38,286.51,de
286.51,286.86,toute
286.86,287.26,région
287.26,287.76,habitée
287.76,288.77,.
288.77,289.06,or
289.1,289.28,mon
289.28,289.62,petit
289.62,290.07,bonhomme
290.07,290.2,ne
290.2,290.34,me
290.34,290.85,semblait
290.85,291.22,ni
291.22,291.78,égaré
291.78,292.03,","
292.03,292.25,ni
292.25,292.49,mort
292.49,292.6,de
292.6,293.16,fatigue
293.16,293.44,","
293.44,293.65,ni
293.65,293.87,mort
293.87,293.99,de
293.99,294.33,faim
294.33,294.66,","
294.66,294.86,ni
294.86,295.06,mort
295.06,295.19,de
295.19,295.71,soif
295.71,295.9,","
295.9,296.18,ni
296.18,296.39,mort
296.39,296.55,de
296.55,296.97,peur
296.97,297.77,.
297.77,297.98,il
297.98,298.04,n'
298.04,298.41,avait
298.41,298.58,en
298.58,298.94,rien
298.94,299.05,l'
299.05,299.65,apparence
299.65,299.71,d'
299.71,299.84,un
299.89,300.25,enfant
300.32,300.76,perdu
300.76,300.82,au
300.82,301.23,milieu
301.23,301.37,du
301.37,301.92,désert
301.92,302.09,","
302.09,302.24,à
302.24,302.52,mille
302.52,302.8,milles
302.8,302.92,de
302.92,303.16,toute
303.16,303.5,région
303.5,304.05,habitée
304.05,304.93,.
304.93,305.1,quand
305.1,305.27,je
305.27,305.81,réussis
305.81,306.43,enfin
306.43,306.46,à
306.46,306.93,parler
306.93,307.09,","
307.09,307.24,je
307.24,307.47,lui
307.47,307.73,dis
307.73,308.41,:
308.41,308.41,""""
308.41,308.75,mais
308.75,309.31,...
309.31,309.4,qu'
309.4,309.54,est
309.54,309.54,-
309.54,309.69,ce
309.69,309.84,que
309.84,310.1,tu
310.1,310.32,fais
310.32,310.5,là
310.5,311.65,?
311.65,311.65,""""
311.65,311.81,et
311.81,311.88,il
311.88,311.97,me
311.97,312.56,répéta
312.56,312.97,alors
312.97,313.16,","
313.16,313.32,tout
313.32,313.89,doucement
313.89,314.26,","
314.26,314.54,comme
314.54,314.7,une
314.7,315.16,chose
315.16,315.42,très
315.42,316.11,sérieuse
316.11,316.79,:
316.79,316.79,""""
316.79,317.01,s'
317.01,317.17,il
317.17,317.34,vous
317.34,317.98,plaît
317.98,318.42,...
318.42,318.87,dessine
318.87,318.87,-
318.87,319.08,moi
319.08,319.23,un
319.23,319.82,mouton
319.82,321.31,...
321.31,321.31,""""
321.31,321.57,quand
321.57,321.6,le
321.68,322.1,mystère
322.1,322.21,est
322.21,322.44,trop
322.48,323.18,impressionnant
323.18,323.43,","
323.43,323.54,on
323.54,323.57,n'
323.57,323.74,ose
323.74,323.93,pas
323.93,324.69,désobéir
324.69,325.8,.
325.8,326.28,aussi
326.28,326.97,absurde
326.97,327.08,que
327.08,327.41,cela
327.41,327.55,me
327.55,328.11,semblât
328.32,328.47,à
328.47,328.94,mille
328.94,329.25,milles
329.25,329.43,de
329.55,329.78,tous
329.78,330.02,les
330.02,330.43,endroits
330.43,330.97,habités
331.29,331.35,et
331.35,331.49,en
331.49,331.97,danger
331.97,332.17,de
332.17,332.73,mort
332.73,333.06,","
333.06,333.23,je
333.23,333.67,sortis
333.67,333.77,de
333.77,333.95,ma
333.95,334.38,poche
334.44,334.67,une
334.67,334.92,feuille
334.92,335.05,de
335.05,335.58,papier
335.85,335.93,et
335.93,336.05,un
336.05,336.93,stylographe
336.93,337.9,.
337.9,338.08,mais
338.08,338.22,je
338.22,338.28,me
338.28,338.69,rappelai
338.77,339.16,alors
339.16,339.26,que
339.26,339.37,j'
339.37,339.55,avais
339.55,340.01,surtout
340.01,340.42,étudié
340.42,340.52,la
340.52,341.28,géographie
341.28,341.55,","
341.55,341.62,l'
341.62,342.23,histoire
342.23,342.31,","
342.31,342.49,le
342.49,343.05,calcul
343.26,343.33,et
343.33,343.47,la
343.47,344.05,grammaire
344.56,344.61,et
344.61,344.78,je
344.78,345.01,dis
345.01,345.09,au
345.09,345.38,petit
345.38,345.84,bonhomme
346.22,346.52,avec
346.52,346.64,un
346.64,346.79,peu
346.79,346.88,de
346.88,347.27,mauvaise
347.27,347.7,humeur
348.16,348.27,que
348.27,348.39,je
348.39,348.5,ne
348.5,348.87,savais
348.87,349.03,pas
349.03,349.54,dessiner
349.54,350.54,.
350.54,350.7,il
350.7,350.78,me
350.78,351.36,répondit
351.36,351.87,:
351.87,351.87,""""
351.87,352.06,ça
352.06,352.12,ne
352.12,352.28,fait
352.28,352.58,rien
352.58,353.13,.
353.13,353.5,dessine
353.5,353.5,-
353.5,353.72,moi
353.72,353.81,un
353.81,354.17,mouton
354.17,355.34,.
355.34,355.34,""""
355.34,355.57,comme
355.57,355.78,je
355.78,355.81,n'
355.81,356.19,avais
356.19,356.66,jamais
356.66,357.09,dessiné
357.09,357.29,un
357.29,357.62,mouton
357.9,358.08,je
358.08,358.6,refis
358.6,358.78,","
358.78,359.02,pour
359.02,359.33,lui
359.33,359.52,","
359.52,359.63,l'
359.63,359.75,un
359.75,359.9,des
359.9,360.19,deux
360.19,360.54,seuls
360.54,360.9,dessins
360.9,361.01,dont
361.01,361.12,j'
361.12,361.33,étais
361.33,361.88,capable
361.88,362.54,.
362.54,362.96,celui
362.96,363.09,du
363.09,363.35,boa
363.35,363.84,fermé
363.84,364.78,.
364.78,364.86,et
364.86,365.08,je
365.08,365.36,fus
365.36,366.38,stupéfait
366.57,366.64,d'
366.7,367.2,entendre
367.2,367.33,le
367.33,367.63,petit
367.63,368.14,bonhomme
368.14,368.18,me
368.18,368.76,répondre
368.76,369.4,:
369.4,369.4,""""
369.4,369.73,non
369.73,369.98,!
369.98,370.4,non
370.4,370.54,!
370.54,370.69,je
370.69,370.73,ne
370.73,370.94,veux
370.94,371.08,pas
371.08,371.11,d'
371.11,371.25,un
371.25,371.61,éléphant
371.61,371.83,dans
371.83,371.94,un
371.94,372.28,boa
372.28,372.78,.
372.78,372.97,un
372.97,373.23,boa
373.23,373.34,c'
373.34,373.39,est
373.39,373.55,très
373.55,374.11,dangereux
374.11,374.33,","
374.33,374.4,et
374.4,374.54,un
374.54,374.89,éléphant
374.89,374.99,c'
374.99,375.03,est
375.03,375.28,très
375.28,375.79,encombrant
375.79,376.27,.
376.27,376.48,chez
376.48,376.69,moi
376.69,376.79,c'
376.79,376.88,est
376.88,377.03,tout
377.03,377.52,petit
377.52,377.94,.
377.94,378.03,j'
378.03,378.16,ai
378.16,378.49,besoin
378.49,378.52,d'
378.52,378.65,un
378.65,379.13,mouton
379.13,379.6,.
379.6,380.0,dessine
380.0,380.0,-
380.0,380.12,moi
380.12,380.27,un
380.27,380.69,mouton
380.69,381.64,.
381.64,381.64,""""
381.64,382.1,alors
382.1,382.2,j'
382.2,382.29,ai
382.29,382.85,dessiné
382.85,383.57,.
383.57,383.75,il
383.75,384.34,regarda
384.34,384.98,attentivement
384.98,385.11,","
385.11,385.44,puis
385.44,386.13,:
386.13,386.13,""""
386.13,386.49,non
386.49,386.83,!
386.83,387.16,celui
387.16,387.16,-
387.16,387.33,là
387.33,387.68,est
387.68,387.88,très
387.88,388.35,malade
388.35,388.66,.
388.66,388.85,fais
388.85,388.85,-
388.85,388.95,en
388.95,389.11,un
389.11,389.43,autre
389.43,390.18,.
390.18,390.18,""""
390.18,390.36,je
390.36,391.02,dessinai
391.02,391.77,:
391.77,391.97,mon
391.97,392.25,ami
392.25,392.61,sourit
392.61,393.17,gentiment
393.17,393.42,","
393.42,393.69,avec
393.69,394.5,indulgence
394.5,395.0,:
395.0,395.0,""""
395.0,395.17,tu
395.17,395.42,vois
395.42,395.83,bien
395.83,396.06,...
396.06,396.2,ce
396.2,396.25,n'
396.25,396.36,est
396.36,396.55,pas
396.55,396.68,un
396.68,397.06,mouton
397.06,397.06,","
397.06,397.16,c'
397.16,397.31,est
397.31,397.41,un
397.41,398.03,bélier
398.03,398.14,.
398.14,398.29,il
398.29,398.39,a
398.39,398.54,des
398.54,399.18,cornes
399.18,400.34,...
400.34,400.34,""""
400.34,400.51,je
400.51,400.91,refis
400.91,401.24,donc
401.31,401.79,encore
401.79,401.94,mon
401.94,402.36,dessin
402.36,402.93,:
402.93,403.2,mais
403.2,403.3,il
403.3,403.49,fut
403.49,404.14,refusé
404.14,404.42,","
404.42,404.63,comme
404.63,404.76,les
404.76,405.36,précédents
405.36,406.31,:
406.31,406.31,""""
406.31,406.61,celui
406.61,406.66,-
406.66,406.81,là
406.81,406.92,est
406.92,407.2,trop
407.2,407.52,vieux
407.52,407.83,.
407.83,407.97,je
407.97,408.18,veux
408.18,408.33,un
408.33,408.69,mouton
408.69,408.86,qui
408.86,409.14,vive
409.14,409.71,longtemps
409.71,410.69,.
410.69,410.69,""""
410.69,410.97,alors
410.97,411.28,","
411.28,411.64,faute
411.64,411.76,de
411.76,412.5,patience
412.5,412.82,","
412.82,413.01,comme
413.01,413.1,j'
