onsets,offsets,word
137.23,137.31,à
137.31,137.45,ta
137.45,137.98,machine
137.98,138.31,.
138.31,138.44,tu
138.44,138.58,vas
138.58,139.03,pouvoir
139.03,139.28,rentrer
139.28,139.48,chez
139.48,139.71,toi
139.71,141.01,...
141.01,141.01,-
141.01,141.46,comment
141.46,141.76,sais
141.76,141.76,-
141.76,142.06,tu
142.06,142.81,!
142.81,142.81,""""
142.81,143.06,je
143.06,143.4,venais
143.4,143.98,justement
143.98,144.16,lui
144.16,144.66,annoncer
144.66,144.98,que
144.98,145.33,","
145.33,145.72,contre
145.72,146.01,toute
146.01,146.69,espérance
146.69,146.76,","
146.76,146.9,j'
146.9,147.09,avais
147.09,147.62,réussi
147.62,147.75,mon
147.75,148.363524,travail
148.363524,149.760368,!
149.760368,149.8517,il
149.8517,149.95,ne
149.95,150.46,répondit
150.46,150.73,rien
150.73,150.79,à
150.79,150.91,ma
150.91,151.39,question
151.39,151.63,","
151.63,151.94,mais
151.94,152.02,il
152.02,152.48,ajouta
152.48,153.41,:
153.41,153.41,""""
153.41,153.59,moi
153.59,153.95,aussi
153.95,153.95,","
153.95,154.24,aujourd'
154.24,154.48,hui
154.48,154.48,","
154.48,154.62,je
154.62,154.95,rentre
154.95,155.14,chez
155.14,155.35,moi
155.35,156.37,...
156.37,156.37,""""
156.37,156.7,puis
156.7,156.84,","
156.84,157.68,mélancolique
157.68,158.43,:
158.43,158.43,""""
158.43,158.61,c'
158.61,158.73,est
158.73,159.01,bien
159.01,159.18,plus
159.18,159.55,loin
159.55,159.95,...
159.95,160.13,c'
160.13,160.24,est
160.24,160.5,bien
160.5,160.67,plus
160.67,161.42,difficile
161.42,162.77,...
162.77,162.77,""""
162.77,162.9,je
162.9,163.42,sentais
163.42,163.66,bien
163.66,163.75,qu'
163.75,163.88,il
163.88,164.03,se
164.03,164.37,passait
164.37,164.66,quelque
164.66,165.1,chose
165.1,165.19,d'
165.19,166.52,extraordinaire
166.52,167.17,.
167.17,167.37,je
167.37,167.5,le
167.62,167.91,serrais
167.91,168.05,dans
168.05,168.16,les
168.16,168.45,bras
168.45,168.66,comme
168.66,168.76,un
168.76,169.11,petit
169.11,169.52,enfant
169.52,170.05,","
170.05,170.12,et
170.12,170.69,cependant
170.69,170.86,il
170.86,171.01,me
171.01,171.49,semblait
171.49,171.59,qu'
171.59,171.72,il
171.72,172.11,coulait
172.11,172.85,verticalement
172.85,173.05,dans
173.05,173.22,un
173.22,173.73,abîme
174.04,174.36,sans
174.36,174.49,que
174.49,174.68,je
174.68,174.99,puisse
174.99,175.35,rien
175.35,175.56,pour
175.56,175.67,le
175.67,176.37,retenir
176.37,177.29,...
177.29,177.49,il
177.49,177.76,avait
177.76,177.8,le
177.8,178.33,regard
178.33,178.91,sérieux
178.91,179.15,","
179.15,179.61,perdu
179.61,179.93,très
179.93,180.22,loin
180.22,180.95,:
180.95,180.95,""""
180.95,181.16,j'
181.16,181.26,ai
181.26,181.45,ton
181.45,181.94,mouton
181.94,182.46,.
182.46,182.49,et
182.49,182.6,j'
182.6,182.64,ai
182.64,182.76,la
182.76,183.12,caisse
183.12,183.26,pour
183.26,183.38,le
183.38,183.75,mouton
183.75,184.34,.
184.34,184.39,et
184.39,184.48,j'
184.48,184.53,ai
184.53,184.65,la
184.65,185.38,muselière
185.38,186.4,...
186.4,186.4,""""
186.4,186.61,et
186.61,186.7,il
186.7,187.07,sourit
187.27,187.63,avec
187.63,188.28,mélancolie
188.28,189.45,.
189.45,189.59,j'
189.59,190.08,attendis
190.08,190.53,longtemps
190.53,191.13,.
191.13,191.26,je
191.26,191.72,sentais
191.72,191.8,qu'
191.8,191.89,il
191.89,192.06,se
192.06,192.62,réchauffait
192.76,192.96,peu
192.96,193.03,à
193.03,193.26,peu
193.26,194.01,:
194.01,194.01,""""
194.01,194.44,petit
194.44,194.88,bonhomme
194.88,194.88,","
194.88,195.0,tu
195.0,195.09,as
195.09,195.25,eu
195.25,195.7,peur
195.7,196.44,...
196.44,196.44,""""
196.44,196.63,il
196.63,196.9,avait
196.9,197.0,eu
197.0,197.28,peur
197.28,197.28,","
197.28,197.43,bien
197.43,197.84,sûr
197.84,198.48,!
198.48,198.756941,mais
198.756941,198.93,il
198.93,199.08,rit
199.08,199.66,doucement
199.66,200.819973,:
200.819973,200.819973,""""
200.819973,201.01,j'
201.01,201.22,aurai
201.22,201.53,bien
201.53,201.77,plus
201.77,202.02,peur
202.02,202.17,ce
202.17,202.64,soir
202.64,204.02,...
204.02,204.02,""""
204.02,204.18,de
204.24,204.61,nouveau
204.61,204.76,je
204.76,204.84,me
204.84,205.35,sentis
205.35,206.15,glacé
206.15,206.31,par
206.31,206.44,le
206.44,207.11,sentiment
207.11,207.26,de
207.26,207.36,l'
207.36,208.25,irréparable
208.25,209.3,.
209.3,209.38,et
209.38,209.61,je
209.61,210.08,compris
210.08,210.22,que
210.22,210.33,je
210.33,210.48,ne
210.48,211.1,supportais
211.19,211.38,pas
211.38,211.41,l'
211.41,211.7,idée
211.7,211.81,de
211.81,211.99,ne
211.99,212.38,plus
212.38,212.84,jamais
212.84,213.3,entendre
213.3,213.48,ce
213.48,213.9,rire
213.9,214.31,.
214.31,214.4,c'
214.4,214.66,était
214.66,214.83,pour
214.83,215.08,moi
215.08,215.26,comme
215.26,215.43,une
215.43,216.06,fontaine
216.06,216.22,dans
216.22,216.32,le
216.32,216.98,désert
216.98,217.74,.
217.74,217.74,""""
217.74,218.03,petit
218.03,218.45,bonhomme
218.45,218.45,","
218.45,218.59,je
218.59,218.7,veux
218.78,219.17,encore
219.17,219.23,t'
219.23,219.66,entendre
219.66,220.05,rire
220.05,221.0,...
221.0,221.0,""""
221.0,221.29,mais
221.29,221.35,il
221.35,221.45,me
221.45,221.77,dit
221.77,222.35,:
222.35,222.35,""""
222.35,222.7,cette
222.7,223.13,nuit
223.13,223.13,","
223.13,223.31,ça
223.31,223.67,fera
223.67,223.96,un
223.96,224.09,an
224.09,224.62,.
224.62,224.87,mon
224.87,225.27,étoile
225.27,225.48,se
225.48,225.99,trouvera
225.99,226.49,juste
226.49,226.57,au
226.57,226.57,-
226.57,226.96,dessus
226.96,227.09,de
227.09,227.18,l'
227.18,227.55,endroit
227.55,227.68,où
227.68,227.79,je
227.79,228.12,suis
228.12,228.49,tombé
228.55,228.66,l'
228.66,228.9,année
228.9,229.61,dernière
229.61,230.47,...
230.47,230.47,-
230.47,230.74,petit
230.74,231.28,bonhomme
231.28,231.55,","
231.55,231.61,n'
231.61,231.72,est
231.72,231.72,-
231.72,231.82,ce
231.82,231.99,pas
231.99,232.08,que
232.08,232.18,c'
232.18,232.33,est
232.33,232.39,un
232.39,232.66,mauvais
232.66,232.88,rêve
232.88,233.16,cette
233.16,233.43,histoire
233.43,233.53,de
233.53,234.05,serpent
234.16,234.23,et
234.23,234.36,de
234.36,234.71,rendez
234.71,234.71,-
234.71,234.9,vous
235.19,235.26,et
235.26,235.3,d'
235.3,235.89,étoile
235.89,236.93,...
236.93,236.93,""""
236.93,237.22,mais
237.22,237.28,il
237.28,237.32,ne
237.32,237.81,répondit
237.81,238.01,pas
238.01,238.07,à
238.07,238.18,ma
238.18,238.64,question
238.64,239.25,.
239.25,239.45,il
239.45,239.61,me
239.61,239.86,dit
239.86,240.69,:
240.69,240.69,""""
240.69,240.87,ce
240.91,241.04,qui
241.04,241.21,est
241.21,241.76,important
241.76,241.99,","
241.99,242.2,ça
242.2,242.29,ne
242.29,242.51,se
242.51,242.66,voit
242.66,242.87,pas
242.87,243.58,...
243.58,243.58,-
243.58,243.8,bien
243.8,244.3,sûr
244.3,245.05,...
245.05,245.05,-
245.05,245.15,c'
245.15,245.26,est
245.26,245.53,comme
245.53,245.64,pour
245.64,245.74,la
245.74,246.25,fleur
246.25,246.58,.
246.58,246.81,si
246.81,246.98,tu
246.98,247.18,aimes
247.18,247.28,une
247.28,247.63,fleur
247.63,247.76,qui
247.76,247.9,se
247.9,248.15,trouve
248.15,248.34,dans
248.34,248.5,une
248.5,248.91,étoile
248.91,249.2,","
249.2,249.37,c'
249.37,249.47,est
249.47,249.77,doux
249.77,249.77,","
249.77,249.92,la
249.92,250.18,nuit
250.18,250.18,","
250.18,250.3,de
250.3,250.75,regarder
250.75,250.85,le
250.85,251.31,ciel
251.31,251.91,.
251.91,252.19,toutes
252.19,252.44,les
252.44,252.73,étoiles
252.73,252.94,sont
252.94,253.38,fleuries
253.38,254.29,.
254.29,254.29,-
254.29,254.55,bien
254.55,255.07,sûr
255.07,255.91,...
255.91,255.91,-
255.91,255.99,c'
255.99,256.13,est
256.13,256.43,comme
256.43,256.6,pour
256.6,256.66,l'
256.66,256.83,eau
256.83,257.27,.
257.27,257.58,celle
257.58,257.68,que
257.68,257.83,tu
257.83,257.89,m'
257.89,257.94,as
257.94,258.3,donnée
258.3,258.38,à
258.38,258.71,boire
258.83,259.04,était
259.04,259.25,comme
259.25,259.4,une
259.4,259.97,musique
259.97,260.16,","
260.16,260.28,à
260.28,260.52,cause
260.52,260.62,de
260.62,260.77,la
260.77,261.18,poulie
261.18,261.23,et
261.23,261.33,de
261.33,261.46,la
261.46,261.88,corde
261.88,262.36,...
262.36,262.48,tu
262.48,262.58,te
262.58,263.16,rappelles
263.16,263.57,...
263.57,263.7,elle
263.7,264.0,était
264.0,264.37,bonne
264.37,265.44,.
265.44,265.44,-
265.44,265.62,bien
265.62,266.14,sûr
266.14,267.33,...
267.33,267.33,-
267.33,267.49,tu
267.49,268.07,regarderas
268.07,268.32,","
268.32,268.54,la
268.54,268.87,nuit
268.87,268.95,","
268.95,269.31,les
269.31,269.8,étoiles
269.8,270.36,.
270.36,270.45,c'
270.45,270.53,est
270.53,270.75,trop
270.75,271.06,petit
271.06,271.26,chez
271.26,271.48,moi
271.48,271.59,pour
271.59,271.72,que
271.72,271.86,je
271.86,272.01,te
272.01,272.43,montre
272.5,272.66,où
272.66,272.8,se
272.8,273.05,trouve
273.05,273.17,la
273.17,273.61,mienne
273.61,274.15,.
274.15,274.29,c'
274.29,274.37,est
274.37,274.62,mieux
274.62,274.82,comme
274.82,275.04,ça
275.04,275.77,.
275.77,276.04,mon
276.04,276.59,étoile
276.59,276.88,","
276.88,277.1,ça
277.1,277.39,sera
277.39,277.58,pour
277.58,277.79,toi
278.02,278.25,une
278.25,278.49,des
278.49,279.01,étoiles
279.01,279.76,.
279.76,280.24,alors
280.24,280.33,","
280.33,280.67,toutes
280.67,280.99,les
280.99,281.3,étoiles
281.3,281.3,","
281.3,281.44,tu
281.44,281.8,aimeras
281.8,281.89,les
281.89,282.55,regarder
282.55,282.97,...
282.97,283.11,elles
283.11,283.61,seront
283.61,283.77,toutes
283.89,284.13,tes
284.13,284.45,amies
284.45,285.14,.
285.14,285.22,et
285.22,285.57,puis
285.63,285.8,je
285.8,285.9,vais
285.9,286.01,te
286.01,286.22,faire
286.22,286.35,un
286.35,286.71,cadeau
286.71,287.53,...
287.53,287.53,""""
287.53,287.72,il
287.72,287.98,rit
287.98,288.51,encore
288.51,289.31,.
289.31,289.31,""""
289.31,289.6,ah
289.6,289.6,!
289.6,289.94,petit
289.94,290.39,bonhomme
290.39,290.39,","
290.39,290.7,petit
290.7,291.14,bonhomme
291.14,291.14,","
291.14,291.26,j'
291.26,291.47,aime
291.47,291.91,entendre
291.91,292.1,ce
292.1,292.47,rire
292.47,293.19,!
293.19,293.19,-
293.19,293.89,justement
293.89,294.19,ce
294.19,294.38,sera
294.38,294.51,mon
294.51,294.9,cadeau
294.9,295.41,...
295.41,295.57,ce
295.57,295.89,sera
295.89,296.13,comme
296.13,296.282682,pour
296.282682,296.374014,l'
296.374014,296.551306,eau
296.551306,297.5129790000001,...
297.5129790000001,297.5129790000001,-
297.5129790000001,297.636546,que
297.636546,297.733251,veux
297.733251,297.733251,-
297.733251,297.88368,tu
297.88368,298.28,dire
298.28,299.26,?
299.26,299.26,-
299.26,299.39,les
299.48,299.64,gens
299.64,299.72,ont
299.81,300.11,des
300.11,300.42,étoiles
300.42,300.61,qui
300.61,300.71,ne
300.71,300.9,sont
300.9,301.08,pas
301.08,301.21,les
301.21,301.65,mêmes
301.65,302.18,.
302.18,302.33,pour
302.33,302.6,les
302.6,302.78,uns
302.78,302.93,","
302.93,303.09,qui
303.09,303.68,voyagent
303.68,303.79,","
303.79,304.01,les
304.01,304.4,étoiles
304.4,304.6,sont
304.6,304.73,des
304.73,305.18,guides
305.18,305.86,.
305.86,306.03,pour
306.03,306.09,d'
306.09,306.46,autres
306.52,306.68,elles
306.68,306.75,ne
306.75,306.99,sont
306.99,307.35,rien
307.35,307.5,que
307.5,307.65,de
307.65,307.99,petites
307.99,308.58,lumières
308.58,309.1,.
309.1,309.31,pour
309.31,309.37,d'
309.37,309.74,autres
309.74,309.74,","
309.74,309.89,qui
309.89,310.06,sont
310.06,310.51,savants
310.51,310.87,","
310.87,311.04,elles
311.04,311.28,sont
311.28,311.43,des
311.43,312.06,problèmes
312.06,313.01,.
313.01,313.15,pour
313.15,313.21,mon
313.21,314.14,businessman
314.28,314.45,elles
314.45,314.73,étaient
314.73,314.86,de
314.86,314.94,l'
314.94,315.32,or
315.32,316.04,.
316.04,316.28,mais
316.37,316.61,toutes
316.61,316.87,ces
316.87,317.22,étoiles
317.22,317.22,-
317.22,317.35,là
317.35,317.57,se
317.57,318.14,taisent
318.14,319.07,.
319.07,319.42,toi
319.42,319.55,","
319.55,319.69,tu
319.69,319.92,auras
319.92,320.2,des
320.2,320.53,étoiles
320.53,320.84,comme
320.95,321.61,personne
321.61,321.63,n'
321.63,321.8,en
321.8,321.930679,a
321.930679,323.220073,...
323.220073,323.220073,-
323.220073,323.327523,que
323.327523,323.49407,veux
323.49407,323.49407,-
323.49407,323.644499,tu
323.644499,324.1,dire
324.1,325.09,?
325.09,325.09,-
325.09,325.29,quand
325.29,325.47,tu
325.47,326.14,regarderas
326.14,326.26,le
326.26,326.67,ciel
326.67,326.91,","
326.91,327.08,la
327.08,327.42,nuit
327.42,327.75,","
327.75,328.09,puisque
328.09,328.17,j'
328.17,328.63,habiterai
328.63,328.76,dans
328.76,328.86,l'
328.86,329.03,une
329.03,329.09,d'
329.09,329.37,elles
329.37,329.8,","
329.8,330.17,puisque
330.17,330.3,je
330.3,330.74,rirai
330.74,330.87,dans
330.87,330.96,l'
330.96,331.1,une
331.1,331.16,d'
331.16,331.48,elles
331.48,331.98,","
331.98,332.43,alors
332.43,332.71,ce
332.71,332.88,sera
332.93,333.1,pour
333.1,333.35,toi
333.72,333.99,comme
333.99,334.2,si
334.2,334.58,riaient
334.74,335.03,toutes
335.03,335.26,les
335.26,335.77,étoiles
335.77,336.45,.
336.45,336.62,tu
336.62,337.01,auras
337.01,337.01,","
337.01,337.35,toi
337.35,337.66,","
337.66,337.93,des
337.93,338.22,étoiles
338.22,338.38,qui
338.38,338.67,savent
338.67,339.06,rire
339.06,340.2,!
340.2,340.2,""""
340.2,340.35,et
340.35,340.44,il
340.44,340.67,rit
340.67,341.17,encore
341.17,342.37,.
342.37,342.37,""""
342.37,342.46,et
342.46,342.69,quand
342.69,342.86,tu
342.86,343.12,seras
343.12,343.69,consolé
343.69,344.01,(
344.01,344.06,on
344.06,344.27,se
344.27,344.7,console
344.7,345.22,toujours
345.22,345.64,)
345.64,345.82,tu
345.82,346.08,seras
346.08,346.44,content
346.44,346.52,de
346.52,346.61,m'
346.61,346.89,avoir
346.89,347.19,connu
347.19,347.8,.
347.8,347.98,tu
347.98,348.31,seras
348.31,348.73,toujours
348.73,348.96,mon
348.96,349.27,ami
349.27,349.96,.
349.96,350.07,tu
350.07,350.28,auras
350.38,350.65,envie
350.65,350.79,de
350.79,351.13,rire
351.13,351.43,avec
351.43,351.66,moi
351.66,352.4,.
352.4,352.47,et
352.47,352.64,tu
352.64,353.21,ouvriras
353.21,353.6,parfois
353.6,353.76,ta
353.76,354.27,fenêtre
354.27,354.42,","
354.42,354.64,comme
354.7,354.91,ça
354.91,355.13,","
355.13,355.33,pour
355.33,355.45,le
355.5,356.02,plaisir
356.02,356.77,...
356.77,356.85,et
356.85,357.11,tes
357.11,357.42,amis
357.42,357.74,seront
357.74,358.08,bien
358.08,358.46,étonnés
358.46,358.57,de
358.57,358.7,te
358.7,359.02,voir
359.02,359.31,rire
359.31,359.43,en
359.43,359.9,regardant
359.9,360.01,le
360.01,360.44,ciel
360.44,361.18,.
361.18,361.58,alors
361.58,361.71,tu
361.71,361.88,leur
361.88,362.24,diras
362.24,362.7,:
362.7,362.7,""""
362.7,362.93,oui
362.93,362.99,","
362.99,363.3,les
363.3,363.6,étoiles
363.6,363.6,","
363.6,363.77,ça
363.77,363.88,me
363.88,364.08,fait
364.08,364.54,toujours
364.54,364.84,rire
364.84,365.39,!
365.39,365.39,""""
365.39,365.49,et
365.49,365.57,ils
365.57,365.71,te
365.71,366.04,croiront
366.04,366.31,fou
366.31,367.01,.
367.01,367.14,je
367.14,367.21,t'
367.21,367.39,aurai
367.39,367.63,joué
367.63,367.78,un
367.78,368.01,bien
368.01,368.31,vilain
368.31,368.7,tour
368.7,369.68,...
369.68,369.68,""""
369.68,369.85,et
369.85,369.92,il
369.92,370.19,rit
370.19,370.71,encore
370.71,371.63,.
371.63,371.63,""""
371.63,371.95,ce
371.95,372.18,sera
372.18,372.38,comme
372.38,372.57,si
372.57,372.71,je
372.71,372.78,t'
372.78,372.99,avais
372.99,373.41,donné
373.41,373.61,","
373.61,373.74,au
373.74,373.91,lieu
373.91,373.94,d'
373.94,374.46,étoiles
374.46,374.79,","
374.79,375.06,des
375.13,375.36,tas
375.36,375.46,de
375.46,375.76,petits
375.76,376.24,grelots
