word,onsets,offsets
mains,475.26,475.37
l',475.56,475.6
une,475.6,475.76
contre,475.76,476.06
l',476.06,476.1
autre,476.1,476.46
conseilla,476.7,477.19
donc,477.19,477.46
le,477.46,477.59
vaniteux,477.59,478.15
le,479.1,479.27
petit,479.27,479.58
prince,479.58,479.95
frappa,479.95,480.33
ses,480.33,480.5
mains,480.5,480.76
l',480.76,480.86
une,480.86,481.07
contre,481.07,481.41
l',481.41,481.48
autre,481.48,481.87
le,482.44,482.56
vaniteux,482.56,483.06
salua,483.06,483.56
modestement,483.56,484.52
en,484.52,484.54
soulevant,484.54,485.07
son,485.07,485.23
chapeau,485.23,485.62
ça,486.66,486.87
c',486.87,486.97
est,486.97,487.06
plus,487.06,487.27
amusant,487.27,487.69
que,487.69,487.79
la,487.79,487.95
visite,487.95,488.27
au,488.27,488.34
roi,488.34,488.59
se,489.01,489.2
dit,489.2,489.4
en,489.4,489.49
lui,489.49,489.64
même,489.64,489.92
le,489.92,490.05
petit,490.05,490.31
prince,490.31,490.89
et,491.38,491.47
il,491.47,491.54
recommença,491.54,492.23
de,492.23,492.33
frapper,492.33,492.73
ses,492.73,492.93
mains,492.93,493.14
l',493.14,493.26
une,493.26,493.47
contre,493.51,493.86
l',493.86,493.93
autre,493.93,494.31
le,495.25,495.36
vaniteux,495.48,495.93
recommença,495.93,496.55
de,496.55,496.66
saluer,496.66,497.27
en,497.34,497.47
soulevant,497.47,497.96
son,497.96,498.13
chapeau,498.13,498.58
après,499.63,500.04
cinq,500.15,500.27
minutes,500.27,500.72
d',500.72,500.78
exercice,500.78,501.63
le,501.74,501.94
petit,501.94,502.22
prince,502.22,502.68
se,502.68,502.75
fatigua,502.75,503.32
de,503.32,503.45
la,503.45,503.57
monotonie,503.57,504.12
du,504.12,504.26
jeu,504.26,504.5
et,505.76,505.81
pour,505.81,505.98
que,505.98,506.12
le,506.12,506.21
chapeau,506.21,506.6
tombe,506.6,507.13
demanda,507.4,507.82
t,507.82,508.07
il,508.07,508.24
que,508.71,508.86
faut,508.86,509.1
il,509.1,509.25
faire,509.25,509.72
mais,510.57,510.86
le,510.86,510.95
vaniteux,510.95,511.4
ne,511.44,511.59
l',511.59,511.63
entendit,511.63,512.16
pas,512.16,512.36
les,512.81,512.99
vaniteux,512.99,513.48
n',513.48,513.54
entendent,513.54,513.99
jamais,513.99,514.47
que,514.62,514.82
les,514.82,514.98
louanges,514.98,515.63
est,516.77,516.91
ce,516.91,516.95
que,516.95,517.05
tu,517.05,517.18
m',517.18,517.21
admires,517.21,517.59
vraiment,517.59,517.85
beaucoup,517.85,518.32
demanda,518.74,519.13
t,519.13,519.23
il,519.23,519.37
au,519.37,519.47
petit,519.47,519.74
prince,519.74,520.31
qu',520.94,521.06
est,521.06,521.17
ce,521.17,521.2
que,521.2,521.29
signifie,521.29,521.83
admirer,521.92,522.43
admirer,523.19,523.87
signifie,523.87,524.27
reconnaître,524.27,524.87
que,524.87,524.96
je,524.96,525.08
suis,525.08,525.29
l',525.29,525.36
homme,525.36,525.51
le,525.51,525.69
plus,525.69,525.86
beau,525.86,526.23
le,526.23,526.37
mieux,526.37,526.57
habillé,526.62,527.16
le,527.16,527.32
plus,527.32,527.45
riche,527.45,527.97
et,528.06,528.13
le,528.13,528.25
plus,528.25,528.59
intelligent,528.59,529.26
de,529.26,529.35
la,529.35,529.47
planète,529.47,530.01
mais,531.08,531.25
tu,531.25,531.41
es,531.41,531.58
seul,531.64,531.86
sur,531.86,532.04
ta,532.04,532.2
planète,532.2,532.71
fais,533.53,533.7
moi,533.7,533.87
ce,533.87,533.99
plaisir,533.99,534.66
admire,534.84,535.17
moi,535.17,535.31
quand,535.31,535.46
même,535.46,535.84
je,537.03,537.23
t',537.23,537.28
admire,537.28,537.8
dit,537.96,538.2
le,538.2,538.24
petit,538.24,538.54
prince,538.54,539.03
en,539.1,539.26
haussant,539.26,539.57
un,539.57,539.7
peu,539.7,539.82
les,539.82,540.01
épaules,540.01,540.46
mais,540.97,541.22
en,541.22,541.32
quoi,541.32,541.59
cela,541.59,541.9
peut,541.9,542.11
il,542.11,542.23
bien,542.23,542.44
t',542.44,542.51
intéresser,542.51,543.24
et,544.24,544.28
le,544.28,544.32
petit,544.32,544.72
prince,544.72,545.2001690000001
s',545.2001690000001,545.29
en,545.29,545.36
fut,545.36,545.75
les,546.8,547.0
grandes,547.0,547.3
personnes,547.3,547.72
sont,547.72,547.91
décidément,547.91,548.51
bien,548.51,548.88
bizarres,548.88,549.57
se,549.95,550.16
dit,550.16,550.39
il,550.39,550.56
simplement,550.56,551.25
en,551.25,551.27
lui,551.27,551.46
même,551.46,551.84
durant,552.0,552.35
son,552.35,552.55
voyage,552.55,553.25
la,556.37,556.44
planète,556.53,556.87
suivante,556.93,557.49
était,557.49,557.93
habitée,557.93,558.34
par,558.34,558.51
un,558.51,558.65
buveur,558.65,559.31
cette,559.8,560.15
visite,560.15,560.52
fut,560.52,560.7
très,560.7,560.97
courte,560.97,561.47
mais,561.54,561.83
elle,561.83,561.98
plongea,561.98,562.42
le,562.42,562.54
petit,562.54,562.82
prince,562.82,563.19
dans,563.19,563.4
une,563.4,563.55
grande,563.55,564.14
mélancolie,564.14,564.83
que,566.47,566.51
fais,566.58,566.67
tu,566.73,566.84
là,566.9,566.96
dit,567.54,567.73
il,567.83,567.88
au,567.88,567.96
buveur,567.96,568.55
qu',568.87,568.93
il,568.93,569.06
trouva,569.06,569.49
installé,569.49,570.04
en,570.04,570.15
silence,570.15,570.68
devant,570.68,570.99
une,570.99,571.22
collection,571.22,571.8
de,571.8,571.92
bouteilles,571.92,572.38
vides,572.38,572.82
et,573.24,573.34
une,573.34,573.55
collection,573.55,574.17
de,574.25,574.43
bouteilles,574.43,574.84
pleines,574.92,575.36
je,576.54,576.74
bois,576.81,577.16
répondit,578.02,578.37
le,578.556823,578.6
buveur,578.6,579.17
d',579.17,579.24
un,579.24,579.38
air,579.38,579.58
lugubre,579.58,580.32
pourquoi,581.26,581.62
bois,581.62,581.78
tu,581.78,582.11
lui,582.86,583.09
demanda,583.09,583.4
le,583.4,583.51
petit,583.51,583.76
prince,583.76,584.36
pour,584.97,585.47
oublier,585.47,586.1
répondit,586.57,587.08
le,587.08,587.15
buveur,587.15,587.7
pour,588.9,589.14
oublier,589.14,589.48
quoi,589.48,589.89
s',590.29,590.45
enquit,590.45,590.87
le,590.87,590.96
petit,590.96,591.27
prince,591.27,591.68
qui,591.68,591.91
déjà,591.91,592.45
le,592.45,592.57
plaignait,592.57,593.03
pour,594.27,594.47
oublier,594.47,594.9
que,594.9,595.0
j',595.0,595.03
ai,595.03,595.22
honte,595.22,595.82
avoua,596.2,596.63
le,596.63,596.77
buveur,596.77,597.33
en,597.33,597.49
baissant,597.49,597.83
la,597.83,597.99
tête,597.99,598.39
honte,599.3,599.6
de,599.67,599.76
quoi,599.76,600.1
s',600.73,600.88
informa,600.88,601.27
le,601.27,601.4
petit,601.4,601.68
prince,601.68,602.12
qui,602.12,602.23
désirait,602.23,602.72
le,602.72,602.84
secourir,602.84,603.48
honte,604.63,604.99
de,604.99,605.16
boire,605.16,605.86
acheva,606.33,606.79
le,606.79,606.93
buveur,606.93,607.5
qui,607.5,607.72
s',607.72,607.84
enferma,607.84,608.37
définitivement,608.47,609.46
dans,609.46,609.6
le,609.6,609.71
silence,609.71,610.52
et,611.48,611.58
le,611.58,611.69
petit,611.69,611.99
prince,611.99,612.34
s',612.42,612.49
en,612.49,612.59
fut,612.59,613.0
perplexe,613.22,613.97
les,615.17,615.24
grandes,615.24,615.55
personnes,615.55,616.01
sont,616.01,616.22
décidément,616.22,616.87
très,616.87,617.24
très,617.24,617.59
bizarres,617.59,618.19
se,618.65,618.87
disait,618.87,619.27
il,619.27,619.4
en,619.4,619.48
lui,619.48,619.68
même,619.68,620.05
durant,620.22,620.6
le,620.6,620.7
voyage,620.7,621.42
